Run,Episode,Total Steps,Episode Reward
1,138,2914,26.0
1,139,2931,17.0
1,140,2974,43.0
1,141,3001,27.0
1,142,3022,21.0
1,143,3040,18.0
1,144,3065,25.0
1,145,3099,34.0
1,146,3110,11.0
1,147,3130,20.0
1,148,3141,11.0
1,149,3170,29.0
1,150,3190,20.0
1,151,3200,10.0
1,152,3231,31.0
1,153,3240,9.0
1,154,3251,11.0
1,155,3273,22.0
1,156,3319,46.0
1,157,3345,26.0
1,158,3359,14.0
1,159,3371,12.0
1,160,3443,72.0
1,161,3452,9.0
1,162,3464,12.0
1,163,3478,14.0
1,164,3491,13.0
1,165,3517,26.0
1,166,3542,25.0
1,167,3554,12.0
1,168,3580,26.0
1,169,3598,18.0
1,170,3609,11.0
1,171,3620,11.0
1,172,3630,10.0
1,173,3652,22.0
1,174,3662,10.0
1,175,3696,34.0
1,176,3715,19.0
1,177,3752,37.0
1,178,3772,20.0
1,179,3781,9.0
1,180,3798,17.0
1,181,3813,15.0
1,182,3861,48.0
1,183,3904,43.0
1,184,3922,18.0
1,185,3932,10.0
1,186,3947,15.0
1,187,3968,21.0
1,188,3983,15.0
1,189,4005,22.0
1,190,4034,29.0
1,191,4053,19.0
1,192,4086,33.0
1,193,4103,17.0
1,194,4174,71.0
1,195,4252,78.0
1,196,4299,47.0
1,197,4327,28.0
1,198,4340,13.0
1,199,4433,93.0
1,200,4450,17.0
1,201,4534,84.0
1,202,4568,34.0
1,203,4642,74.0
1,204,4661,19.0
1,205,4685,24.0
1,206,4705,20.0
1,207,4748,43.0
1,208,4786,38.0
1,209,4801,15.0
1,210,4847,46.0
1,211,4877,30.0
1,212,4925,48.0
1,213,5013,88.0
1,214,5029,16.0
1,215,5045,16.0
1,216,5085,40.0
1,217,5147,62.0
1,218,5185,38.0
1,219,5207,22.0
1,220,5225,18.0
1,221,5243,18.0
1,222,5275,32.0
1,223,5323,48.0
1,224,5477,154.0
1,225,5509,32.0
1,226,5539,30.0
1,227,5690,151.0
1,228,5734,44.0
1,229,5840,106.0
1,230,5853,13.0
1,231,5869,16.0
1,232,5884,15.0
1,233,5925,41.0
1,234,5968,43.0
1,235,5985,17.0
1,236,6016,31.0
1,237,6064,48.0
1,238,6085,21.0
1,239,6103,18.0
1,240,6241,138.0
1,241,6281,40.0
1,242,6405,124.0
1,243,6519,114.0
1,244,6723,204.0
1,245,6767,44.0
1,246,6789,22.0
1,247,6809,20.0
1,248,6862,53.0
1,249,6919,57.0
1,250,7008,89.0
1,251,7109,101.0
1,252,7189,80.0
1,253,7212,23.0
1,254,7249,37.0
1,255,7264,15.0
1,256,7305,41.0
1,257,7334,29.0
1,258,7399,65.0
1,259,7495,96.0
1,260,7623,128.0
1,261,7641,18.0
1,262,7930,289.0
1,263,7990,60.0
1,264,8112,122.0
1,265,8242,130.0
1,266,8382,140.0
1,267,8633,251.0
1,268,8833,200.0
1,269,9116,283.0
1,270,9236,120.0
1,271,9371,135.0
1,272,9505,134.0
1,273,9552,47.0
1,274,9703,151.0
1,275,9833,130.0
1,276,9967,134.0
1,277,9991,24.0
1,278,10099,108.0
1,279,10236,137.0
1,280,10369,133.0
1,281,10522,153.0
1,282,10678,156.0
1,283,10822,144.0
1,284,10991,169.0
1,285,11259,268.0
1,286,11403,144.0
1,287,11592,189.0
1,288,11835,243.0
1,289,11986,151.0
1,290,12177,191.0
1,291,12296,119.0
1,292,12505,209.0
1,293,12784,279.0
1,294,12944,160.0
1,295,13204,260.0
1,296,13399,195.0
1,297,13554,155.0
1,298,13712,158.0
1,299,13882,170.0
1,300,14076,194.0
1,301,14305,229.0
1,302,14513,208.0
1,303,14686,173.0
1,304,14930,244.0
1,305,15136,206.0
1,306,15326,190.0
1,307,15534,208.0
1,308,15764,230.0
1,309,15959,195.0
1,310,16139,180.0
1,311,16274,135.0
1,312,16450,176.0
1,313,16739,289.0
1,314,16933,194.0
1,315,17168,235.0
1,316,17336,168.0
1,317,17540,204.0
1,318,17682,142.0
1,319,17905,223.0
1,320,18087,182.0
1,321,18256,169.0
1,322,18463,207.0
1,323,18710,247.0
1,324,18977,267.0
1,325,19184,207.0
1,326,19371,187.0
1,327,19589,218.0
1,328,19765,176.0
1,329,19998,233.0
1,330,20205,207.0
1,331,20402,197.0
1,332,20701,299.0
1,333,21058,357.0
1,334,21354,296.0
1,335,21660,306.0
1,336,21980,320.0
1,337,22366,386.0
1,338,22847,481.0
1,339,23174,327.0
1,340,23570,396.0
1,341,23995,425.0
1,342,24495,500.0
1,343,24715,220.0
1,344,25072,357.0
1,345,25572,500.0
1,346,26029,457.0
1,347,26507,478.0
1,348,26962,455.0
1,349,27374,412.0
1,350,27722,348.0
1,351,28016,294.0
1,352,28198,182.0
1,353,28540,342.0
1,354,28900,360.0
1,355,29226,326.0
1,356,29659,433.0
1,357,30047,388.0
1,358,30423,376.0
1,359,30923,500.0
1,360,31111,188.0
1,361,31477,366.0
1,362,31720,243.0
1,363,32129,409.0
1,364,32437,308.0
1,365,32751,314.0
1,366,33053,302.0
1,367,33490,437.0
1,368,33816,326.0
1,369,34093,277.0
1,370,34504,411.0
1,371,34981,477.0
1,372,35380,399.0
1,373,35671,291.0
1,374,36171,500.0
1,375,36671,500.0
1,376,37171,500.0
1,377,37665,494.0
1,378,38165,500.0
1,379,38602,437.0
1,380,39102,500.0
1,381,39453,351.0
1,382,39953,500.0
1,383,40453,500.0
1,384,40953,500.0
1,385,41453,500.0
1,386,41953,500.0
1,387,42453,500.0
1,388,42953,500.0
1,389,43453,500.0
1,390,43689,236.0
1,391,43923,234.0
1,392,44420,497.0
1,393,44920,500.0
1,394,45088,168.0
1,395,45588,500.0
1,396,45814,226.0
1,397,46216,402.0
1,398,46551,335.0
1,399,46882,331.0
1,400,47382,500.0
1,401,47882,500.0
1,402,48382,500.0
1,403,48882,500.0
1,404,49382,500.0
1,405,49882,500.0
1,406,50382,500.0
1,407,50882,500.0
1,408,51382,500.0
1,409,51882,500.0
1,410,52382,500.0
1,411,52882,500.0
1,412,53295,413.0
1,413,53795,500.0
1,414,54295,500.0
1,415,54795,500.0
1,416,55295,500.0
1,417,55795,500.0
1,418,56295,500.0
1,419,56795,500.0
1,420,57295,500.0
1,421,57795,500.0
1,422,58295,500.0
1,423,58795,500.0
1,424,59295,500.0
1,425,59795,500.0
1,426,60295,500.0
1,427,60795,500.0
1,428,61295,500.0
1,429,61795,500.0
1,430,62169,374.0
1,431,62669,500.0
1,432,63169,500.0
1,433,63669,500.0
1,434,64169,500.0
1,435,64669,500.0
1,436,65169,500.0
1,437,65628,459.0
1,438,66128,500.0
1,439,66628,500.0
1,440,67128,500.0
1,441,67628,500.0
1,442,68128,500.0
1,443,68628,500.0
1,444,69128,500.0
1,445,69628,500.0
1,446,70128,500.0
1,447,70628,500.0
1,448,71128,500.0
1,449,71565,437.0
1,450,72003,438.0
1,451,72503,500.0
1,452,73003,500.0
1,453,73503,500.0
1,454,74003,500.0
1,455,74503,500.0
1,456,75003,500.0
1,457,75503,500.0
1,458,75752,249.0
1,459,76252,500.0
1,460,76752,500.0
1,461,77252,500.0
1,462,77752,500.0
1,463,78214,462.0
1,464,78714,500.0
1,465,78801,87.0
1,466,78941,140.0
1,467,79441,500.0
1,468,79941,500.0
1,469,80441,500.0
1,470,80941,500.0
1,471,81441,500.0
1,472,81941,500.0
1,473,82332,391.0
1,474,82832,500.0
1,475,83332,500.0
1,476,83832,500.0
1,477,84332,500.0
1,478,84607,275.0
1,479,85107,500.0
1,480,85607,500.0
1,481,85686,79.0
1,482,86186,500.0
1,483,86686,500.0
1,484,87186,500.0
1,485,87686,500.0
1,486,88186,500.0
1,487,88686,500.0
1,488,89186,500.0
1,489,89686,500.0
1,490,90186,500.0
1,491,90686,500.0
1,492,91186,500.0
1,493,91283,97.0
1,494,91783,500.0
1,495,92283,500.0
1,496,92783,500.0
1,497,93283,500.0
1,498,93783,500.0
1,499,94283,500.0
1,500,94783,500.0
1,501,95283,500.0
1,502,95783,500.0
1,503,96283,500.0
1,504,96783,500.0
1,505,97283,500.0
1,506,97783,500.0
1,507,97871,88.0
1,508,98303,432.0
1,509,98803,500.0
1,510,99303,500.0
1,511,99803,500.0
1,512,100303,500.0
1,513,100803,500.0
1,514,101303,500.0
1,515,101803,500.0
1,516,101922,119.0
1,517,102422,500.0
1,518,102922,500.0
1,519,103422,500.0
1,520,103922,500.0
1,521,104422,500.0
1,522,104922,500.0
1,523,105422,500.0
1,524,105922,500.0
1,525,106422,500.0
1,526,106922,500.0
1,527,107422,500.0
1,528,107922,500.0
1,529,108422,500.0
1,530,108922,500.0
1,531,109422,500.0
1,532,109922,500.0
1,533,110422,500.0
1,534,110922,500.0
1,535,111422,500.0
1,536,111922,500.0
1,537,112422,500.0
1,538,112922,500.0
1,539,113273,351.0
1,540,113773,500.0
1,541,114273,500.0
1,542,114773,500.0
1,543,115273,500.0
1,544,115773,500.0
1,545,116273,500.0
1,546,116773,500.0
1,547,117273,500.0
1,548,117773,500.0
1,549,118273,500.0
1,550,118773,500.0
1,551,118817,44.0
1,552,118991,174.0
1,553,119491,500.0
1,554,119991,500.0
1,555,120491,500.0
1,556,120991,500.0
1,557,121491,500.0
1,558,121991,500.0
1,559,122491,500.0
1,560,122991,500.0
1,561,123148,157.0
1,562,123648,500.0
1,563,124148,500.0
1,564,124648,500.0
1,565,125148,500.0
1,566,125648,500.0
1,567,126148,500.0
1,568,126648,500.0
1,569,127148,500.0
1,570,127648,500.0
1,571,127927,279.0
1,572,128427,500.0
1,573,128927,500.0
1,574,129427,500.0
1,575,129858,431.0
1,576,130358,500.0
1,577,130798,440.0
1,578,131046,248.0
1,579,131458,412.0
1,580,131958,500.0
1,581,132133,175.0
1,582,132633,500.0
1,583,133133,500.0
1,584,133633,500.0
1,585,134133,500.0
1,586,134366,233.0
1,587,134866,500.0
1,588,135366,500.0
1,589,135866,500.0
1,590,136366,500.0
1,591,136866,500.0
1,592,137366,500.0
1,593,137866,500.0
1,594,138366,500.0
1,595,138631,265.0
1,596,139131,500.0
1,597,139338,207.0
1,598,139731,393.0
1,599,140231,500.0
1,600,140731,500.0
1,601,141231,500.0
1,602,141731,500.0
1,603,142043,312.0
1,604,142543,500.0
1,605,143043,500.0
1,606,143543,500.0
1,607,144043,500.0
1,608,144543,500.0
1,609,145043,500.0
1,610,145543,500.0
1,611,146043,500.0
1,612,146543,500.0
1,613,147043,500.0
1,614,147528,485.0
1,615,148028,500.0
1,616,148528,500.0
1,617,149028,500.0
1,618,149528,500.0
1,619,150028,500.0
1,620,150528,500.0
1,621,151028,500.0
1,622,151518,490.0
1,623,152018,500.0
1,624,152518,500.0
1,625,153018,500.0
1,626,153518,500.0
1,627,154018,500.0
1,628,154518,500.0
1,629,155018,500.0
1,630,155518,500.0
1,631,155663,145.0
1,632,155926,263.0
1,633,156426,500.0
1,634,156926,500.0
1,635,157426,500.0
1,636,157926,500.0
1,637,158426,500.0
1,638,158849,423.0
1,639,159349,500.0
1,640,159849,500.0
1,641,160349,500.0
1,642,160849,500.0
1,643,161349,500.0
1,644,161849,500.0
1,645,162349,500.0
1,646,162849,500.0
1,647,163349,500.0
1,648,163849,500.0
1,649,164349,500.0
1,650,164849,500.0
1,651,165349,500.0
1,652,165849,500.0
1,653,166349,500.0
1,654,166849,500.0
1,655,167349,500.0
1,656,167849,500.0
1,657,168169,320.0
1,658,168669,500.0
1,659,169021,352.0
1,660,169346,325.0
1,661,169616,270.0
1,662,169655,39.0
1,663,169799,144.0
1,664,169856,57.0
1,665,170001,145.0
1,666,170501,500.0
1,667,170605,104.0
1,668,171105,500.0
1,669,171605,500.0
1,670,172105,500.0
1,671,172605,500.0
1,672,173099,494.0
1,673,173370,271.0
1,674,173870,500.0
1,675,174370,500.0
1,676,174870,500.0
1,677,175370,500.0
1,678,175870,500.0
1,679,176370,500.0
1,680,176870,500.0
1,681,177370,500.0
1,682,177870,500.0
1,683,178370,500.0
1,684,178870,500.0
1,685,179370,500.0
1,686,179870,500.0
1,687,180370,500.0
1,688,180870,500.0
1,689,181301,431.0
1,690,181801,500.0
1,691,182301,500.0
1,692,182801,500.0
1,693,183301,500.0
1,694,183801,500.0
1,695,184301,500.0
1,696,184801,500.0
1,697,185301,500.0
1,698,185801,500.0
1,699,186301,500.0
1,700,186801,500.0
1,701,187301,500.0
1,702,187801,500.0
1,703,187882,81.0
1,704,188382,500.0
1,705,188882,500.0
1,706,189382,500.0
1,707,189882,500.0
1,708,190382,500.0
1,709,190882,500.0
1,710,191382,500.0
1,711,191882,500.0
1,712,192382,500.0
1,713,192882,500.0
1,714,193034,152.0
1,715,193534,500.0
1,716,194034,500.0
1,717,194534,500.0
1,718,195034,500.0
1,719,195534,500.0
1,720,196034,500.0
1,721,196099,65.0
1,722,196523,424.0
1,723,197023,500.0
1,724,197523,500.0
1,725,198023,500.0
1,726,198523,500.0
1,727,199023,500.0
1,728,199523,500.0
1,729,200023,500.0
1,730,200523,500.0
1,731,201023,500.0
1,732,201523,500.0
1,733,202023,500.0
1,734,202523,500.0
1,735,203023,500.0
1,736,203523,500.0
1,737,204023,500.0
1,738,204523,500.0
1,739,205023,500.0
1,740,205523,500.0
1,741,206023,500.0
1,742,206523,500.0
1,743,207023,500.0
1,744,207523,500.0
1,745,208023,500.0
1,746,208523,500.0
1,747,209023,500.0
1,748,209523,500.0
1,749,210023,500.0
1,750,210523,500.0
1,751,211023,500.0
1,752,211523,500.0
1,753,212023,500.0
1,754,212523,500.0
1,755,213023,500.0
1,756,213523,500.0
1,757,214023,500.0
1,758,214523,500.0
1,759,215023,500.0
1,760,215523,500.0
1,761,216023,500.0
1,762,216523,500.0
1,763,217023,500.0
1,764,217217,194.0
1,765,217717,500.0
1,766,218217,500.0
1,767,218717,500.0
1,768,219217,500.0
1,769,219302,85.0
1,770,219327,25.0
1,771,219414,87.0
1,772,219914,500.0
1,773,220103,189.0
1,774,220165,62.0
1,775,220665,500.0
1,776,220751,86.0
1,777,221251,500.0
1,778,221751,500.0
1,779,221865,114.0
1,780,222365,500.0
1,781,222865,500.0
1,782,223365,500.0
1,783,223865,500.0
1,784,224365,500.0
1,785,224865,500.0
1,786,225365,500.0
1,787,225865,500.0
1,788,226365,500.0
1,789,226865,500.0
1,790,227365,500.0
1,791,227865,500.0
1,792,228365,500.0
1,793,228865,500.0
1,794,229365,500.0
1,795,229865,500.0
1,796,230365,500.0
1,797,230722,357.0
1,798,231222,500.0
1,799,231722,500.0
1,800,232222,500.0
1,801,232722,500.0
1,802,232882,160.0
1,803,233382,500.0
1,804,233879,497.0
1,805,234199,320.0
1,806,234699,500.0
1,807,235199,500.0
1,808,235699,500.0
1,809,236199,500.0
1,810,236699,500.0
1,811,236873,174.0
1,812,237373,500.0
1,813,237873,500.0
1,814,238010,137.0
1,815,238510,500.0
1,816,239010,500.0
1,817,239510,500.0
1,818,239612,102.0
1,819,240112,500.0
1,820,240612,500.0
1,821,241112,500.0
1,822,241612,500.0
1,823,242112,500.0
1,824,242612,500.0
1,825,243112,500.0
1,826,243612,500.0
1,827,244112,500.0
1,828,244612,500.0
1,829,245112,500.0
1,830,245612,500.0
1,831,246112,500.0
1,832,246612,500.0
1,833,247112,500.0
1,834,247612,500.0
1,835,248112,500.0
1,836,248563,451.0
1,837,249063,500.0
1,838,249563,500.0
1,839,250063,500.0
1,840,250563,500.0
1,841,251063,500.0
1,842,251239,176.0
1,843,251580,341.0
1,844,252080,500.0
1,845,252580,500.0
1,846,253080,500.0
1,847,253580,500.0
1,848,254080,500.0
1,849,254580,500.0
1,850,255080,500.0
1,851,255580,500.0
1,852,256080,500.0
1,853,256580,500.0
1,854,257080,500.0
1,855,257580,500.0
1,856,258080,500.0
1,857,258280,200.0
1,858,258780,500.0
1,859,259280,500.0
1,860,259780,500.0
1,861,260280,500.0
1,862,260780,500.0
1,863,261280,500.0
1,864,261780,500.0
1,865,262118,338.0
1,866,262618,500.0
1,867,263118,500.0
1,868,263618,500.0
1,869,264118,500.0
1,870,264618,500.0
1,871,265118,500.0
1,872,265618,500.0
1,873,266118,500.0
1,874,266618,500.0
1,875,267118,500.0
1,876,267618,500.0
1,877,268118,500.0
1,878,268618,500.0
1,879,269007,389.0
1,880,269343,336.0
1,881,269649,306.0
1,882,269909,260.0
1,883,270053,144.0
1,884,270553,500.0
1,885,271053,500.0
1,886,271553,500.0
1,887,272053,500.0
1,888,272288,235.0
1,889,272788,500.0
1,890,273109,321.0
1,891,273609,500.0
1,892,274072,463.0
1,893,274572,500.0
1,894,275072,500.0
1,895,275572,500.0
1,896,276011,439.0
1,897,276511,500.0
1,898,276738,227.0
1,899,277238,500.0
1,900,277738,500.0
1,901,278238,500.0
1,902,278738,500.0
1,903,279238,500.0
1,904,279738,500.0
1,905,280238,500.0
1,906,280738,500.0
1,907,281054,316.0
1,908,281242,188.0
1,909,281541,299.0
1,910,281942,401.0
1,911,282193,251.0
1,912,282693,500.0
1,913,283061,368.0
1,914,283336,275.0
1,915,283629,293.0
1,916,284092,463.0
1,917,284414,322.0
1,918,284914,500.0
1,919,285414,500.0
1,920,285914,500.0
1,921,286414,500.0
1,922,286914,500.0
1,923,287279,365.0
1,924,287779,500.0
1,925,288279,500.0
1,926,288779,500.0
1,927,289279,500.0
1,928,289779,500.0
1,929,290279,500.0
1,930,290779,500.0
1,931,291279,500.0
1,932,291779,500.0
1,933,292279,500.0
1,934,292779,500.0
1,935,293279,500.0
1,936,293779,500.0
1,937,294279,500.0
1,938,294779,500.0
1,939,295279,500.0
1,940,295779,500.0
1,941,296279,500.0
1,942,296779,500.0
1,943,297279,500.0
1,944,297772,493.0
1,945,298272,500.0
1,946,298677,405.0
1,947,299177,500.0
1,948,299677,500.0
1,949,300177,500.0
1,950,300677,500.0
1,951,301177,500.0
1,952,301677,500.0
1,953,302177,500.0
1,954,302677,500.0
1,955,303177,500.0
1,956,303677,500.0
1,957,303820,143.0
1,958,304320,500.0
1,959,304820,500.0
1,960,305320,500.0
1,961,305820,500.0
1,962,306320,500.0
1,963,306820,500.0
1,964,307320,500.0
1,965,307820,500.0
1,966,308320,500.0
1,967,308820,500.0
1,968,309320,500.0
1,969,309820,500.0
1,970,310320,500.0
1,971,310820,500.0
1,972,311320,500.0
1,973,311820,500.0
1,974,312320,500.0
1,975,312655,335.0
1,976,313155,500.0
1,977,313290,135.0
1,978,313389,99.0
1,979,313889,500.0
1,980,314389,500.0
1,981,314750,361.0
1,982,315250,500.0
1,983,315750,500.0
1,984,316250,500.0
1,985,316750,500.0
1,986,317250,500.0
1,987,317750,500.0
1,988,318250,500.0
1,989,318750,500.0
1,990,319250,500.0
1,991,319750,500.0
1,992,320043,293.0
1,993,320543,500.0
1,994,321043,500.0
1,995,321543,500.0
1,996,322043,500.0
1,997,322473,430.0
1,998,322973,500.0
1,999,323420,447.0
1,1000,323920,500.0
1,1001,324420,500.0
1,1002,324920,500.0
1,1003,325420,500.0
1,1004,325920,500.0
1,1005,326420,500.0
1,1006,326920,500.0
1,1007,327420,500.0
1,1008,327920,500.0
1,1009,328420,500.0
1,1010,328920,500.0
1,1011,329420,500.0
1,1012,329920,500.0
1,1013,330420,500.0
1,1014,330920,500.0
1,1015,331420,500.0
1,1016,331920,500.0
1,1017,332420,500.0
1,1018,332920,500.0
1,1019,333420,500.0
1,1020,333920,500.0
1,1021,334420,500.0
1,1022,334920,500.0
1,1023,335420,500.0
1,1024,335920,500.0
1,1025,336420,500.0
1,1026,336920,500.0
1,1027,337237,317.0
1,1028,337684,447.0
1,1029,337996,312.0
1,1030,338496,500.0
1,1031,338996,500.0
1,1032,339496,500.0
1,1033,339996,500.0
1,1034,340496,500.0
1,1035,340996,500.0
1,1036,341496,500.0
1,1037,341996,500.0
1,1038,342495,499.0
1,1039,342995,500.0
1,1040,343495,500.0
1,1041,343735,240.0
1,1042,344235,500.0
1,1043,344735,500.0
1,1044,345235,500.0
1,1045,345735,500.0
1,1046,346235,500.0
1,1047,346735,500.0
1,1048,347235,500.0
1,1049,347735,500.0
1,1050,348235,500.0
1,1051,348638,403.0
1,1052,349138,500.0
1,1053,349638,500.0
1,1054,350138,500.0
1,1055,350601,463.0
1,1056,351101,500.0
1,1057,351337,236.0
1,1058,351837,500.0
1,1059,352337,500.0
1,1060,352837,500.0
1,1061,353337,500.0
1,1062,353724,387.0
1,1063,354224,500.0
1,1064,354724,500.0
1,1065,355224,500.0
1,1066,355724,500.0
1,1067,356224,500.0
1,1068,356724,500.0
1,1069,357224,500.0
1,1070,357724,500.0
1,1071,358224,500.0
1,1072,358724,500.0
1,1073,359224,500.0
1,1074,359724,500.0
1,1075,360224,500.0
1,1076,360724,500.0
1,1077,361224,500.0
1,1078,361724,500.0
1,1079,362224,500.0
1,1080,362724,500.0
1,1081,362967,243.0
1,1082,363467,500.0
1,1083,363967,500.0
1,1084,364467,500.0
1,1085,364967,500.0
1,1086,365467,500.0
1,1087,365967,500.0
1,1088,366467,500.0
1,1089,366967,500.0
1,1090,367467,500.0
1,1091,367967,500.0
1,1092,368467,500.0
1,1093,368967,500.0
1,1094,369467,500.0
1,1095,369967,500.0
1,1096,370467,500.0
1,1097,370967,500.0
1,1098,371467,500.0
1,1099,371728,261.0
1,1100,372228,500.0
1,1101,372728,500.0
1,1102,373228,500.0
1,1103,373728,500.0
1,1104,374228,500.0
1,1105,374456,228.0
1,1106,374956,500.0
1,1107,375456,500.0
1,1108,375956,500.0
1,1109,376456,500.0
1,1110,376956,500.0
1,1111,377456,500.0
1,1112,377956,500.0
1,1113,378456,500.0
1,1114,378956,500.0
1,1115,379456,500.0
1,1116,379956,500.0
1,1117,380456,500.0
1,1118,380956,500.0
1,1119,381456,500.0
1,1120,381956,500.0
1,1121,382456,500.0
1,1122,382956,500.0
1,1123,383456,500.0
1,1124,383956,500.0
1,1125,384456,500.0
1,1126,384692,236.0
1,1127,385192,500.0
1,1128,385692,500.0
1,1129,386192,500.0
1,1130,386692,500.0
1,1131,387192,500.0
1,1132,387692,500.0
1,1133,387961,269.0
1,1134,388461,500.0
1,1135,388961,500.0
1,1136,389461,500.0
1,1137,389961,500.0
1,1138,390461,500.0
1,1139,390961,500.0
1,1140,391461,500.0
1,1141,391903,442.0
1,1142,392403,500.0
1,1143,392903,500.0
1,1144,393403,500.0
1,1145,393903,500.0
1,1146,394403,500.0
1,1147,394903,500.0
1,1148,395384,481.0
1,1149,395884,500.0
1,1150,396384,500.0
1,1151,396884,500.0
1,1152,397384,500.0
1,1153,397884,500.0
1,1154,398384,500.0
1,1155,398813,429.0
1,1156,399313,500.0
1,1157,399442,129.0
1,1158,399942,500.0
1,1159,400442,500.0
1,1160,400942,500.0
1,1161,401442,500.0
1,1162,401935,493.0
1,1163,402435,500.0
1,1164,402935,500.0
1,1165,403435,500.0
1,1166,403935,500.0
1,1167,404435,500.0
1,1168,404935,500.0
1,1169,405435,500.0
1,1170,405935,500.0
1,1171,406435,500.0
1,1172,406935,500.0
1,1173,407435,500.0
1,1174,407935,500.0
1,1175,408435,500.0
1,1176,408935,500.0
1,1177,409435,500.0
1,1178,409935,500.0
1,1179,410435,500.0
1,1180,410935,500.0
1,1181,411435,500.0
1,1182,411935,500.0
1,1183,412435,500.0
1,1184,412935,500.0
1,1185,413435,500.0
1,1186,413935,500.0
1,1187,414332,397.0
1,1188,414832,500.0
1,1189,415243,411.0
1,1190,415496,253.0
1,1191,415996,500.0
1,1192,416496,500.0
1,1193,416996,500.0
1,1194,417496,500.0
1,1195,417996,500.0
1,1196,418496,500.0
1,1197,418830,334.0
1,1198,419330,500.0
1,1199,419830,500.0
1,1200,420330,500.0
1,1201,420830,500.0
1,1202,421330,500.0
1,1203,421830,500.0
1,1204,422330,500.0
1,1205,422830,500.0
1,1206,423330,500.0
1,1207,423830,500.0
1,1208,423976,146.0
1,1209,424021,45.0
1,1210,424521,500.0
1,1211,425021,500.0
1,1212,425521,500.0
1,1213,426021,500.0
1,1214,426521,500.0
1,1215,427021,500.0
1,1216,427521,500.0
1,1217,427960,439.0
1,1218,428460,500.0
1,1219,428960,500.0
1,1220,429460,500.0
1,1221,429960,500.0
1,1222,430460,500.0
1,1223,430960,500.0
1,1224,431460,500.0
1,1225,431960,500.0
1,1226,432460,500.0
1,1227,432960,500.0
1,1228,433460,500.0
1,1229,433960,500.0
1,1230,434460,500.0
1,1231,434960,500.0
1,1232,435460,500.0
1,1233,435932,472.0
1,1234,436235,303.0
1,1235,436735,500.0
1,1236,437235,500.0
1,1237,437735,500.0
1,1238,438235,500.0
1,1239,438735,500.0
1,1240,439235,500.0
1,1241,439735,500.0
1,1242,440235,500.0
1,1243,440735,500.0
1,1244,441066,331.0
1,1245,441566,500.0
1,1246,442066,500.0
1,1247,442566,500.0
1,1248,443066,500.0
1,1249,443566,500.0
1,1250,444066,500.0
