Run,Episode,Total Steps,Episode Reward
1,174,3893,11.0
1,175,3909,16.0
1,176,3943,34.0
1,177,3955,12.0
1,178,3966,11.0
1,179,3998,32.0
1,180,4010,12.0
1,181,4033,23.0
1,182,4073,40.0
1,183,4088,15.0
1,184,4104,16.0
1,185,4123,19.0
1,186,4201,78.0
1,187,4212,11.0
1,188,4246,34.0
1,189,4295,49.0
1,190,4345,50.0
1,191,4369,24.0
1,192,4390,21.0
1,193,4404,14.0
1,194,4451,47.0
1,195,4481,30.0
1,196,4563,82.0
1,197,4610,47.0
1,198,4653,43.0
1,199,4673,20.0
1,200,4701,28.0
1,201,4716,15.0
1,202,4737,21.0
1,203,4755,18.0
1,204,4787,32.0
1,205,4818,31.0
1,206,4835,17.0
1,207,4861,26.0
1,208,4880,19.0
1,209,4929,49.0
1,210,4942,13.0
1,211,4978,36.0
1,212,4992,14.0
1,213,5008,16.0
1,214,5023,15.0
1,215,5095,72.0
1,216,5107,12.0
1,217,5128,21.0
1,218,5167,39.0
1,219,5178,11.0
1,220,5207,29.0
1,221,5230,23.0
1,222,5295,65.0
1,223,5346,51.0
1,224,5367,21.0
1,225,5400,33.0
1,226,5418,18.0
1,227,5475,57.0
1,228,5493,18.0
1,229,5520,27.0
1,230,5548,28.0
1,231,5574,26.0
1,232,5583,9.0
1,233,5656,73.0
1,234,5718,62.0
1,235,5757,39.0
1,236,5771,14.0
1,237,5788,17.0
1,238,5807,19.0
1,239,5829,22.0
1,240,5846,17.0
1,241,5934,88.0
1,242,5980,46.0
1,243,5997,17.0
1,244,6008,11.0
1,245,6021,13.0
1,246,6086,65.0
1,247,6126,40.0
1,248,6148,22.0
1,249,6194,46.0
1,250,6231,37.0
1,251,6264,33.0
1,252,6378,114.0
1,253,6420,42.0
1,254,6506,86.0
1,255,6579,73.0
1,256,6615,36.0
1,257,6652,37.0
1,258,6728,76.0
1,259,6808,80.0
1,260,6826,18.0
1,261,6852,26.0
1,262,6887,35.0
1,263,6965,78.0
1,264,6978,13.0
1,265,7065,87.0
1,266,7132,67.0
1,267,7149,17.0
1,268,7166,17.0
1,269,7251,85.0
1,270,7280,29.0
1,271,7334,54.0
1,272,7381,47.0
1,273,7415,34.0
1,274,7438,23.0
1,275,7448,10.0
1,276,7463,15.0
1,277,7584,121.0
1,278,7675,91.0
1,279,7698,23.0
1,280,7738,40.0
1,281,7763,25.0
1,282,7789,26.0
1,283,7805,16.0
1,284,7833,28.0
1,285,7908,75.0
1,286,7944,36.0
1,287,7985,41.0
1,288,8020,35.0
1,289,8060,40.0
1,290,8132,72.0
1,291,8193,61.0
1,292,8246,53.0
1,293,8365,119.0
1,294,8453,88.0
1,295,8524,71.0
1,296,8658,134.0
1,297,8752,94.0
1,298,8911,159.0
1,299,9044,133.0
1,300,9137,93.0
1,301,9154,17.0
1,302,9188,34.0
1,303,9265,77.0
1,304,9350,85.0
1,305,9515,165.0
1,306,9631,116.0
1,307,9827,196.0
1,308,9846,19.0
1,309,9941,95.0
1,310,10007,66.0
1,311,10026,19.0
1,312,10135,109.0
1,313,10242,107.0
1,314,10311,69.0
1,315,10408,97.0
1,316,10550,142.0
1,317,10593,43.0
1,318,10637,44.0
1,319,10823,186.0
1,320,10947,124.0
1,321,11076,129.0
1,322,11220,144.0
1,323,11363,143.0
1,324,11475,112.0
1,325,11516,41.0
1,326,11646,130.0
1,327,11723,77.0
1,328,11856,133.0
1,329,12040,184.0
1,330,12171,131.0
1,331,12277,106.0
1,332,12467,190.0
1,333,12615,148.0
1,334,12655,40.0
1,335,12837,182.0
1,336,13098,261.0
1,337,13278,180.0
1,338,13534,256.0
1,339,13730,196.0
1,340,13999,269.0
1,341,14186,187.0
1,342,14269,83.0
1,343,14521,252.0
1,344,14786,265.0
1,345,15019,233.0
1,346,15268,249.0
1,347,15489,221.0
1,348,15615,126.0
1,349,15828,213.0
1,350,16024,196.0
1,351,16189,165.0
1,352,16356,167.0
1,353,16589,233.0
1,354,16905,316.0
1,355,17405,500.0
1,356,17539,134.0
1,357,17848,309.0
1,358,18043,195.0
1,359,18234,191.0
1,360,18483,249.0
1,361,18615,132.0
1,362,19020,405.0
1,363,19520,500.0
1,364,19954,434.0
1,365,20454,500.0
1,366,20835,381.0
1,367,21179,344.0
1,368,21567,388.0
1,369,21997,430.0
1,370,22262,265.0
1,371,22762,500.0
1,372,22950,188.0
1,373,23450,500.0
1,374,23950,500.0
1,375,24431,481.0
1,376,24701,270.0
1,377,25201,500.0
1,378,25701,500.0
1,379,26201,500.0
1,380,26701,500.0
1,381,27201,500.0
1,382,27701,500.0
1,383,28201,500.0
1,384,28701,500.0
1,385,29201,500.0
1,386,29701,500.0
1,387,30201,500.0
1,388,30701,500.0
1,389,31201,500.0
1,390,31358,157.0
1,391,31858,500.0
1,392,32358,500.0
1,393,32858,500.0
1,394,33358,500.0
1,395,33858,500.0
1,396,34358,500.0
1,397,34858,500.0
1,398,35223,365.0
1,399,35723,500.0
1,400,36223,500.0
1,401,36723,500.0
1,402,37223,500.0
1,403,37723,500.0
1,404,38016,293.0
1,405,38479,463.0
1,406,38979,500.0
1,407,39438,459.0
1,408,39782,344.0
1,409,40173,391.0
1,410,40673,500.0
1,411,41173,500.0
1,412,41673,500.0
1,413,42173,500.0
1,414,42673,500.0
1,415,43173,500.0
1,416,43673,500.0
1,417,44173,500.0
1,418,44673,500.0
1,419,45173,500.0
1,420,45673,500.0
1,421,46173,500.0
1,422,46673,500.0
1,423,47173,500.0
1,424,47565,392.0
1,425,47874,309.0
1,426,48160,286.0
1,427,48660,500.0
1,428,49160,500.0
1,429,49660,500.0
1,430,50160,500.0
1,431,50660,500.0
1,432,51034,374.0
1,433,51520,486.0
1,434,51903,383.0
1,435,52391,488.0
1,436,52697,306.0
1,437,52990,293.0
1,438,53330,340.0
1,439,53830,500.0
1,440,54237,407.0
1,441,54657,420.0
1,442,55157,500.0
1,443,55475,318.0
1,444,55975,500.0
1,445,56475,500.0
1,446,56922,447.0
1,447,57393,471.0
1,448,57893,500.0
1,449,58393,500.0
1,450,58893,500.0
1,451,59393,500.0
1,452,59893,500.0
1,453,60393,500.0
1,454,60893,500.0
1,455,61393,500.0
1,456,61893,500.0
1,457,62393,500.0
1,458,62893,500.0
1,459,63393,500.0
1,460,63893,500.0
1,461,64393,500.0
1,462,64893,500.0
1,463,65393,500.0
1,464,65893,500.0
1,465,66223,330.0
1,466,66592,369.0
1,467,67029,437.0
1,468,67344,315.0
1,469,67844,500.0
1,470,68344,500.0
1,471,68844,500.0
1,472,69344,500.0
1,473,69844,500.0
1,474,70344,500.0
1,475,70844,500.0
1,476,71344,500.0
1,477,71844,500.0
1,478,72344,500.0
1,479,72844,500.0
1,480,73344,500.0
1,481,73844,500.0
1,482,74344,500.0
1,483,74844,500.0
1,484,75344,500.0
1,485,75844,500.0
1,486,76344,500.0
1,487,76844,500.0
1,488,77344,500.0
1,489,77844,500.0
1,490,78344,500.0
1,491,78844,500.0
1,492,79344,500.0
1,493,79844,500.0
1,494,80344,500.0
1,495,80844,500.0
1,496,81344,500.0
1,497,81844,500.0
1,498,82344,500.0
1,499,82844,500.0
1,500,83344,500.0
1,501,83844,500.0
1,502,84344,500.0
1,503,84844,500.0
1,504,85344,500.0
1,505,85844,500.0
1,506,86344,500.0
1,507,86844,500.0
1,508,87344,500.0
1,509,87844,500.0
1,510,88344,500.0
1,511,88844,500.0
1,512,89344,500.0
1,513,89844,500.0
1,514,90344,500.0
1,515,90844,500.0
1,516,91344,500.0
1,517,91844,500.0
1,518,92344,500.0
1,519,92844,500.0
1,520,93344,500.0
1,521,93844,500.0
1,522,94344,500.0
1,523,94844,500.0
1,524,95344,500.0
1,525,95844,500.0
1,526,96344,500.0
1,527,96844,500.0
1,528,97344,500.0
1,529,97844,500.0
1,530,98344,500.0
1,531,98844,500.0
1,532,99344,500.0
1,533,99844,500.0
1,534,100344,500.0
1,535,100844,500.0
1,536,101344,500.0
1,537,101844,500.0
1,538,102344,500.0
1,539,102844,500.0
1,540,103344,500.0
1,541,103844,500.0
1,542,104344,500.0
1,543,104844,500.0
1,544,105344,500.0
1,545,105844,500.0
1,546,106344,500.0
1,547,106709,365.0
1,548,106921,212.0
1,549,107421,500.0
1,550,107873,452.0
1,551,108373,500.0
1,552,108873,500.0
1,553,109373,500.0
1,554,109873,500.0
1,555,110373,500.0
1,556,110873,500.0
1,557,111373,500.0
1,558,111873,500.0
1,559,112373,500.0
1,560,112873,500.0
1,561,113373,500.0
1,562,113873,500.0
1,563,114373,500.0
1,564,114873,500.0
1,565,115373,500.0
1,566,115873,500.0
1,567,116373,500.0
1,568,116873,500.0
1,569,117373,500.0
1,570,117873,500.0
1,571,118373,500.0
1,572,118873,500.0
1,573,119373,500.0
1,574,119677,304.0
1,575,120177,500.0
1,576,120677,500.0
1,577,121177,500.0
1,578,121677,500.0
1,579,122177,500.0
1,580,122677,500.0
1,581,123177,500.0
1,582,123677,500.0
1,583,124177,500.0
1,584,124677,500.0
1,585,125177,500.0
1,586,125677,500.0
1,587,126177,500.0
1,588,126677,500.0
1,589,127177,500.0
1,590,127677,500.0
1,591,128177,500.0
1,592,128677,500.0
1,593,129177,500.0
1,594,129677,500.0
1,595,130177,500.0
1,596,130677,500.0
1,597,131177,500.0
1,598,131677,500.0
1,599,132177,500.0
1,600,132677,500.0
1,601,133177,500.0
1,602,133677,500.0
1,603,134177,500.0
1,604,134677,500.0
1,605,135177,500.0
1,606,135677,500.0
1,607,136177,500.0
1,608,136677,500.0
1,609,137177,500.0
1,610,137677,500.0
1,611,138177,500.0
1,612,138677,500.0
1,613,139177,500.0
1,614,139677,500.0
1,615,140177,500.0
1,616,140677,500.0
1,617,141177,500.0
1,618,141677,500.0
1,619,142177,500.0
1,620,142677,500.0
1,621,143177,500.0
1,622,143677,500.0
1,623,144177,500.0
1,624,144677,500.0
1,625,145177,500.0
1,626,145677,500.0
1,627,146177,500.0
1,628,146677,500.0
1,629,147177,500.0
1,630,147677,500.0
1,631,148177,500.0
1,632,148677,500.0
1,633,148885,208.0
1,634,149385,500.0
1,635,149885,500.0
1,636,150385,500.0
1,637,150885,500.0
1,638,151385,500.0
1,639,151885,500.0
1,640,152385,500.0
1,641,152885,500.0
1,642,153385,500.0
1,643,153885,500.0
1,644,154385,500.0
1,645,154885,500.0
1,646,155385,500.0
1,647,155885,500.0
1,648,156385,500.0
1,649,156885,500.0
1,650,157385,500.0
1,651,157885,500.0
1,652,158385,500.0
1,653,158885,500.0
1,654,159385,500.0
1,655,159885,500.0
1,656,160385,500.0
1,657,160885,500.0
1,658,161385,500.0
1,659,161885,500.0
1,660,162385,500.0
1,661,162885,500.0
1,662,163385,500.0
1,663,163885,500.0
1,664,164385,500.0
1,665,164885,500.0
1,666,165385,500.0
1,667,165885,500.0
1,668,166385,500.0
1,669,166885,500.0
1,670,167385,500.0
1,671,167885,500.0
1,672,168385,500.0
1,673,168885,500.0
1,674,169385,500.0
1,675,169885,500.0
1,676,170385,500.0
1,677,170885,500.0
1,678,171385,500.0
1,679,171885,500.0
1,680,172385,500.0
1,681,172885,500.0
1,682,173385,500.0
1,683,173885,500.0
1,684,174385,500.0
1,685,174885,500.0
1,686,175385,500.0
1,687,175885,500.0
1,688,176385,500.0
1,689,176885,500.0
1,690,177385,500.0
1,691,177885,500.0
1,692,178385,500.0
1,693,178885,500.0
1,694,179385,500.0
1,695,179885,500.0
1,696,180385,500.0
1,697,180885,500.0
1,698,181385,500.0
1,699,181885,500.0
1,700,182385,500.0
1,701,182885,500.0
1,702,183385,500.0
1,703,183885,500.0
1,704,184385,500.0
1,705,184885,500.0
1,706,185385,500.0
1,707,185885,500.0
1,708,186385,500.0
1,709,186885,500.0
1,710,187385,500.0
1,711,187885,500.0
1,712,188385,500.0
1,713,188885,500.0
1,714,189385,500.0
1,715,189885,500.0
1,716,190385,500.0
1,717,190885,500.0
1,718,191385,500.0
1,719,191885,500.0
1,720,192385,500.0
1,721,192885,500.0
1,722,193385,500.0
1,723,193885,500.0
1,724,194385,500.0
1,725,194885,500.0
1,726,195385,500.0
1,727,195885,500.0
1,728,196385,500.0
1,729,196885,500.0
1,730,197385,500.0
1,731,197885,500.0
1,732,198385,500.0
1,733,198885,500.0
1,734,199385,500.0
1,735,199885,500.0
1,736,200385,500.0
1,737,200885,500.0
1,738,201385,500.0
1,739,201885,500.0
1,740,202385,500.0
1,741,202885,500.0
1,742,203385,500.0
1,743,203885,500.0
1,744,204385,500.0
1,745,204885,500.0
1,746,205385,500.0
1,747,205885,500.0
1,748,206385,500.0
1,749,206885,500.0
1,750,207385,500.0
1,751,207885,500.0
1,752,208385,500.0
1,753,208885,500.0
1,754,209385,500.0
1,755,209885,500.0
1,756,210385,500.0
1,757,210885,500.0
1,758,211385,500.0
1,759,211885,500.0
1,760,212385,500.0
1,761,212885,500.0
1,762,213385,500.0
1,763,213885,500.0
1,764,214385,500.0
1,765,214885,500.0
1,766,215385,500.0
1,767,215885,500.0
1,768,216385,500.0
1,769,216885,500.0
1,770,217385,500.0
1,771,217885,500.0
1,772,218385,500.0
1,773,218885,500.0
1,774,219385,500.0
1,775,219885,500.0
1,776,220385,500.0
1,777,220885,500.0
1,778,221385,500.0
1,779,221885,500.0
1,780,222385,500.0
1,781,222885,500.0
1,782,223385,500.0
1,783,223885,500.0
1,784,224385,500.0
1,785,224885,500.0
1,786,225385,500.0
1,787,225885,500.0
1,788,226385,500.0
1,789,226885,500.0
1,790,227385,500.0
1,791,227885,500.0
1,792,228385,500.0
1,793,228885,500.0
1,794,229385,500.0
1,795,229885,500.0
1,796,230385,500.0
1,797,230885,500.0
1,798,231385,500.0
1,799,231885,500.0
1,800,232385,500.0
1,801,232885,500.0
1,802,233385,500.0
1,803,233885,500.0
1,804,234385,500.0
1,805,234885,500.0
1,806,235385,500.0
1,807,235885,500.0
1,808,236385,500.0
1,809,236885,500.0
1,810,237385,500.0
1,811,237885,500.0
1,812,238385,500.0
1,813,238885,500.0
1,814,239385,500.0
1,815,239885,500.0
1,816,240385,500.0
1,817,240885,500.0
1,818,241385,500.0
1,819,241885,500.0
1,820,242385,500.0
1,821,242885,500.0
1,822,243385,500.0
1,823,243885,500.0
1,824,244385,500.0
1,825,244885,500.0
1,826,245385,500.0
1,827,245885,500.0
1,828,246385,500.0
1,829,246885,500.0
1,830,247385,500.0
1,831,247885,500.0
1,832,248385,500.0
1,833,248885,500.0
1,834,249385,500.0
1,835,249885,500.0
1,836,250385,500.0
1,837,250885,500.0
1,838,251385,500.0
1,839,251885,500.0
1,840,252385,500.0
1,841,252885,500.0
1,842,253385,500.0
1,843,253885,500.0
1,844,254385,500.0
1,845,254885,500.0
1,846,255385,500.0
1,847,255885,500.0
1,848,256385,500.0
1,849,256885,500.0
1,850,257385,500.0
1,851,257885,500.0
1,852,258385,500.0
1,853,258885,500.0
1,854,259385,500.0
1,855,259885,500.0
1,856,260385,500.0
1,857,260885,500.0
1,858,261385,500.0
1,859,261885,500.0
1,860,262385,500.0
1,861,262885,500.0
1,862,263385,500.0
1,863,263885,500.0
1,864,264355,470.0
1,865,264855,500.0
1,866,265224,369.0
1,867,265724,500.0
1,868,266224,500.0
1,869,266724,500.0
1,870,267224,500.0
1,871,267291,67.0
1,872,267791,500.0
1,873,268291,500.0
1,874,268791,500.0
1,875,269291,500.0
1,876,269791,500.0
1,877,270291,500.0
1,878,270435,144.0
1,879,270935,500.0
1,880,271435,500.0
1,881,271935,500.0
1,882,272435,500.0
1,883,272935,500.0
1,884,273435,500.0
1,885,273935,500.0
1,886,274435,500.0
1,887,274935,500.0
1,888,275435,500.0
1,889,275935,500.0
1,890,276435,500.0
1,891,276935,500.0
1,892,277435,500.0
1,893,277935,500.0
1,894,278435,500.0
1,895,278935,500.0
1,896,279435,500.0
1,897,279935,500.0
1,898,280435,500.0
1,899,280935,500.0
1,900,281435,500.0
1,901,281935,500.0
1,902,282435,500.0
1,903,282935,500.0
1,904,283435,500.0
1,905,283935,500.0
1,906,284435,500.0
1,907,284905,470.0
1,908,285405,500.0
1,909,285905,500.0
1,910,286405,500.0
1,911,286905,500.0
1,912,287405,500.0
1,913,287905,500.0
1,914,288405,500.0
1,915,288905,500.0
1,916,289405,500.0
1,917,289905,500.0
1,918,290405,500.0
1,919,290905,500.0
1,920,291405,500.0
1,921,291905,500.0
1,922,292405,500.0
1,923,292905,500.0
1,924,293405,500.0
1,925,293905,500.0
1,926,294405,500.0
1,927,294905,500.0
1,928,295405,500.0
1,929,295905,500.0
1,930,296405,500.0
1,931,296905,500.0
1,932,297405,500.0
1,933,297905,500.0
1,934,298405,500.0
1,935,298905,500.0
1,936,299405,500.0
1,937,299905,500.0
1,938,300405,500.0
1,939,300905,500.0
1,940,301405,500.0
1,941,301905,500.0
1,942,302405,500.0
1,943,302905,500.0
1,944,303405,500.0
1,945,303905,500.0
1,946,304405,500.0
1,947,304905,500.0
1,948,305405,500.0
1,949,305905,500.0
1,950,306405,500.0
1,951,306905,500.0
1,952,307405,500.0
1,953,307905,500.0
1,954,308405,500.0
1,955,308905,500.0
1,956,309405,500.0
1,957,309905,500.0
1,958,310405,500.0
1,959,310905,500.0
1,960,311405,500.0
1,961,311905,500.0
1,962,312405,500.0
1,963,312905,500.0
1,964,313405,500.0
1,965,313905,500.0
1,966,314405,500.0
1,967,314905,500.0
1,968,315405,500.0
1,969,315905,500.0
1,970,316405,500.0
1,971,316905,500.0
1,972,317405,500.0
1,973,317905,500.0
1,974,318405,500.0
1,975,318905,500.0
1,976,319405,500.0
1,977,319905,500.0
1,978,320405,500.0
1,979,320905,500.0
1,980,321405,500.0
1,981,321905,500.0
1,982,322405,500.0
1,983,322905,500.0
1,984,323405,500.0
1,985,323905,500.0
1,986,324405,500.0
1,987,324905,500.0
1,988,325405,500.0
1,989,325905,500.0
1,990,326405,500.0
1,991,326905,500.0
1,992,327405,500.0
1,993,327905,500.0
1,994,328405,500.0
1,995,328905,500.0
1,996,329405,500.0
1,997,329905,500.0
1,998,330405,500.0
1,999,330905,500.0
1,1000,331405,500.0
1,1001,331905,500.0
1,1002,332405,500.0
1,1003,332905,500.0
1,1004,333405,500.0
1,1005,333905,500.0
1,1006,334405,500.0
1,1007,334905,500.0
1,1008,335405,500.0
1,1009,335905,500.0
1,1010,336405,500.0
1,1011,336905,500.0
1,1012,337405,500.0
1,1013,337905,500.0
1,1014,338405,500.0
1,1015,338905,500.0
1,1016,339405,500.0
1,1017,339905,500.0
1,1018,340405,500.0
1,1019,340905,500.0
1,1020,341405,500.0
1,1021,341905,500.0
1,1022,342405,500.0
1,1023,342905,500.0
1,1024,343405,500.0
1,1025,343905,500.0
1,1026,344405,500.0
1,1027,344905,500.0
1,1028,345405,500.0
1,1029,345905,500.0
1,1030,346405,500.0
1,1031,346905,500.0
1,1032,347405,500.0
1,1033,347905,500.0
1,1034,348405,500.0
1,1035,348905,500.0
1,1036,349405,500.0
1,1037,349905,500.0
1,1038,350405,500.0
1,1039,350905,500.0
1,1040,351405,500.0
1,1041,351905,500.0
1,1042,352405,500.0
1,1043,352905,500.0
1,1044,353405,500.0
1,1045,353905,500.0
1,1046,354405,500.0
1,1047,354905,500.0
1,1048,355405,500.0
1,1049,355905,500.0
1,1050,356405,500.0
1,1051,356905,500.0
1,1052,357405,500.0
1,1053,357905,500.0
1,1054,358405,500.0
1,1055,358905,500.0
1,1056,359405,500.0
1,1057,359905,500.0
1,1058,360405,500.0
1,1059,360905,500.0
1,1060,361405,500.0
1,1061,361905,500.0
1,1062,362405,500.0
1,1063,362905,500.0
1,1064,363405,500.0
1,1065,363905,500.0
1,1066,364405,500.0
1,1067,364905,500.0
1,1068,365405,500.0
1,1069,365905,500.0
1,1070,366405,500.0
1,1071,366905,500.0
1,1072,367405,500.0
1,1073,367905,500.0
1,1074,368405,500.0
1,1075,368905,500.0
1,1076,369405,500.0
1,1077,369905,500.0
1,1078,370405,500.0
1,1079,370905,500.0
1,1080,371405,500.0
1,1081,371905,500.0
1,1082,372405,500.0
1,1083,372905,500.0
1,1084,373405,500.0
1,1085,373905,500.0
1,1086,374405,500.0
1,1087,374905,500.0
1,1088,375029,124.0
1,1089,375171,142.0
1,1090,375671,500.0
1,1091,375948,277.0
1,1092,376310,362.0
1,1093,376810,500.0
1,1094,377115,305.0
1,1095,377615,500.0
1,1096,378115,500.0
1,1097,378615,500.0
1,1098,378706,91.0
1,1099,379206,500.0
1,1100,379706,500.0
1,1101,380206,500.0
1,1102,380706,500.0
1,1103,381206,500.0
1,1104,381706,500.0
1,1105,382206,500.0
1,1106,382706,500.0
1,1107,383206,500.0
1,1108,383706,500.0
1,1109,384206,500.0
1,1110,384706,500.0
1,1111,385206,500.0
1,1112,385706,500.0
1,1113,386206,500.0
1,1114,386706,500.0
1,1115,387206,500.0
1,1116,387706,500.0
1,1117,388206,500.0
1,1118,388502,296.0
1,1119,389002,500.0
1,1120,389322,320.0
1,1121,389822,500.0
1,1122,390322,500.0
1,1123,390822,500.0
1,1124,391322,500.0
1,1125,391822,500.0
1,1126,392322,500.0
1,1127,392727,405.0
1,1128,393227,500.0
1,1129,393727,500.0
1,1130,394227,500.0
1,1131,394727,500.0
1,1132,395227,500.0
1,1133,395727,500.0
1,1134,396227,500.0
1,1135,396727,500.0
1,1136,397227,500.0
1,1137,397727,500.0
1,1138,398227,500.0
1,1139,398727,500.0
1,1140,399227,500.0
1,1141,399727,500.0
1,1142,400227,500.0
1,1143,400727,500.0
1,1144,401227,500.0
1,1145,401727,500.0
1,1146,402227,500.0
1,1147,402727,500.0
1,1148,403227,500.0
1,1149,403727,500.0
1,1150,404227,500.0
1,1151,404727,500.0
1,1152,405227,500.0
1,1153,405497,270.0
1,1154,405997,500.0
1,1155,406497,500.0
1,1156,406997,500.0
1,1157,407497,500.0
1,1158,407997,500.0
1,1159,408497,500.0
1,1160,408997,500.0
1,1161,409497,500.0
1,1162,409997,500.0
1,1163,410497,500.0
1,1164,410997,500.0
1,1165,411497,500.0
1,1166,411685,188.0
1,1167,412185,500.0
1,1168,412685,500.0
1,1169,413185,500.0
1,1170,413685,500.0
1,1171,414185,500.0
1,1172,414685,500.0
1,1173,415185,500.0
1,1174,415685,500.0
1,1175,416185,500.0
1,1176,416685,500.0
1,1177,417185,500.0
1,1178,417685,500.0
1,1179,418185,500.0
1,1180,418685,500.0
1,1181,419185,500.0
1,1182,419685,500.0
1,1183,420185,500.0
1,1184,420685,500.0
1,1185,421185,500.0
1,1186,421685,500.0
1,1187,422185,500.0
1,1188,422685,500.0
1,1189,423185,500.0
1,1190,423685,500.0
1,1191,424185,500.0
1,1192,424685,500.0
1,1193,425185,500.0
1,1194,425685,500.0
1,1195,426185,500.0
1,1196,426685,500.0
1,1197,427185,500.0
1,1198,427685,500.0
1,1199,428185,500.0
1,1200,428685,500.0
1,1201,429185,500.0
1,1202,429685,500.0
1,1203,430185,500.0
1,1204,430685,500.0
1,1205,431185,500.0
1,1206,431685,500.0
1,1207,432185,500.0
1,1208,432685,500.0
1,1209,433185,500.0
1,1210,433685,500.0
1,1211,434185,500.0
1,1212,434685,500.0
1,1213,435185,500.0
1,1214,435685,500.0
1,1215,436185,500.0
1,1216,436685,500.0
1,1217,437185,500.0
1,1218,437685,500.0
1,1219,438185,500.0
1,1220,438685,500.0
1,1221,439185,500.0
1,1222,439685,500.0
1,1223,440185,500.0
1,1224,440685,500.0
1,1225,441185,500.0
1,1226,441685,500.0
1,1227,442185,500.0
1,1228,442685,500.0
1,1229,443185,500.0
1,1230,443685,500.0
1,1231,444185,500.0
1,1232,444431,246.0
1,1233,444893,462.0
1,1234,445393,500.0
1,1235,445893,500.0
1,1236,446393,500.0
1,1237,446893,500.0
1,1238,447393,500.0
1,1239,447893,500.0
1,1240,448393,500.0
1,1241,448893,500.0
1,1242,449393,500.0
1,1243,449893,500.0
1,1244,450393,500.0
1,1245,450893,500.0
1,1246,451393,500.0
1,1247,451893,500.0
1,1248,452393,500.0
1,1249,452893,500.0
1,1250,453393,500.0
