Run,Episode,Total Steps,Episode Reward
1,488,154815,500.0
1,489,155315,500.0
1,490,155517,202.0
1,491,156017,500.0
1,492,156517,500.0
1,493,157017,500.0
1,494,157517,500.0
1,495,158017,500.0
1,496,158517,500.0
1,497,159017,500.0
1,498,159517,500.0
1,499,160017,500.0
1,500,160517,500.0
1,501,161017,500.0
1,502,161517,500.0
1,503,162017,500.0
1,504,162517,500.0
1,505,163017,500.0
1,506,163517,500.0
1,507,164017,500.0
1,508,164517,500.0
1,509,165017,500.0
1,510,165517,500.0
1,511,166017,500.0
1,512,166517,500.0
1,513,167017,500.0
1,514,167517,500.0
1,515,168017,500.0
1,516,168517,500.0
1,517,169017,500.0
1,518,169517,500.0
1,519,170017,500.0
1,520,170517,500.0
1,521,171017,500.0
1,522,171517,500.0
1,523,172017,500.0
1,524,172396,379.0
1,525,172896,500.0
1,526,173396,500.0
1,527,173896,500.0
1,528,174396,500.0
1,529,174439,43.0
1,530,174708,269.0
1,531,175208,500.0
1,532,175708,500.0
1,533,175964,256.0
1,534,176464,500.0
1,535,176844,380.0
1,536,177344,500.0
1,537,177844,500.0
1,538,178344,500.0
1,539,178844,500.0
1,540,179344,500.0
1,541,179844,500.0
1,542,180344,500.0
1,543,180844,500.0
1,544,181344,500.0
1,545,181844,500.0
1,546,182344,500.0
1,547,182844,500.0
1,548,183344,500.0
1,549,183844,500.0
1,550,184344,500.0
1,551,184844,500.0
1,552,185344,500.0
1,553,185844,500.0
1,554,186344,500.0
1,555,186844,500.0
1,556,187344,500.0
1,557,187844,500.0
1,558,188344,500.0
1,559,188844,500.0
1,560,189344,500.0
1,561,189844,500.0
1,562,190344,500.0
1,563,190844,500.0
1,564,191344,500.0
1,565,191844,500.0
1,566,192344,500.0
1,567,192844,500.0
1,568,193344,500.0
1,569,193790,446.0
1,570,194290,500.0
1,571,194790,500.0
1,572,195290,500.0
1,573,195790,500.0
1,574,196290,500.0
1,575,196790,500.0
1,576,197290,500.0
1,577,197790,500.0
1,578,198290,500.0
1,579,198790,500.0
1,580,199290,500.0
1,581,199790,500.0
1,582,200290,500.0
1,583,200790,500.0
1,584,201290,500.0
1,585,201790,500.0
1,586,202290,500.0
1,587,202790,500.0
1,588,203290,500.0
1,589,203790,500.0
1,590,204290,500.0
1,591,204790,500.0
1,592,205290,500.0
1,593,205790,500.0
1,594,206290,500.0
1,595,206790,500.0
1,596,207290,500.0
1,597,207335,45.0
1,598,207835,500.0
1,599,208335,500.0
1,600,208835,500.0
1,601,209335,500.0
1,602,209835,500.0
1,603,210335,500.0
1,604,210835,500.0
1,605,211335,500.0
1,606,211835,500.0
1,607,212335,500.0
1,608,212835,500.0
1,609,213335,500.0
1,610,213835,500.0
1,611,214335,500.0
1,612,214835,500.0
1,613,215335,500.0
1,614,215835,500.0
1,615,216335,500.0
1,616,216835,500.0
1,617,217335,500.0
1,618,217835,500.0
1,619,218335,500.0
1,620,218835,500.0
1,621,219335,500.0
1,622,219835,500.0
1,623,220335,500.0
1,624,220634,299.0
1,625,221134,500.0
1,626,221634,500.0
1,627,222134,500.0
1,628,222634,500.0
1,629,223134,500.0
1,630,223634,500.0
1,631,224134,500.0
1,632,224634,500.0
1,633,225134,500.0
1,634,225634,500.0
1,635,226134,500.0
1,636,226634,500.0
1,637,227134,500.0
1,638,227634,500.0
1,639,228134,500.0
1,640,228634,500.0
1,641,229134,500.0
1,642,229634,500.0
1,643,230134,500.0
1,644,230634,500.0
1,645,231134,500.0
1,646,231634,500.0
1,647,232134,500.0
1,648,232634,500.0
1,649,233134,500.0
1,650,233634,500.0
1,651,234134,500.0
1,652,234634,500.0
1,653,235134,500.0
1,654,235634,500.0
1,655,236134,500.0
1,656,236634,500.0
1,657,237134,500.0
1,658,237634,500.0
1,659,238134,500.0
1,660,238634,500.0
1,661,239134,500.0
1,662,239634,500.0
1,663,240134,500.0
1,664,240634,500.0
1,665,241134,500.0
1,666,241634,500.0
1,667,242134,500.0
1,668,242634,500.0
1,669,243134,500.0
1,670,243634,500.0
1,671,244134,500.0
1,672,244634,500.0
1,673,245134,500.0
1,674,245634,500.0
1,675,246134,500.0
1,676,246634,500.0
1,677,247134,500.0
1,678,247634,500.0
1,679,247747,113.0
1,680,248247,500.0
1,681,248747,500.0
1,682,249247,500.0
1,683,249747,500.0
1,684,250247,500.0
1,685,250747,500.0
1,686,251247,500.0
1,687,251747,500.0
1,688,252247,500.0
1,689,252747,500.0
1,690,253247,500.0
1,691,253747,500.0
1,692,254247,500.0
1,693,254747,500.0
1,694,254867,120.0
1,695,255124,257.0
1,696,255624,500.0
1,697,256124,500.0
1,698,256624,500.0
1,699,257124,500.0
1,700,257624,500.0
1,701,258124,500.0
1,702,258624,500.0
1,703,259124,500.0
1,704,259624,500.0
1,705,260124,500.0
1,706,260624,500.0
1,707,261124,500.0
1,708,261624,500.0
1,709,262124,500.0
1,710,262624,500.0
1,711,263124,500.0
1,712,263624,500.0
1,713,264124,500.0
1,714,264624,500.0
1,715,265124,500.0
1,716,265624,500.0
1,717,266124,500.0
1,718,266624,500.0
1,719,267124,500.0
1,720,267624,500.0
1,721,268124,500.0
1,722,268624,500.0
1,723,269124,500.0
1,724,269624,500.0
1,725,270124,500.0
1,726,270624,500.0
1,727,271124,500.0
1,728,271624,500.0
1,729,272124,500.0
1,730,272624,500.0
1,731,273124,500.0
1,732,273624,500.0
1,733,274124,500.0
1,734,274624,500.0
1,735,275124,500.0
1,736,275624,500.0
1,737,276124,500.0
1,738,276547,423.0
1,739,276968,421.0
1,740,277136,168.0
1,741,277183,47.0
1,742,277503,320.0
1,743,278003,500.0
1,744,278055,52.0
1,745,278132,77.0
1,746,278160,28.0
1,747,278411,251.0
1,748,278911,500.0
1,749,279302,391.0
1,750,279802,500.0
1,751,280302,500.0
1,752,280802,500.0
1,753,281302,500.0
1,754,281802,500.0
1,755,282302,500.0
1,756,282802,500.0
1,757,283302,500.0
1,758,283802,500.0
1,759,284302,500.0
1,760,284802,500.0
1,761,285302,500.0
1,762,285802,500.0
1,763,286302,500.0
1,764,286802,500.0
1,765,287302,500.0
1,766,287802,500.0
1,767,288302,500.0
1,768,288802,500.0
1,769,289302,500.0
1,770,289802,500.0
1,771,290302,500.0
1,772,290802,500.0
1,773,291302,500.0
1,774,291802,500.0
1,775,292302,500.0
1,776,292802,500.0
1,777,293302,500.0
1,778,293802,500.0
1,779,294302,500.0
1,780,294802,500.0
1,781,295302,500.0
1,782,295802,500.0
1,783,296302,500.0
1,784,296802,500.0
1,785,297302,500.0
1,786,297802,500.0
1,787,298302,500.0
1,788,298802,500.0
1,789,299302,500.0
1,790,299802,500.0
1,791,300302,500.0
1,792,300802,500.0
1,793,301302,500.0
1,794,301802,500.0
1,795,302302,500.0
1,796,302802,500.0
1,797,303302,500.0
1,798,303486,184.0
1,799,303986,500.0
1,800,304486,500.0
1,801,304986,500.0
1,802,305486,500.0
1,803,305986,500.0
1,804,306486,500.0
1,805,306986,500.0
1,806,307486,500.0
1,807,307986,500.0
1,808,308486,500.0
1,809,308986,500.0
1,810,309486,500.0
1,811,309986,500.0
1,812,310486,500.0
1,813,310986,500.0
1,814,311486,500.0
1,815,311779,293.0
1,816,312014,235.0
1,817,312444,430.0
1,818,312944,500.0
1,819,312999,55.0
1,820,313499,500.0
1,821,313999,500.0
1,822,314499,500.0
1,823,314753,254.0
1,824,315253,500.0
1,825,315753,500.0
1,826,316253,500.0
1,827,316753,500.0
1,828,317253,500.0
1,829,317753,500.0
1,830,318253,500.0
1,831,318753,500.0
1,832,319048,295.0
1,833,319548,500.0
1,834,320048,500.0
1,835,320548,500.0
1,836,321048,500.0
1,837,321548,500.0
1,838,322048,500.0
1,839,322548,500.0
1,840,323048,500.0
1,841,323548,500.0
1,842,324048,500.0
1,843,324548,500.0
1,844,325048,500.0
1,845,325548,500.0
1,846,326048,500.0
1,847,326548,500.0
1,848,327048,500.0
1,849,327548,500.0
1,850,328048,500.0
1,851,328548,500.0
1,852,329048,500.0
1,853,329548,500.0
1,854,330048,500.0
1,855,330548,500.0
1,856,331048,500.0
1,857,331548,500.0
1,858,332048,500.0
1,859,332548,500.0
1,860,333048,500.0
1,861,333391,343.0
1,862,333891,500.0
1,863,334391,500.0
1,864,334891,500.0
1,865,335391,500.0
1,866,335891,500.0
1,867,336391,500.0
1,868,336891,500.0
1,869,337391,500.0
1,870,337891,500.0
1,871,338391,500.0
1,872,338891,500.0
1,873,339391,500.0
1,874,339891,500.0
1,875,340391,500.0
1,876,340520,129.0
1,877,341020,500.0
1,878,341233,213.0
1,879,341733,500.0
1,880,342233,500.0
1,881,342733,500.0
1,882,343233,500.0
1,883,343733,500.0
1,884,344233,500.0
1,885,344733,500.0
1,886,345233,500.0
1,887,345733,500.0
1,888,346233,500.0
1,889,346733,500.0
1,890,347233,500.0
1,891,347733,500.0
1,892,348233,500.0
1,893,348733,500.0
1,894,349233,500.0
1,895,349733,500.0
1,896,350233,500.0
1,897,350733,500.0
1,898,351233,500.0
1,899,351733,500.0
1,900,352233,500.0
1,901,352733,500.0
1,902,353233,500.0
1,903,353733,500.0
1,904,354233,500.0
1,905,354733,500.0
1,906,355233,500.0
1,907,355733,500.0
1,908,356233,500.0
1,909,356733,500.0
1,910,357233,500.0
1,911,357733,500.0
1,912,358233,500.0
1,913,358733,500.0
1,914,359233,500.0
1,915,359733,500.0
1,916,360233,500.0
1,917,360733,500.0
1,918,361233,500.0
1,919,361733,500.0
1,920,362233,500.0
1,921,362733,500.0
1,922,363233,500.0
1,923,363733,500.0
1,924,364233,500.0
1,925,364733,500.0
1,926,365225,492.0
1,927,365725,500.0
1,928,366225,500.0
1,929,366725,500.0
1,930,367225,500.0
1,931,367725,500.0
1,932,368225,500.0
1,933,368725,500.0
1,934,369225,500.0
1,935,369725,500.0
1,936,370225,500.0
1,937,370725,500.0
1,938,371225,500.0
1,939,371725,500.0
1,940,372225,500.0
1,941,372725,500.0
1,942,373225,500.0
1,943,373725,500.0
1,944,374225,500.0
1,945,374276,51.0
1,946,374776,500.0
1,947,375276,500.0
1,948,375776,500.0
1,949,376276,500.0
1,950,376776,500.0
1,951,377276,500.0
1,952,377776,500.0
1,953,378276,500.0
1,954,378776,500.0
1,955,379276,500.0
1,956,379744,468.0
1,957,380244,500.0
1,958,380744,500.0
1,959,381244,500.0
1,960,381744,500.0
1,961,382244,500.0
1,962,382744,500.0
1,963,383244,500.0
1,964,383744,500.0
1,965,384244,500.0
1,966,384744,500.0
1,967,385244,500.0
1,968,385744,500.0
1,969,386244,500.0
1,970,386744,500.0
1,971,387244,500.0
1,972,387744,500.0
1,973,388244,500.0
1,974,388744,500.0
1,975,389244,500.0
1,976,389744,500.0
1,977,390244,500.0
1,978,390744,500.0
1,979,391244,500.0
1,980,391581,337.0
1,981,391913,332.0
1,982,392224,311.0
1,983,392724,500.0
1,984,393224,500.0
1,985,393724,500.0
1,986,394216,492.0
1,987,394716,500.0
1,988,395216,500.0
1,989,395716,500.0
1,990,396216,500.0
1,991,396716,500.0
1,992,397148,432.0
1,993,397648,500.0
1,994,398148,500.0
1,995,398570,422.0
1,996,398796,226.0
1,997,399156,360.0
1,998,399656,500.0
1,999,400156,500.0
1,1000,400656,500.0
1,1001,401156,500.0
1,1002,401656,500.0
1,1003,402156,500.0
1,1004,402656,500.0
1,1005,403156,500.0
1,1006,403656,500.0
1,1007,404156,500.0
1,1008,404656,500.0
1,1009,405156,500.0
1,1010,405656,500.0
1,1011,406156,500.0
1,1012,406656,500.0
1,1013,407156,500.0
1,1014,407656,500.0
1,1015,408156,500.0
1,1016,408656,500.0
1,1017,409156,500.0
1,1018,409656,500.0
1,1019,410156,500.0
1,1020,410656,500.0
1,1021,411156,500.0
1,1022,411656,500.0
1,1023,412156,500.0
1,1024,412656,500.0
1,1025,413156,500.0
1,1026,413656,500.0
1,1027,414156,500.0
1,1028,414259,103.0
1,1029,414759,500.0
1,1030,415259,500.0
1,1031,415759,500.0
1,1032,416259,500.0
1,1033,416759,500.0
1,1034,417259,500.0
1,1035,417759,500.0
1,1036,418259,500.0
1,1037,418759,500.0
1,1038,419259,500.0
1,1039,419759,500.0
1,1040,419896,137.0
1,1041,420396,500.0
1,1042,420896,500.0
1,1043,421396,500.0
1,1044,421896,500.0
1,1045,422396,500.0
1,1046,422896,500.0
1,1047,423396,500.0
1,1048,423896,500.0
1,1049,424051,155.0
1,1050,424551,500.0
1,1051,425051,500.0
1,1052,425551,500.0
1,1053,425777,226.0
1,1054,426277,500.0
1,1055,426777,500.0
1,1056,427277,500.0
1,1057,427777,500.0
1,1058,428277,500.0
1,1059,428777,500.0
1,1060,429277,500.0
1,1061,429777,500.0
1,1062,430277,500.0
1,1063,430777,500.0
1,1064,430826,49.0
1,1065,431326,500.0
1,1066,431826,500.0
1,1067,432326,500.0
1,1068,432826,500.0
1,1069,433182,356.0
1,1070,433682,500.0
1,1071,434182,500.0
1,1072,434682,500.0
1,1073,435182,500.0
1,1074,435682,500.0
1,1075,436182,500.0
1,1076,436682,500.0
1,1077,437182,500.0
1,1078,437682,500.0
1,1079,438182,500.0
1,1080,438660,478.0
1,1081,439160,500.0
1,1082,439660,500.0
1,1083,440160,500.0
1,1084,440660,500.0
1,1085,441160,500.0
1,1086,441660,500.0
1,1087,442160,500.0
1,1088,442660,500.0
1,1089,443160,500.0
1,1090,443419,259.0
1,1091,443919,500.0
1,1092,444419,500.0
1,1093,444919,500.0
1,1094,445419,500.0
1,1095,445919,500.0
1,1096,446419,500.0
1,1097,446887,468.0
1,1098,447173,286.0
1,1099,447644,471.0
1,1100,448144,500.0
1,1101,448479,335.0
1,1102,448979,500.0
1,1103,449120,141.0
1,1104,449620,500.0
1,1105,450118,498.0
1,1106,450139,21.0
1,1107,450376,237.0
1,1108,450876,500.0
1,1109,451376,500.0
1,1110,451876,500.0
1,1111,452376,500.0
1,1112,452876,500.0
1,1113,453376,500.0
1,1114,453876,500.0
1,1115,454376,500.0
1,1116,454876,500.0
1,1117,455376,500.0
1,1118,455876,500.0
1,1119,456376,500.0
1,1120,456876,500.0
1,1121,457376,500.0
1,1122,457876,500.0
1,1123,458376,500.0
1,1124,458876,500.0
1,1125,459376,500.0
1,1126,459876,500.0
1,1127,460376,500.0
1,1128,460876,500.0
1,1129,461376,500.0
1,1130,461876,500.0
1,1131,461906,30.0
1,1132,461950,44.0
1,1133,462340,390.0
1,1134,462803,463.0
1,1135,463303,500.0
1,1136,463803,500.0
1,1137,464303,500.0
1,1138,464803,500.0
1,1139,465303,500.0
1,1140,465803,500.0
1,1141,466303,500.0
1,1142,466803,500.0
1,1143,467303,500.0
1,1144,467803,500.0
1,1145,468303,500.0
1,1146,468803,500.0
1,1147,469303,500.0
1,1148,469438,135.0
1,1149,469938,500.0
1,1150,470438,500.0
1,1151,470938,500.0
1,1152,471438,500.0
1,1153,471938,500.0
1,1154,472438,500.0
1,1155,472938,500.0
1,1156,473438,500.0
1,1157,473938,500.0
1,1158,474438,500.0
1,1159,474938,500.0
1,1160,475438,500.0
1,1161,475938,500.0
1,1162,476438,500.0
1,1163,476938,500.0
1,1164,477438,500.0
1,1165,477938,500.0
1,1166,478438,500.0
1,1167,478938,500.0
1,1168,479438,500.0
1,1169,479938,500.0
1,1170,480438,500.0
1,1171,480866,428.0
1,1172,481366,500.0
1,1173,481866,500.0
1,1174,482366,500.0
1,1175,482866,500.0
1,1176,483366,500.0
1,1177,483805,439.0
1,1178,484004,199.0
1,1179,484504,500.0
1,1180,484810,306.0
1,1181,484844,34.0
1,1182,485344,500.0
1,1183,485844,500.0
1,1184,486344,500.0
1,1185,486844,500.0
1,1186,487344,500.0
1,1187,487844,500.0
1,1188,488344,500.0
1,1189,488834,490.0
1,1190,489334,500.0
1,1191,489834,500.0
1,1192,490334,500.0
1,1193,490834,500.0
1,1194,491334,500.0
1,1195,491834,500.0
1,1196,492334,500.0
1,1197,492834,500.0
1,1198,493334,500.0
1,1199,493834,500.0
1,1200,494334,500.0
1,1201,494834,500.0
1,1202,495334,500.0
1,1203,495834,500.0
1,1204,496334,500.0
1,1205,496834,500.0
1,1206,497334,500.0
1,1207,497834,500.0
1,1208,498334,500.0
1,1209,498834,500.0
1,1210,499334,500.0
1,1211,499834,500.0
1,1212,500334,500.0
1,1213,500834,500.0
1,1214,501334,500.0
1,1215,501834,500.0
1,1216,502334,500.0
1,1217,502834,500.0
1,1218,503334,500.0
1,1219,503834,500.0
1,1220,504334,500.0
1,1221,504766,432.0
1,1222,505266,500.0
1,1223,505766,500.0
1,1224,506266,500.0
1,1225,506766,500.0
1,1226,507266,500.0
1,1227,507766,500.0
1,1228,508266,500.0
1,1229,508766,500.0
1,1230,508833,67.0
1,1231,509333,500.0
1,1232,509710,377.0
1,1233,510210,500.0
1,1234,510710,500.0
1,1235,511210,500.0
1,1236,511536,326.0
1,1237,512036,500.0
1,1238,512536,500.0
1,1239,512825,289.0
1,1240,513221,396.0
1,1241,513721,500.0
1,1242,514185,464.0
1,1243,514685,500.0
1,1244,515185,500.0
1,1245,515685,500.0
1,1246,516185,500.0
1,1247,516685,500.0
1,1248,517185,500.0
1,1249,517685,500.0
