Run,Episode,Total Steps,Episode Reward
1,216,5704,72.0
1,217,5781,77.0
1,218,5802,21.0
1,219,5829,27.0
1,220,5845,16.0
1,221,5893,48.0
1,222,5928,35.0
1,223,5947,19.0
1,224,5978,31.0
1,225,6027,49.0
1,226,6092,65.0
1,227,6107,15.0
1,228,6124,17.0
1,229,6145,21.0
1,230,6178,33.0
1,231,6216,38.0
1,232,6239,23.0
1,233,6267,28.0
1,234,6317,50.0
1,235,6378,61.0
1,236,6412,34.0
1,237,6467,55.0
1,238,6565,98.0
1,239,6630,65.0
1,240,6664,34.0
1,241,6805,141.0
1,242,6897,92.0
1,243,6930,33.0
1,244,6973,43.0
1,245,6984,11.0
1,246,7024,40.0
1,247,7088,64.0
1,248,7130,42.0
1,249,7154,24.0
1,250,7252,98.0
1,251,7283,31.0
1,252,7335,52.0
1,253,7359,24.0
1,254,7407,48.0
1,255,7441,34.0
1,256,7462,21.0
1,257,7500,38.0
1,258,7539,39.0
1,259,7582,43.0
1,260,7641,59.0
1,261,7676,35.0
1,262,7694,18.0
1,263,7727,33.0
1,264,7762,35.0
1,265,7791,29.0
1,266,7850,59.0
1,267,7891,41.0
1,268,7955,64.0
1,269,8005,50.0
1,270,8027,22.0
1,271,8105,78.0
1,272,8190,85.0
1,273,8279,89.0
1,274,8411,132.0
1,275,8458,47.0
1,276,8525,67.0
1,277,8631,106.0
1,278,8737,106.0
1,279,8759,22.0
1,280,8914,155.0
1,281,9028,114.0
1,282,9074,46.0
1,283,9136,62.0
1,284,9189,53.0
1,285,9258,69.0
1,286,9348,90.0
1,287,9399,51.0
1,288,9431,32.0
1,289,9532,101.0
1,290,9765,233.0
1,291,9908,143.0
1,292,9944,36.0
1,293,9996,52.0
1,294,10100,104.0
1,295,10146,46.0
1,296,10276,130.0
1,297,10408,132.0
1,298,10504,96.0
1,299,10678,174.0
1,300,10828,150.0
1,301,10943,115.0
1,302,11067,124.0
1,303,11103,36.0
1,304,11257,154.0
1,305,11353,96.0
1,306,11471,118.0
1,307,11526,55.0
1,308,11675,149.0
1,309,11730,55.0
1,310,11917,187.0
1,311,12018,101.0
1,312,12180,162.0
1,313,12348,168.0
1,314,12455,107.0
1,315,12606,151.0
1,316,12754,148.0
1,317,12887,133.0
1,318,13048,161.0
1,319,13165,117.0
1,320,13359,194.0
1,321,13503,144.0
1,322,13627,124.0
1,323,13825,198.0
1,324,14030,205.0
1,325,14172,142.0
1,326,14433,261.0
1,327,14607,174.0
1,328,14803,196.0
1,329,15070,267.0
1,330,15363,293.0
1,331,15608,245.0
1,332,15711,103.0
1,333,15943,232.0
1,334,16078,135.0
1,335,16220,142.0
1,336,16491,271.0
1,337,16605,114.0
1,338,16915,310.0
1,339,17045,130.0
1,340,17278,233.0
1,341,17541,263.0
1,342,17705,164.0
1,343,17974,269.0
1,344,18184,210.0
1,345,18455,271.0
1,346,18602,147.0
1,347,18770,168.0
1,348,18943,173.0
1,349,19237,294.0
1,350,19455,218.0
1,351,19609,154.0
1,352,19824,215.0
1,353,20034,210.0
1,354,20264,230.0
1,355,20614,350.0
1,356,20779,165.0
1,357,20988,209.0
1,358,21186,198.0
1,359,21456,270.0
1,360,21570,114.0
1,361,21927,357.0
1,362,22190,263.0
1,363,22341,151.0
1,364,22518,177.0
1,365,22675,157.0
1,366,22807,132.0
1,367,22955,148.0
1,368,23195,240.0
1,369,23510,315.0
1,370,23685,175.0
1,371,23909,224.0
1,372,24287,378.0
1,373,24435,148.0
1,374,24609,174.0
1,375,24780,171.0
1,376,25035,255.0
1,377,25222,187.0
1,378,25487,265.0
1,379,25811,324.0
1,380,26191,380.0
1,381,26478,287.0
1,382,26737,259.0
1,383,27065,328.0
1,384,27403,338.0
1,385,27777,374.0
1,386,28015,238.0
1,387,28328,313.0
1,388,28755,427.0
1,389,29123,368.0
1,390,29394,271.0
1,391,29651,257.0
1,392,29829,178.0
1,393,29986,157.0
1,394,30255,269.0
1,395,30499,244.0
1,396,30716,217.0
1,397,31216,500.0
1,398,31470,254.0
1,399,31819,349.0
1,400,32106,287.0
1,401,32320,214.0
1,402,32594,274.0
1,403,33094,500.0
1,404,33594,500.0
1,405,34070,476.0
1,406,34407,337.0
1,407,34907,500.0
1,408,35269,362.0
1,409,35769,500.0
1,410,36269,500.0
1,411,36759,490.0
1,412,37259,500.0
1,413,37759,500.0
1,414,38101,342.0
1,415,38576,475.0
1,416,39076,500.0
1,417,39576,500.0
1,418,40076,500.0
1,419,40576,500.0
1,420,41076,500.0
1,421,41576,500.0
1,422,41930,354.0
1,423,42430,500.0
1,424,42819,389.0
1,425,43319,500.0
1,426,43819,500.0
1,427,44319,500.0
1,428,44819,500.0
1,429,45016,197.0
1,430,45407,391.0
1,431,45907,500.0
1,432,46407,500.0
1,433,46812,405.0
1,434,47312,500.0
1,435,47782,470.0
1,436,48192,410.0
1,437,48692,500.0
1,438,49192,500.0
1,439,49692,500.0
1,440,50192,500.0
1,441,50692,500.0
1,442,51192,500.0
1,443,51692,500.0
1,444,52192,500.0
1,445,52692,500.0
1,446,53192,500.0
1,447,53692,500.0
1,448,54192,500.0
1,449,54692,500.0
1,450,55192,500.0
1,451,55692,500.0
1,452,56192,500.0
1,453,56692,500.0
1,454,57192,500.0
1,455,57692,500.0
1,456,58192,500.0
1,457,58692,500.0
1,458,59192,500.0
1,459,59267,75.0
1,460,59767,500.0
1,461,60267,500.0
1,462,60767,500.0
1,463,61267,500.0
1,464,61767,500.0
1,465,62267,500.0
1,466,62767,500.0
1,467,63267,500.0
1,468,63767,500.0
1,469,64267,500.0
1,470,64767,500.0
1,471,65267,500.0
1,472,65767,500.0
1,473,66267,500.0
1,474,66767,500.0
1,475,67267,500.0
1,476,67767,500.0
1,477,68267,500.0
1,478,68767,500.0
1,479,69267,500.0
1,480,69767,500.0
1,481,70267,500.0
1,482,70767,500.0
1,483,71267,500.0
1,484,71767,500.0
1,485,72267,500.0
1,486,72767,500.0
1,487,73154,387.0
1,488,73654,500.0
1,489,74154,500.0
1,490,74654,500.0
1,491,75154,500.0
1,492,75654,500.0
1,493,76154,500.0
1,494,76654,500.0
1,495,77135,481.0
1,496,77635,500.0
1,497,78135,500.0
1,498,78635,500.0
1,499,79135,500.0
1,500,79635,500.0
1,501,80135,500.0
1,502,80635,500.0
1,503,81135,500.0
1,504,81635,500.0
1,505,82135,500.0
1,506,82635,500.0
1,507,83135,500.0
1,508,83635,500.0
1,509,84135,500.0
1,510,84635,500.0
1,511,85135,500.0
1,512,85635,500.0
1,513,86135,500.0
1,514,86635,500.0
1,515,87135,500.0
1,516,87635,500.0
1,517,88135,500.0
1,518,88635,500.0
1,519,89135,500.0
1,520,89635,500.0
1,521,90135,500.0
1,522,90635,500.0
1,523,91135,500.0
1,524,91635,500.0
1,525,92135,500.0
1,526,92635,500.0
1,527,93135,500.0
1,528,93635,500.0
1,529,94135,500.0
1,530,94196,61.0
1,531,94696,500.0
1,532,95196,500.0
1,533,95696,500.0
1,534,96196,500.0
1,535,96696,500.0
1,536,97196,500.0
1,537,97696,500.0
1,538,98196,500.0
1,539,98696,500.0
1,540,99196,500.0
1,541,99696,500.0
1,542,100196,500.0
1,543,100696,500.0
1,544,101196,500.0
1,545,101696,500.0
1,546,102196,500.0
1,547,102696,500.0
1,548,103196,500.0
1,549,103696,500.0
1,550,104196,500.0
1,551,104696,500.0
1,552,105196,500.0
1,553,105696,500.0
1,554,106196,500.0
1,555,106696,500.0
1,556,107196,500.0
1,557,107696,500.0
1,558,108196,500.0
1,559,108696,500.0
1,560,109196,500.0
1,561,109696,500.0
1,562,110196,500.0
1,563,110696,500.0
1,564,111196,500.0
1,565,111696,500.0
1,566,112196,500.0
1,567,112696,500.0
1,568,113196,500.0
1,569,113696,500.0
1,570,114196,500.0
1,571,114696,500.0
1,572,115196,500.0
1,573,115696,500.0
1,574,116196,500.0
1,575,116696,500.0
1,576,117196,500.0
1,577,117696,500.0
1,578,118196,500.0
1,579,118696,500.0
1,580,119196,500.0
1,581,119696,500.0
1,582,120196,500.0
1,583,120696,500.0
1,584,121196,500.0
1,585,121696,500.0
1,586,122196,500.0
1,587,122696,500.0
1,588,123196,500.0
1,589,123696,500.0
1,590,124196,500.0
1,591,124696,500.0
1,592,125196,500.0
1,593,125696,500.0
1,594,126196,500.0
1,595,126696,500.0
1,596,127196,500.0
1,597,127696,500.0
1,598,128196,500.0
1,599,128696,500.0
1,600,129196,500.0
1,601,129696,500.0
1,602,130196,500.0
1,603,130696,500.0
1,604,131196,500.0
1,605,131696,500.0
1,606,132196,500.0
1,607,132696,500.0
1,608,133196,500.0
1,609,133696,500.0
1,610,134196,500.0
1,611,134696,500.0
1,612,135196,500.0
1,613,135696,500.0
1,614,136196,500.0
1,615,136696,500.0
1,616,137196,500.0
1,617,137581,385.0
1,618,138081,500.0
1,619,138581,500.0
1,620,139042,461.0
1,621,139542,500.0
1,622,139730,188.0
1,623,140230,500.0
1,624,140730,500.0
1,625,141230,500.0
1,626,141730,500.0
1,627,142230,500.0
1,628,142730,500.0
1,629,143230,500.0
1,630,143730,500.0
1,631,144230,500.0
1,632,144730,500.0
1,633,145230,500.0
1,634,145730,500.0
1,635,146230,500.0
1,636,146730,500.0
1,637,147230,500.0
1,638,147730,500.0
1,639,148230,500.0
1,640,148730,500.0
1,641,149230,500.0
1,642,149730,500.0
1,643,150230,500.0
1,644,150730,500.0
1,645,151230,500.0
1,646,151730,500.0
1,647,152230,500.0
1,648,152730,500.0
1,649,153230,500.0
1,650,153730,500.0
1,651,154230,500.0
1,652,154730,500.0
1,653,155230,500.0
1,654,155730,500.0
1,655,156230,500.0
1,656,156730,500.0
1,657,157230,500.0
1,658,157730,500.0
1,659,158230,500.0
1,660,158730,500.0
1,661,159230,500.0
1,662,159730,500.0
1,663,160230,500.0
1,664,160730,500.0
1,665,161230,500.0
1,666,161730,500.0
1,667,162230,500.0
1,668,162730,500.0
1,669,163230,500.0
1,670,163730,500.0
1,671,164230,500.0
1,672,164730,500.0
1,673,165230,500.0
1,674,165730,500.0
1,675,166230,500.0
1,676,166730,500.0
1,677,167230,500.0
1,678,167730,500.0
1,679,168230,500.0
1,680,168730,500.0
1,681,169230,500.0
1,682,169730,500.0
1,683,170230,500.0
1,684,170730,500.0
1,685,171230,500.0
1,686,171730,500.0
1,687,172230,500.0
1,688,172730,500.0
1,689,173230,500.0
1,690,173730,500.0
1,691,174230,500.0
1,692,174730,500.0
1,693,175230,500.0
1,694,175730,500.0
1,695,176230,500.0
1,696,176730,500.0
1,697,177230,500.0
1,698,177730,500.0
1,699,178230,500.0
1,700,178730,500.0
1,701,179230,500.0
1,702,179730,500.0
1,703,180230,500.0
1,704,180730,500.0
1,705,181230,500.0
1,706,181730,500.0
1,707,182230,500.0
1,708,182730,500.0
1,709,183230,500.0
1,710,183730,500.0
1,711,184230,500.0
1,712,184730,500.0
1,713,185230,500.0
1,714,185730,500.0
1,715,186230,500.0
1,716,186730,500.0
1,717,187230,500.0
1,718,187730,500.0
1,719,188230,500.0
1,720,188730,500.0
1,721,189230,500.0
1,722,189730,500.0
1,723,190230,500.0
1,724,190730,500.0
1,725,191230,500.0
1,726,191730,500.0
1,727,192230,500.0
1,728,192730,500.0
1,729,193230,500.0
1,730,193730,500.0
1,731,194230,500.0
1,732,194730,500.0
1,733,195230,500.0
1,734,195730,500.0
1,735,196230,500.0
1,736,196730,500.0
1,737,197230,500.0
1,738,197730,500.0
1,739,198230,500.0
1,740,198730,500.0
1,741,199230,500.0
1,742,199730,500.0
1,743,200230,500.0
1,744,200730,500.0
1,745,201230,500.0
1,746,201730,500.0
1,747,202230,500.0
1,748,202730,500.0
1,749,203230,500.0
1,750,203730,500.0
1,751,204230,500.0
1,752,204730,500.0
1,753,205230,500.0
1,754,205730,500.0
1,755,206230,500.0
1,756,206730,500.0
1,757,207230,500.0
1,758,207730,500.0
1,759,208023,293.0
1,760,208337,314.0
1,761,208837,500.0
1,762,209337,500.0
1,763,209837,500.0
1,764,210337,500.0
1,765,210837,500.0
1,766,211337,500.0
1,767,211837,500.0
1,768,212337,500.0
1,769,212837,500.0
1,770,213337,500.0
1,771,213837,500.0
1,772,214337,500.0
1,773,214837,500.0
1,774,215337,500.0
1,775,215837,500.0
1,776,216337,500.0
1,777,216837,500.0
1,778,217337,500.0
1,779,217837,500.0
1,780,218337,500.0
1,781,218837,500.0
1,782,219337,500.0
1,783,219837,500.0
1,784,220337,500.0
1,785,220837,500.0
1,786,221337,500.0
1,787,221837,500.0
1,788,222337,500.0
1,789,222837,500.0
1,790,223337,500.0
1,791,223837,500.0
1,792,224337,500.0
1,793,224837,500.0
1,794,225337,500.0
1,795,225837,500.0
1,796,226337,500.0
1,797,226837,500.0
1,798,227337,500.0
1,799,227837,500.0
1,800,228337,500.0
1,801,228837,500.0
1,802,229337,500.0
1,803,229837,500.0
1,804,230337,500.0
1,805,230837,500.0
1,806,231337,500.0
1,807,231837,500.0
1,808,232337,500.0
1,809,232837,500.0
1,810,233337,500.0
1,811,233837,500.0
1,812,234337,500.0
1,813,234837,500.0
1,814,235337,500.0
1,815,235837,500.0
1,816,236337,500.0
1,817,236837,500.0
1,818,237337,500.0
1,819,237837,500.0
1,820,238337,500.0
1,821,238837,500.0
1,822,239337,500.0
1,823,239837,500.0
1,824,240337,500.0
1,825,240837,500.0
1,826,241337,500.0
1,827,241837,500.0
1,828,242337,500.0
1,829,242837,500.0
1,830,243337,500.0
1,831,243837,500.0
1,832,244337,500.0
1,833,244837,500.0
1,834,245337,500.0
1,835,245837,500.0
1,836,246337,500.0
1,837,246837,500.0
1,838,247337,500.0
1,839,247837,500.0
1,840,248337,500.0
1,841,248837,500.0
1,842,249337,500.0
1,843,249837,500.0
1,844,250337,500.0
1,845,250837,500.0
1,846,251337,500.0
1,847,251837,500.0
1,848,252337,500.0
1,849,252837,500.0
1,850,253337,500.0
1,851,253837,500.0
1,852,254337,500.0
1,853,254837,500.0
1,854,255337,500.0
1,855,255837,500.0
1,856,256337,500.0
1,857,256837,500.0
1,858,257337,500.0
1,859,257837,500.0
1,860,258337,500.0
1,861,258837,500.0
1,862,259337,500.0
1,863,259733,396.0
1,864,260233,500.0
1,865,260733,500.0
1,866,261233,500.0
1,867,261733,500.0
1,868,262233,500.0
1,869,262733,500.0
1,870,263233,500.0
1,871,263733,500.0
1,872,264233,500.0
1,873,264733,500.0
1,874,265233,500.0
1,875,265733,500.0
1,876,266233,500.0
1,877,266733,500.0
1,878,267233,500.0
1,879,267733,500.0
1,880,268233,500.0
1,881,268733,500.0
1,882,269233,500.0
1,883,269733,500.0
1,884,270233,500.0
1,885,270430,197.0
1,886,270930,500.0
1,887,271430,500.0
1,888,271930,500.0
1,889,272430,500.0
1,890,272930,500.0
1,891,273430,500.0
1,892,273930,500.0
1,893,274430,500.0
1,894,274930,500.0
1,895,275430,500.0
1,896,275930,500.0
1,897,276430,500.0
1,898,276930,500.0
1,899,277430,500.0
1,900,277930,500.0
1,901,278430,500.0
1,902,278930,500.0
1,903,279360,430.0
1,904,279468,108.0
1,905,279968,500.0
1,906,280468,500.0
1,907,280968,500.0
1,908,281468,500.0
1,909,281968,500.0
1,910,282468,500.0
1,911,282968,500.0
1,912,283468,500.0
1,913,283968,500.0
1,914,284468,500.0
1,915,284968,500.0
1,916,285468,500.0
1,917,285968,500.0
1,918,286468,500.0
1,919,286968,500.0
1,920,287468,500.0
1,921,287968,500.0
1,922,288468,500.0
1,923,288968,500.0
1,924,289468,500.0
1,925,289968,500.0
1,926,290468,500.0
1,927,290968,500.0
1,928,291468,500.0
1,929,291968,500.0
1,930,292468,500.0
1,931,292968,500.0
1,932,293468,500.0
1,933,293968,500.0
1,934,294468,500.0
1,935,294968,500.0
1,936,295468,500.0
1,937,295968,500.0
1,938,296468,500.0
1,939,296968,500.0
1,940,297468,500.0
1,941,297968,500.0
1,942,298468,500.0
1,943,298968,500.0
1,944,299384,416.0
1,945,299884,500.0
1,946,300384,500.0
1,947,300884,500.0
1,948,301384,500.0
1,949,301884,500.0
1,950,302384,500.0
1,951,302766,382.0
1,952,303266,500.0
1,953,303766,500.0
1,954,304266,500.0
1,955,304766,500.0
1,956,305266,500.0
1,957,305766,500.0
1,958,306266,500.0
1,959,306766,500.0
1,960,307266,500.0
1,961,307766,500.0
1,962,308266,500.0
1,963,308766,500.0
1,964,309266,500.0
1,965,309766,500.0
1,966,310266,500.0
1,967,310766,500.0
1,968,311266,500.0
1,969,311766,500.0
1,970,312266,500.0
1,971,312766,500.0
1,972,313266,500.0
1,973,313766,500.0
1,974,314266,500.0
1,975,314766,500.0
1,976,315266,500.0
1,977,315766,500.0
1,978,316266,500.0
1,979,316766,500.0
1,980,317266,500.0
1,981,317766,500.0
1,982,318266,500.0
1,983,318766,500.0
1,984,319266,500.0
1,985,319766,500.0
1,986,320266,500.0
1,987,320766,500.0
1,988,321266,500.0
1,989,321766,500.0
1,990,322266,500.0
1,991,322766,500.0
1,992,323266,500.0
1,993,323766,500.0
1,994,324266,500.0
1,995,324766,500.0
1,996,325266,500.0
1,997,325766,500.0
1,998,326266,500.0
1,999,326766,500.0
1,1000,327266,500.0
1,1001,327766,500.0
1,1002,328266,500.0
1,1003,328766,500.0
1,1004,329266,500.0
1,1005,329766,500.0
1,1006,330266,500.0
1,1007,330766,500.0
1,1008,331266,500.0
1,1009,331766,500.0
1,1010,332266,500.0
1,1011,332766,500.0
1,1012,333266,500.0
1,1013,333766,500.0
1,1014,334266,500.0
1,1015,334766,500.0
1,1016,335266,500.0
1,1017,335766,500.0
1,1018,336266,500.0
1,1019,336766,500.0
1,1020,337266,500.0
1,1021,337766,500.0
1,1022,338266,500.0
1,1023,338766,500.0
1,1024,339266,500.0
1,1025,339766,500.0
1,1026,340266,500.0
1,1027,340766,500.0
1,1028,341266,500.0
1,1029,341766,500.0
1,1030,342266,500.0
1,1031,342766,500.0
1,1032,343266,500.0
1,1033,343766,500.0
1,1034,344266,500.0
1,1035,344766,500.0
1,1036,345266,500.0
1,1037,345766,500.0
1,1038,346266,500.0
1,1039,346766,500.0
1,1040,347266,500.0
1,1041,347766,500.0
1,1042,348266,500.0
1,1043,348766,500.0
1,1044,349266,500.0
1,1045,349766,500.0
1,1046,350250,484.0
1,1047,350750,500.0
1,1048,351250,500.0
1,1049,351750,500.0
1,1050,351976,226.0
1,1051,352476,500.0
1,1052,352976,500.0
1,1053,353476,500.0
1,1054,353764,288.0
1,1055,354264,500.0
1,1056,354764,500.0
1,1057,355264,500.0
1,1058,355764,500.0
1,1059,356264,500.0
1,1060,356764,500.0
1,1061,357264,500.0
1,1062,357764,500.0
1,1063,358264,500.0
1,1064,358764,500.0
1,1065,359264,500.0
1,1066,359764,500.0
1,1067,360264,500.0
1,1068,360764,500.0
1,1069,360951,187.0
1,1070,361451,500.0
1,1071,361951,500.0
1,1072,362451,500.0
1,1073,362951,500.0
1,1074,363451,500.0
1,1075,363951,500.0
1,1076,364451,500.0
1,1077,364951,500.0
1,1078,365451,500.0
1,1079,365951,500.0
1,1080,366451,500.0
1,1081,366951,500.0
1,1082,367451,500.0
1,1083,367951,500.0
1,1084,368451,500.0
1,1085,368951,500.0
1,1086,369451,500.0
1,1087,369951,500.0
1,1088,370451,500.0
1,1089,370951,500.0
1,1090,371172,221.0
1,1091,371663,491.0
1,1092,371724,61.0
1,1093,372224,500.0
1,1094,372724,500.0
1,1095,373224,500.0
1,1096,373724,500.0
1,1097,374224,500.0
1,1098,374724,500.0
1,1099,375224,500.0
1,1100,375724,500.0
1,1101,376224,500.0
1,1102,376724,500.0
1,1103,377224,500.0
1,1104,377724,500.0
1,1105,378224,500.0
1,1106,378724,500.0
1,1107,379224,500.0
1,1108,379724,500.0
1,1109,380224,500.0
1,1110,380724,500.0
1,1111,381224,500.0
1,1112,381724,500.0
1,1113,382127,403.0
1,1114,382627,500.0
1,1115,382663,36.0
1,1116,382689,26.0
1,1117,383189,500.0
1,1118,383689,500.0
1,1119,384189,500.0
1,1120,384689,500.0
1,1121,384792,103.0
1,1122,385292,500.0
1,1123,385792,500.0
1,1124,386064,272.0
1,1125,386564,500.0
1,1126,387064,500.0
1,1127,387564,500.0
1,1128,388064,500.0
1,1129,388564,500.0
1,1130,389064,500.0
1,1131,389564,500.0
1,1132,390064,500.0
1,1133,390564,500.0
1,1134,391064,500.0
1,1135,391564,500.0
1,1136,392064,500.0
1,1137,392564,500.0
1,1138,393064,500.0
1,1139,393564,500.0
1,1140,394064,500.0
1,1141,394564,500.0
1,1142,395064,500.0
1,1143,395564,500.0
1,1144,396061,497.0
1,1145,396424,363.0
1,1146,396924,500.0
1,1147,397424,500.0
1,1148,397924,500.0
1,1149,398424,500.0
1,1150,398924,500.0
1,1151,399424,500.0
1,1152,399924,500.0
1,1153,400424,500.0
1,1154,400924,500.0
1,1155,401424,500.0
1,1156,401924,500.0
1,1157,402424,500.0
1,1158,402924,500.0
1,1159,403424,500.0
1,1160,403924,500.0
1,1161,404424,500.0
1,1162,404924,500.0
1,1163,405424,500.0
1,1164,405496,72.0
1,1165,405996,500.0
1,1166,406496,500.0
1,1167,406996,500.0
1,1168,407496,500.0
1,1169,407996,500.0
1,1170,408496,500.0
1,1171,408996,500.0
1,1172,409496,500.0
1,1173,409996,500.0
1,1174,410496,500.0
1,1175,410996,500.0
1,1176,411496,500.0
1,1177,411996,500.0
1,1178,412496,500.0
1,1179,412996,500.0
1,1180,413496,500.0
1,1181,413996,500.0
1,1182,414496,500.0
1,1183,414996,500.0
1,1184,415496,500.0
1,1185,415996,500.0
1,1186,416496,500.0
1,1187,416996,500.0
1,1188,417496,500.0
1,1189,417996,500.0
1,1190,418496,500.0
1,1191,418996,500.0
1,1192,419496,500.0
1,1193,419996,500.0
1,1194,420496,500.0
1,1195,420996,500.0
1,1196,421496,500.0
1,1197,421996,500.0
1,1198,422496,500.0
1,1199,422996,500.0
1,1200,423496,500.0
1,1201,423996,500.0
1,1202,424496,500.0
1,1203,424996,500.0
1,1204,425496,500.0
1,1205,425996,500.0
1,1206,426496,500.0
1,1207,426996,500.0
1,1208,427496,500.0
1,1209,427996,500.0
1,1210,428496,500.0
1,1211,428996,500.0
1,1212,429496,500.0
1,1213,429996,500.0
1,1214,430496,500.0
1,1215,430996,500.0
1,1216,431496,500.0
1,1217,431996,500.0
1,1218,432496,500.0
1,1219,432996,500.0
1,1220,433496,500.0
1,1221,433962,466.0
1,1222,434462,500.0
1,1223,434962,500.0
1,1224,435462,500.0
1,1225,435962,500.0
1,1226,436462,500.0
1,1227,436962,500.0
1,1228,437462,500.0
1,1229,437962,500.0
1,1230,438462,500.0
1,1231,438962,500.0
1,1232,439462,500.0
1,1233,439962,500.0
1,1234,440462,500.0
1,1235,440962,500.0
1,1236,441462,500.0
1,1237,441962,500.0
1,1238,442462,500.0
1,1239,442962,500.0
1,1240,443462,500.0
1,1241,443531,69.0
1,1242,444031,500.0
1,1243,444531,500.0
1,1244,445031,500.0
1,1245,445531,500.0
1,1246,446031,500.0
1,1247,446531,500.0
1,1248,447031,500.0
1,1249,447531,500.0
1,1250,448031,500.0
