Run,Episode,Total Steps,Episode Reward
1,1246,498726,500.0
1,1247,499226,500.0
1,1248,499726,500.0
1,1249,500226,500.0
1,1250,500726,500.0
1,1251,501226,500.0
1,1252,501726,500.0
1,1253,502226,500.0
1,1254,502726,500.0
1,1255,503226,500.0
1,1256,503726,500.0
1,1257,504226,500.0
1,1258,504726,500.0
1,1259,505226,500.0
1,1260,505726,500.0
1,1261,506226,500.0
1,1262,506726,500.0
1,1263,507226,500.0
1,1264,507726,500.0
1,1265,508226,500.0
1,1266,508726,500.0
1,1267,509226,500.0
1,1268,509726,500.0
1,1269,510226,500.0
1,1270,510726,500.0
1,1271,511226,500.0
1,1272,511726,500.0
1,1273,512226,500.0
1,1274,512726,500.0
1,1275,513226,500.0
1,1276,513726,500.0
1,1277,514226,500.0
1,1278,514726,500.0
1,1279,515226,500.0
1,1280,515726,500.0
1,1281,516226,500.0
1,1282,516726,500.0
1,1283,517226,500.0
1,1284,517726,500.0
1,1285,518226,500.0
1,1286,518726,500.0
1,1287,519226,500.0
1,1288,519726,500.0
1,1289,520226,500.0
1,1290,520726,500.0
1,1291,521226,500.0
1,1292,521726,500.0
1,1293,522226,500.0
1,1294,522726,500.0
1,1295,523226,500.0
1,1296,523726,500.0
1,1297,524226,500.0
1,1298,524726,500.0
1,1299,525226,500.0
1,1300,525726,500.0
1,1301,526226,500.0
1,1302,526726,500.0
1,1303,527226,500.0
1,1304,527726,500.0
1,1305,528226,500.0
1,1306,528726,500.0
1,1307,529226,500.0
1,1308,529484,258.0
1,1309,529825,341.0
1,1310,530325,500.0
1,1311,530825,500.0
1,1312,531325,500.0
1,1313,531825,500.0
1,1314,532325,500.0
1,1315,532825,500.0
1,1316,533325,500.0
1,1317,533825,500.0
1,1318,534325,500.0
1,1319,534825,500.0
1,1320,535325,500.0
1,1321,535825,500.0
1,1322,536325,500.0
1,1323,536825,500.0
1,1324,537325,500.0
1,1325,537825,500.0
1,1326,538325,500.0
1,1327,538825,500.0
1,1328,539325,500.0
1,1329,539825,500.0
1,1330,540325,500.0
1,1331,540825,500.0
1,1332,541325,500.0
1,1333,541825,500.0
1,1334,542325,500.0
1,1335,542825,500.0
1,1336,543325,500.0
1,1337,543825,500.0
1,1338,544325,500.0
1,1339,544825,500.0
1,1340,545325,500.0
1,1341,545825,500.0
1,1342,546325,500.0
1,1343,546825,500.0
1,1344,547325,500.0
1,1345,547825,500.0
1,1346,548325,500.0
1,1347,548825,500.0
1,1348,549325,500.0
1,1349,549825,500.0
1,1350,550325,500.0
1,1351,550825,500.0
1,1352,551325,500.0
1,1353,551825,500.0
1,1354,552325,500.0
1,1355,552825,500.0
1,1356,553325,500.0
1,1357,553825,500.0
1,1358,554325,500.0
1,1359,554825,500.0
1,1360,555325,500.0
1,1361,555825,500.0
1,1362,556325,500.0
1,1363,556825,500.0
1,1364,557325,500.0
1,1365,557825,500.0
1,1366,558325,500.0
1,1367,558825,500.0
1,1368,559325,500.0
1,1369,559825,500.0
1,1370,560325,500.0
1,1371,560825,500.0
1,1372,561325,500.0
1,1373,561825,500.0
1,1374,562325,500.0
1,1375,562825,500.0
1,1376,563325,500.0
1,1377,563825,500.0
1,1378,564325,500.0
1,1379,564825,500.0
1,1380,565325,500.0
1,1381,565825,500.0
1,1382,566325,500.0
1,1383,566825,500.0
1,1384,567325,500.0
1,1385,567825,500.0
1,1386,568325,500.0
1,1387,568825,500.0
1,1388,569325,500.0
1,1389,569825,500.0
1,1390,570325,500.0
1,1391,570825,500.0
1,1392,571325,500.0
1,1393,571825,500.0
1,1394,572325,500.0
1,1395,572825,500.0
1,1396,573325,500.0
1,1397,573825,500.0
1,1398,574325,500.0
1,1399,574825,500.0
1,1400,575325,500.0
1,1401,575825,500.0
1,1402,576325,500.0
1,1403,576825,500.0
1,1404,577325,500.0
1,1405,577825,500.0
1,1406,578325,500.0
1,1407,578825,500.0
1,1408,579325,500.0
1,1409,579825,500.0
1,1410,580325,500.0
1,1411,580825,500.0
1,1412,581325,500.0
1,1413,581825,500.0
1,1414,582325,500.0
1,1415,582825,500.0
1,1416,583325,500.0
1,1417,583825,500.0
1,1418,584325,500.0
1,1419,584825,500.0
1,1420,585325,500.0
1,1421,585825,500.0
1,1422,586325,500.0
1,1423,586825,500.0
1,1424,587325,500.0
1,1425,587825,500.0
1,1426,588325,500.0
1,1427,588825,500.0
1,1428,589325,500.0
1,1429,589825,500.0
1,1430,590325,500.0
1,1431,590825,500.0
1,1432,591325,500.0
1,1433,591825,500.0
1,1434,592325,500.0
1,1435,592825,500.0
1,1436,593325,500.0
1,1437,593825,500.0
1,1438,594325,500.0
1,1439,594825,500.0
1,1440,595325,500.0
1,1441,595825,500.0
1,1442,596325,500.0
1,1443,596825,500.0
1,1444,597325,500.0
1,1445,597825,500.0
1,1446,598325,500.0
1,1447,598825,500.0
1,1448,599325,500.0
1,1449,599825,500.0
1,1450,600325,500.0
1,1451,600825,500.0
1,1452,601325,500.0
1,1453,601825,500.0
1,1454,602325,500.0
1,1455,602825,500.0
1,1456,603325,500.0
1,1457,603825,500.0
1,1458,604325,500.0
1,1459,604825,500.0
1,1460,605325,500.0
1,1461,605825,500.0
1,1462,606325,500.0
1,1463,606825,500.0
1,1464,607325,500.0
1,1465,607825,500.0
1,1466,608325,500.0
1,1467,608825,500.0
1,1468,609325,500.0
1,1469,609825,500.0
1,1470,610325,500.0
1,1471,610825,500.0
1,1472,611325,500.0
1,1473,611825,500.0
1,1474,612325,500.0
1,1475,612825,500.0
1,1476,613325,500.0
1,1477,613825,500.0
1,1478,614325,500.0
1,1479,614825,500.0
1,1480,615325,500.0
1,1481,615825,500.0
1,1482,616325,500.0
1,1483,616825,500.0
1,1484,617325,500.0
1,1485,617825,500.0
1,1486,618325,500.0
1,1487,618825,500.0
1,1488,619325,500.0
1,1489,619825,500.0
1,1490,620325,500.0
1,1491,620825,500.0
1,1492,621325,500.0
1,1493,621825,500.0
1,1494,622325,500.0
1,1495,622825,500.0
1,1496,623325,500.0
1,1497,623825,500.0
1,1498,624325,500.0
1,1499,624825,500.0
1,1500,625325,500.0
1,1501,625825,500.0
1,1502,626325,500.0
1,1503,626825,500.0
1,1504,627325,500.0
1,1505,627825,500.0
1,1506,628325,500.0
1,1507,628825,500.0
1,1508,629325,500.0
1,1509,629825,500.0
1,1510,630325,500.0
1,1511,630825,500.0
1,1512,631325,500.0
1,1513,631825,500.0
1,1514,632325,500.0
1,1515,632825,500.0
1,1516,633325,500.0
1,1517,633825,500.0
1,1518,634325,500.0
1,1519,634825,500.0
1,1520,635325,500.0
1,1521,635825,500.0
1,1522,636325,500.0
1,1523,636825,500.0
1,1524,637325,500.0
1,1525,637825,500.0
1,1526,638325,500.0
1,1527,638825,500.0
1,1528,639325,500.0
1,1529,639825,500.0
1,1530,640325,500.0
1,1531,640825,500.0
1,1532,641228,403.0
1,1533,641728,500.0
1,1534,642228,500.0
1,1535,642385,157.0
1,1536,642885,500.0
1,1537,643385,500.0
1,1538,643885,500.0
1,1539,644385,500.0
1,1540,644885,500.0
1,1541,645385,500.0
1,1542,645885,500.0
1,1543,646385,500.0
1,1544,646885,500.0
1,1545,647385,500.0
1,1546,647885,500.0
1,1547,648385,500.0
1,1548,648885,500.0
1,1549,649385,500.0
1,1550,649885,500.0
1,1551,650385,500.0
1,1552,650885,500.0
1,1553,651385,500.0
1,1554,651885,500.0
1,1555,652385,500.0
1,1556,652885,500.0
1,1557,653385,500.0
1,1558,653885,500.0
1,1559,654385,500.0
1,1560,654885,500.0
1,1561,655385,500.0
1,1562,655885,500.0
1,1563,656385,500.0
1,1564,656885,500.0
1,1565,657385,500.0
1,1566,657885,500.0
1,1567,658385,500.0
1,1568,658757,372.0
1,1569,659257,500.0
1,1570,659757,500.0
1,1571,660257,500.0
1,1572,660757,500.0
1,1573,661257,500.0
1,1574,661757,500.0
1,1575,662257,500.0
1,1576,662757,500.0
1,1577,663257,500.0
1,1578,663757,500.0
1,1579,663819,62.0
1,1580,664165,346.0
1,1581,664665,500.0
1,1582,665095,430.0
1,1583,665502,407.0
1,1584,666002,500.0
1,1585,666502,500.0
1,1586,667002,500.0
1,1587,667502,500.0
1,1588,668002,500.0
1,1589,668502,500.0
1,1590,669002,500.0
1,1591,669502,500.0
1,1592,670002,500.0
1,1593,670502,500.0
1,1594,671002,500.0
1,1595,671502,500.0
1,1596,672002,500.0
1,1597,672502,500.0
1,1598,673002,500.0
1,1599,673502,500.0
1,1600,674002,500.0
1,1601,674502,500.0
1,1602,675002,500.0
1,1603,675502,500.0
1,1604,676002,500.0
1,1605,676502,500.0
1,1606,677002,500.0
1,1607,677502,500.0
1,1608,678002,500.0
1,1609,678502,500.0
1,1610,679002,500.0
1,1611,679502,500.0
1,1612,680002,500.0
1,1613,680502,500.0
1,1614,681002,500.0
1,1615,681502,500.0
1,1616,682002,500.0
1,1617,682502,500.0
1,1618,683002,500.0
1,1619,683502,500.0
1,1620,683719,217.0
1,1621,684219,500.0
1,1622,684719,500.0
1,1623,684953,234.0
1,1624,685453,500.0
1,1625,685824,371.0
1,1626,686324,500.0
1,1627,686824,500.0
1,1628,687324,500.0
1,1629,687686,362.0
1,1630,687960,274.0
1,1631,688460,500.0
1,1632,688960,500.0
1,1633,689460,500.0
1,1634,689960,500.0
1,1635,690460,500.0
1,1636,690960,500.0
1,1637,691460,500.0
1,1638,691960,500.0
1,1639,692460,500.0
1,1640,692960,500.0
1,1641,693460,500.0
1,1642,693960,500.0
1,1643,694460,500.0
1,1644,694960,500.0
1,1645,695460,500.0
1,1646,695960,500.0
1,1647,696460,500.0
1,1648,696960,500.0
1,1649,697460,500.0
1,1650,697960,500.0
1,1651,698460,500.0
1,1652,698960,500.0
1,1653,699460,500.0
1,1654,699960,500.0
1,1655,700460,500.0
1,1656,700960,500.0
1,1657,701460,500.0
1,1658,701960,500.0
1,1659,702460,500.0
1,1660,702960,500.0
1,1661,703460,500.0
1,1662,703960,500.0
1,1663,704460,500.0
1,1664,704960,500.0
1,1665,705460,500.0
1,1666,705960,500.0
1,1667,706460,500.0
1,1668,706960,500.0
1,1669,707460,500.0
1,1670,707960,500.0
1,1671,708460,500.0
1,1672,708960,500.0
1,1673,709460,500.0
1,1674,709960,500.0
1,1675,710460,500.0
1,1676,710960,500.0
1,1677,711460,500.0
1,1678,711960,500.0
1,1679,712460,500.0
1,1680,712960,500.0
1,1681,713460,500.0
1,1682,713960,500.0
1,1683,714460,500.0
1,1684,714960,500.0
1,1685,715460,500.0
1,1686,715960,500.0
1,1687,716460,500.0
1,1688,716960,500.0
1,1689,717460,500.0
1,1690,717960,500.0
1,1691,718460,500.0
1,1692,718960,500.0
1,1693,719460,500.0
1,1694,719960,500.0
1,1695,720460,500.0
1,1696,720960,500.0
1,1697,721460,500.0
1,1698,721960,500.0
1,1699,722460,500.0
1,1700,722960,500.0
1,1701,723460,500.0
1,1702,723960,500.0
1,1703,724460,500.0
1,1704,724960,500.0
1,1705,725460,500.0
1,1706,725960,500.0
1,1707,726460,500.0
1,1708,726960,500.0
1,1709,727460,500.0
1,1710,727960,500.0
1,1711,728460,500.0
1,1712,728960,500.0
1,1713,729460,500.0
1,1714,729960,500.0
1,1715,730400,440.0
1,1716,730900,500.0
1,1717,731400,500.0
1,1718,731900,500.0
1,1719,732400,500.0
1,1720,732647,247.0
1,1721,733147,500.0
1,1722,733647,500.0
1,1723,734147,500.0
1,1724,734647,500.0
1,1725,735147,500.0
1,1726,735647,500.0
1,1727,736147,500.0
1,1728,736647,500.0
1,1729,737147,500.0
1,1730,737647,500.0
1,1731,738147,500.0
1,1732,738647,500.0
1,1733,739147,500.0
1,1734,739647,500.0
1,1735,740147,500.0
1,1736,740647,500.0
1,1737,741147,500.0
1,1738,741647,500.0
1,1739,742147,500.0
1,1740,742647,500.0
1,1741,743147,500.0
1,1742,743647,500.0
1,1743,744147,500.0
1,1744,744647,500.0
1,1745,745147,500.0
1,1746,745647,500.0
1,1747,746147,500.0
1,1748,746647,500.0
1,1749,747147,500.0
1,1750,747647,500.0
1,1751,748147,500.0
1,1752,748647,500.0
1,1753,749147,500.0
1,1754,749647,500.0
1,1755,750147,500.0
1,1756,750647,500.0
1,1757,751147,500.0
1,1758,751647,500.0
1,1759,752147,500.0
1,1760,752647,500.0
1,1761,753147,500.0
1,1762,753647,500.0
1,1763,754147,500.0
1,1764,754647,500.0
1,1765,755147,500.0
1,1766,755647,500.0
1,1767,756147,500.0
1,1768,756647,500.0
1,1769,757147,500.0
1,1770,757647,500.0
1,1771,758147,500.0
1,1772,758647,500.0
1,1773,759147,500.0
1,1774,759647,500.0
1,1775,760147,500.0
1,1776,760647,500.0
1,1777,761147,500.0
1,1778,761647,500.0
1,1779,762147,500.0
1,1780,762647,500.0
1,1781,763147,500.0
1,1782,763647,500.0
1,1783,764147,500.0
1,1784,764647,500.0
1,1785,765147,500.0
1,1786,765647,500.0
1,1787,766147,500.0
1,1788,766564,417.0
1,1789,767064,500.0
1,1790,767241,177.0
1,1791,767638,397.0
1,1792,768138,500.0
1,1793,768638,500.0
1,1794,768840,202.0
1,1795,769340,500.0
1,1796,769840,500.0
1,1797,770340,500.0
1,1798,770840,500.0
1,1799,771340,500.0
1,1800,771840,500.0
1,1801,772340,500.0
1,1802,772840,500.0
1,1803,773340,500.0
1,1804,773840,500.0
1,1805,774340,500.0
1,1806,774840,500.0
1,1807,775340,500.0
1,1808,775840,500.0
1,1809,776340,500.0
1,1810,776840,500.0
1,1811,777340,500.0
1,1812,777840,500.0
1,1813,778340,500.0
1,1814,778840,500.0
1,1815,779340,500.0
1,1816,779840,500.0
1,1817,780340,500.0
1,1818,780840,500.0
1,1819,781340,500.0
1,1820,781840,500.0
1,1821,782340,500.0
1,1822,782840,500.0
1,1823,783340,500.0
1,1824,783840,500.0
1,1825,784340,500.0
1,1826,784840,500.0
1,1827,785340,500.0
1,1828,785840,500.0
1,1829,786340,500.0
1,1830,786840,500.0
1,1831,787340,500.0
1,1832,787840,500.0
1,1833,788340,500.0
1,1834,788840,500.0
1,1835,789340,500.0
1,1836,789840,500.0
1,1837,790340,500.0
1,1838,790840,500.0
1,1839,791340,500.0
1,1840,791840,500.0
1,1841,792340,500.0
1,1842,792840,500.0
1,1843,793340,500.0
1,1844,793840,500.0
1,1845,794340,500.0
1,1846,794840,500.0
1,1847,795340,500.0
1,1848,795840,500.0
1,1849,796340,500.0
1,1850,796840,500.0
1,1851,797340,500.0
1,1852,797840,500.0
1,1853,798340,500.0
1,1854,798840,500.0
1,1855,799340,500.0
1,1856,799840,500.0
1,1857,800340,500.0
1,1858,800840,500.0
1,1859,801340,500.0
1,1860,801840,500.0
1,1861,802340,500.0
1,1862,802840,500.0
1,1863,803340,500.0
1,1864,803840,500.0
1,1865,804340,500.0
1,1866,804778,438.0
1,1867,805278,500.0
1,1868,805778,500.0
1,1869,806278,500.0
1,1870,806778,500.0
1,1871,807278,500.0
1,1872,807778,500.0
1,1873,808278,500.0
1,1874,808778,500.0
1,1875,809278,500.0
1,1876,809778,500.0
1,1877,810278,500.0
1,1878,810778,500.0
1,1879,811278,500.0
1,1880,811778,500.0
1,1881,812278,500.0
1,1882,812778,500.0
1,1883,813278,500.0
1,1884,813778,500.0
1,1885,814278,500.0
1,1886,814337,59.0
1,1887,814837,500.0
1,1888,815337,500.0
1,1889,815837,500.0
1,1890,816337,500.0
1,1891,816610,273.0
1,1892,817110,500.0
1,1893,817610,500.0
1,1894,818110,500.0
1,1895,818610,500.0
1,1896,819110,500.0
1,1897,819610,500.0
1,1898,820110,500.0
1,1899,820610,500.0
1,1900,821110,500.0
1,1901,821610,500.0
1,1902,822110,500.0
1,1903,822610,500.0
1,1904,823110,500.0
1,1905,823610,500.0
1,1906,823661,51.0
1,1907,824161,500.0
1,1908,824661,500.0
1,1909,825161,500.0
1,1910,825661,500.0
1,1911,826161,500.0
1,1912,826661,500.0
1,1913,827161,500.0
1,1914,827661,500.0
1,1915,828161,500.0
1,1916,828661,500.0
1,1917,829161,500.0
1,1918,829661,500.0
1,1919,830161,500.0
1,1920,830661,500.0
1,1921,831161,500.0
1,1922,831661,500.0
1,1923,832161,500.0
1,1924,832661,500.0
1,1925,833161,500.0
1,1926,833661,500.0
1,1927,834161,500.0
1,1928,834661,500.0
1,1929,835161,500.0
1,1930,835661,500.0
1,1931,836161,500.0
1,1932,836661,500.0
1,1933,837161,500.0
1,1934,837661,500.0
1,1935,838161,500.0
1,1936,838661,500.0
1,1937,839161,500.0
1,1938,839661,500.0
1,1939,840161,500.0
1,1940,840661,500.0
1,1941,841107,446.0
1,1942,841607,500.0
1,1943,842061,454.0
1,1944,842561,500.0
1,1945,843061,500.0
1,1946,843561,500.0
1,1947,844061,500.0
1,1948,844561,500.0
1,1949,845061,500.0
1,1950,845561,500.0
1,1951,846061,500.0
1,1952,846561,500.0
1,1953,847061,500.0
1,1954,847561,500.0
1,1955,848061,500.0
1,1956,848561,500.0
1,1957,849061,500.0
1,1958,849561,500.0
1,1959,850061,500.0
1,1960,850561,500.0
1,1961,851061,500.0
1,1962,851561,500.0
1,1963,852061,500.0
1,1964,852561,500.0
1,1965,853061,500.0
1,1966,853561,500.0
1,1967,854061,500.0
1,1968,854561,500.0
1,1969,855061,500.0
1,1970,855561,500.0
1,1971,856000,439.0
1,1972,856500,500.0
1,1973,857000,500.0
1,1974,857055,55.0
1,1975,857555,500.0
1,1976,858055,500.0
1,1977,858555,500.0
1,1978,859055,500.0
1,1979,859555,500.0
1,1980,860055,500.0
1,1981,860555,500.0
1,1982,861055,500.0
1,1983,861555,500.0
1,1984,862055,500.0
1,1985,862555,500.0
1,1986,863055,500.0
1,1987,863555,500.0
1,1988,864055,500.0
1,1989,864555,500.0
1,1990,865055,500.0
1,1991,865555,500.0
1,1992,866055,500.0
1,1993,866555,500.0
1,1994,867055,500.0
1,1995,867555,500.0
1,1996,868055,500.0
1,1997,868555,500.0
1,1998,869055,500.0
1,1999,869218,163.0
1,2000,869718,500.0
1,2001,870155,437.0
1,2002,870655,500.0
1,2003,871155,500.0
1,2004,871655,500.0
1,2005,872155,500.0
1,2006,872655,500.0
1,2007,873155,500.0
1,2008,873655,500.0
1,2009,874155,500.0
1,2010,874655,500.0
1,2011,875155,500.0
1,2012,875655,500.0
1,2013,876155,500.0
1,2014,876655,500.0
1,2015,877155,500.0
1,2016,877528,373.0
1,2017,878028,500.0
1,2018,878528,500.0
1,2019,879028,500.0
1,2020,879528,500.0
1,2021,880028,500.0
1,2022,880528,500.0
1,2023,880914,386.0
1,2024,881414,500.0
1,2025,881914,500.0
1,2026,882414,500.0
1,2027,882779,365.0
1,2028,883279,500.0
1,2029,883779,500.0
1,2030,884279,500.0
1,2031,884779,500.0
1,2032,885279,500.0
1,2033,885779,500.0
1,2034,886279,500.0
1,2035,886779,500.0
1,2036,887279,500.0
1,2037,887779,500.0
1,2038,887853,74.0
1,2039,888226,373.0
1,2040,888726,500.0
1,2041,889226,500.0
1,2042,889726,500.0
1,2043,890226,500.0
1,2044,890726,500.0
1,2045,891226,500.0
1,2046,891726,500.0
1,2047,892226,500.0
1,2048,892726,500.0
1,2049,893226,500.0
1,2050,893726,500.0
1,2051,894226,500.0
1,2052,894726,500.0
1,2053,895226,500.0
1,2054,895726,500.0
1,2055,896226,500.0
1,2056,896314,88.0
1,2057,896814,500.0
1,2058,897314,500.0
1,2059,897814,500.0
1,2060,898036,222.0
1,2061,898536,500.0
1,2062,899036,500.0
1,2063,899536,500.0
1,2064,900036,500.0
1,2065,900536,500.0
1,2066,901036,500.0
1,2067,901536,500.0
1,2068,901896,360.0
1,2069,902396,500.0
1,2070,902896,500.0
1,2071,903396,500.0
1,2072,903896,500.0
1,2073,904396,500.0
1,2074,904896,500.0
1,2075,905004,108.0
1,2076,905504,500.0
1,2077,906004,500.0
1,2078,906504,500.0
1,2079,907004,500.0
1,2080,907504,500.0
1,2081,908004,500.0
1,2082,908504,500.0
1,2083,909004,500.0
1,2084,909504,500.0
1,2085,910004,500.0
1,2086,910504,500.0
1,2087,911004,500.0
1,2088,911504,500.0
1,2089,912004,500.0
1,2090,912504,500.0
1,2091,913004,500.0
1,2092,913504,500.0
1,2093,914004,500.0
1,2094,914504,500.0
1,2095,915004,500.0
1,2096,915504,500.0
1,2097,916004,500.0
1,2098,916504,500.0
1,2099,917004,500.0
1,2100,917504,500.0
1,2101,918004,500.0
1,2102,918504,500.0
1,2103,919004,500.0
1,2104,919504,500.0
1,2105,920004,500.0
1,2106,920504,500.0
1,2107,921004,500.0
1,2108,921504,500.0
1,2109,922004,500.0
1,2110,922504,500.0
1,2111,923004,500.0
1,2112,923504,500.0
1,2113,924004,500.0
1,2114,924504,500.0
1,2115,925004,500.0
1,2116,925504,500.0
1,2117,926004,500.0
1,2118,926504,500.0
1,2119,927004,500.0
1,2120,927504,500.0
1,2121,928004,500.0
1,2122,928504,500.0
1,2123,929004,500.0
1,2124,929504,500.0
1,2125,930004,500.0
1,2126,930504,500.0
1,2127,931004,500.0
1,2128,931504,500.0
1,2129,932004,500.0
1,2130,932504,500.0
1,2131,933004,500.0
1,2132,933504,500.0
1,2133,934004,500.0
1,2134,934504,500.0
1,2135,935004,500.0
1,2136,935504,500.0
1,2137,936004,500.0
1,2138,936504,500.0
1,2139,937004,500.0
1,2140,937504,500.0
1,2141,938004,500.0
1,2142,938164,160.0
1,2143,938664,500.0
1,2144,939164,500.0
1,2145,939664,500.0
1,2146,940164,500.0
1,2147,940664,500.0
1,2148,941164,500.0
1,2149,941664,500.0
1,2150,942164,500.0
1,2151,942385,221.0
1,2152,942885,500.0
1,2153,943385,500.0
1,2154,943885,500.0
1,2155,944385,500.0
1,2156,944885,500.0
1,2157,945385,500.0
1,2158,945885,500.0
1,2159,946385,500.0
1,2160,946825,440.0
1,2161,947325,500.0
1,2162,947793,468.0
1,2163,948024,231.0
1,2164,948524,500.0
1,2165,949024,500.0
1,2166,949524,500.0
1,2167,950024,500.0
1,2168,950524,500.0
1,2169,951024,500.0
1,2170,951524,500.0
1,2171,952024,500.0
1,2172,952524,500.0
1,2173,953024,500.0
1,2174,953524,500.0
1,2175,954024,500.0
1,2176,954524,500.0
1,2177,955024,500.0
1,2178,955524,500.0
1,2179,956024,500.0
1,2180,956524,500.0
1,2181,957024,500.0
1,2182,957524,500.0
1,2183,958024,500.0
1,2184,958524,500.0
1,2185,959024,500.0
1,2186,959467,443.0
1,2187,959859,392.0
1,2188,960247,388.0
1,2189,960629,382.0
1,2190,961129,500.0
1,2191,961629,500.0
1,2192,962069,440.0
1,2193,962569,500.0
1,2194,963069,500.0
1,2195,963569,500.0
1,2196,964069,500.0
1,2197,964569,500.0
1,2198,965069,500.0
1,2199,965569,500.0
1,2200,966069,500.0
1,2201,966569,500.0
1,2202,967069,500.0
1,2203,967569,500.0
1,2204,968069,500.0
1,2205,968569,500.0
1,2206,969069,500.0
1,2207,969569,500.0
1,2208,969849,280.0
1,2209,970349,500.0
1,2210,970849,500.0
1,2211,971349,500.0
1,2212,971849,500.0
1,2213,972349,500.0
1,2214,972849,500.0
1,2215,973349,500.0
1,2216,973849,500.0
1,2217,974349,500.0
1,2218,974607,258.0
1,2219,975107,500.0
1,2220,975607,500.0
1,2221,976107,500.0
1,2222,976607,500.0
1,2223,977107,500.0
1,2224,977607,500.0
1,2225,978107,500.0
1,2226,978607,500.0
1,2227,979107,500.0
1,2228,979607,500.0
1,2229,980107,500.0
1,2230,980607,500.0
1,2231,981107,500.0
1,2232,981607,500.0
1,2233,982107,500.0
1,2234,982607,500.0
1,2235,983107,500.0
1,2236,983607,500.0
1,2237,984107,500.0
1,2238,984607,500.0
1,2239,985107,500.0
1,2240,985607,500.0
1,2241,986107,500.0
1,2242,986607,500.0
1,2243,987107,500.0
1,2244,987607,500.0
1,2245,988107,500.0
1,2246,988607,500.0
1,2247,989107,500.0
1,2248,989607,500.0
1,2249,990107,500.0
1,2250,990607,500.0
1,2251,991107,500.0
1,2252,991607,500.0
1,2253,992107,500.0
1,2254,992607,500.0
1,2255,993107,500.0
1,2256,993607,500.0
1,2257,994107,500.0
1,2258,994607,500.0
1,2259,995107,500.0
1,2260,995358,251.0
1,2261,995858,500.0
1,2262,996358,500.0
1,2263,996858,500.0
1,2264,997358,500.0
1,2265,997858,500.0
1,2266,998358,500.0
1,2267,998858,500.0
1,2268,999358,500.0
1,2269,999858,500.0
1,2270,1000239,381.0
1,2271,1000739,500.0
1,2272,1000820,81.0
1,2273,1001320,500.0
