Run ID,Total Steps,Episode Reward
1,17804,31.0
1,17841,37.0
1,17994,153.0
1,18169,175.0
1,18242,73.0
1,18275,33.0
1,18390,115.0
1,18440,50.0
1,18693,253.0
1,18732,39.0
1,18761,29.0
1,18796,35.0
1,18833,37.0
1,18965,132.0
1,18996,31.0
1,19077,81.0
1,19101,24.0
1,19126,25.0
1,19237,111.0
1,19272,35.0
1,19291,19.0
1,19413,122.0
1,19585,172.0
1,19677,92.0
1,19759,82.0
1,19858,99.0
1,19913,55.0
1,19945,32.0
1,19965,20.0
1,20013,48.0
1,20108,95.0
1,20149,41.0
1,20218,69.0
1,20263,45.0
1,20388,125.0
1,20544,156.0
1,20600,56.0
1,20691,91.0
1,20753,62.0
1,20871,118.0
1,20917,46.0
1,21044,127.0
1,21101,57.0
1,21141,40.0
1,21266,125.0
1,21325,59.0
1,21345,20.0
1,21540,195.0
1,21638,98.0
1,21655,17.0
1,21762,107.0
1,21938,176.0
1,22039,101.0
1,22051,12.0
1,22064,13.0
1,22215,151.0
1,22366,151.0
1,22602,236.0
1,22707,105.0
1,22755,48.0
1,22874,119.0
1,22892,18.0
1,22926,34.0
1,22952,26.0
1,22994,42.0
1,23086,92.0
1,23117,31.0
1,23172,55.0
1,23254,82.0
1,23303,49.0
1,23444,141.0
1,23694,250.0
1,23853,159.0
1,23932,79.0
1,23994,62.0
1,24143,149.0
1,24162,19.0
1,24204,42.0
1,24262,58.0
1,24325,63.0
1,24507,182.0
1,24583,76.0
1,24677,94.0
1,24786,109.0
1,24914,128.0
1,24977,63.0
1,25251,274.0
1,25288,37.0
1,25311,23.0
1,25417,106.0
1,25435,18.0
1,25592,157.0
1,25635,43.0
1,25706,71.0
1,25831,125.0
1,26007,176.0
1,26048,41.0
1,26272,224.0
1,26356,84.0
1,26417,61.0
1,26532,115.0
1,26795,263.0
1,26865,70.0
1,26949,84.0
1,26972,23.0
1,27138,166.0
1,27176,38.0
1,27308,132.0
1,27510,202.0
1,27667,157.0
1,27807,140.0
1,27887,80.0
1,27964,77.0
1,28025,61.0
1,28173,148.0
1,28266,93.0
1,28297,31.0
1,28407,110.0
1,28450,43.0
1,28476,26.0
1,28659,183.0
1,28712,53.0
1,28857,145.0
1,28894,37.0
1,29020,126.0
1,29071,51.0
1,29110,39.0
1,29229,119.0
1,29243,14.0
1,29285,42.0
1,29351,66.0
1,29533,182.0
1,29712,179.0
1,29739,27.0
1,29919,180.0
1,29978,59.0
1,30044,66.0
1,30107,63.0
1,30182,75.0
1,30235,53.0
1,30392,157.0
1,30619,227.0
1,30690,71.0
1,30761,71.0
1,30845,84.0
1,30880,35.0
1,30903,23.0
1,30955,52.0
1,31002,47.0
1,31055,53.0
1,31145,90.0
1,31170,25.0
1,31289,119.0
1,31314,25.0
1,31461,147.0
1,31489,28.0
1,31544,55.0
1,31651,107.0
1,31687,36.0
1,31833,146.0
1,31989,156.0
1,32142,153.0
1,32179,37.0
1,32202,23.0
1,32504,302.0
1,32607,103.0
1,32731,124.0
1,32858,127.0
1,32901,43.0
1,32925,24.0
1,32977,52.0
1,33019,42.0
1,33135,116.0
1,33151,16.0
1,33271,120.0
1,33397,126.0
1,33517,120.0
1,33657,140.0
1,33814,157.0
1,33890,76.0
1,33923,33.0
1,33953,30.0
1,34154,201.0
1,34185,31.0
1,34293,108.0
1,34385,92.0
1,34574,189.0
1,34759,185.0
1,34825,66.0
1,34918,93.0
1,34947,29.0
1,35216,269.0
1,35228,12.0
1,35537,309.0
1,35612,75.0
1,35691,79.0
1,35951,260.0
1,36066,115.0
1,36171,105.0
1,36401,230.0
1,36477,76.0
1,36587,110.0
1,36633,46.0
1,36782,149.0
1,37096,314.0
1,37210,114.0
1,37287,77.0
1,37384,97.0
1,37467,83.0
1,37516,49.0
1,37671,155.0
1,37736,65.0
1,37815,79.0
1,37966,151.0
1,38063,97.0
1,38315,252.0
1,38418,103.0
1,38473,55.0
1,38536,63.0
1,38774,238.0
1,39014,240.0
1,39267,253.0
1,39316,49.0
1,39591,275.0
1,39635,44.0
1,39702,67.0
1,39884,182.0
1,39947,63.0
1,40073,126.0
1,40250,177.0
1,40291,41.0
1,40380,89.0
1,40568,188.0
1,40852,284.0
1,40877,25.0
1,40956,79.0
1,41066,110.0
1,41350,284.0
1,41386,36.0
1,41555,169.0
1,41583,28.0
1,41771,188.0
1,41789,18.0
1,41929,140.0
1,42196,267.0
1,42404,208.0
1,42622,218.0
1,42681,59.0
1,42729,48.0
1,42873,144.0
1,42981,108.0
1,43162,181.0
1,43244,82.0
1,43469,225.0
1,43672,203.0
1,43780,108.0
1,43894,114.0
1,43963,69.0
1,44205,242.0
1,44477,272.0
1,44548,71.0
1,44605,57.0
1,44915,310.0
1,44950,35.0
1,45102,152.0
1,45411,309.0
1,45433,22.0
1,45450,17.0
1,45739,289.0
1,46075,336.0
1,46412,337.0
1,46508,96.0
1,46612,104.0
1,46657,45.0
1,46681,24.0
1,46712,31.0
1,46728,16.0
1,46822,94.0
1,46839,17.0
1,46966,127.0
1,46982,16.0
1,47035,53.0
1,47111,76.0
1,47501,390.0
1,47557,56.0
1,47574,17.0
1,47778,204.0
1,47973,195.0
1,48052,79.0
1,48106,54.0
1,48157,51.0
1,48245,88.0
1,48488,243.0
1,48530,42.0
1,48710,180.0
1,48858,148.0
1,49014,156.0
1,49331,317.0
1,49422,91.0
1,49643,221.0
1,49729,86.0
1,49960,231.0
1,50091,131.0
1,50136,45.0
1,50323,187.0
1,50536,213.0
1,50590,54.0
1,50902,312.0
1,50952,50.0
1,51086,134.0
1,51231,145.0
1,51571,340.0
1,51782,211.0
1,51816,34.0
1,52111,295.0
1,52202,91.0
1,52288,86.0
1,52451,163.0
1,52539,88.0
1,52866,327.0
1,52894,28.0
1,53051,157.0
1,53220,169.0
1,53253,33.0
1,53496,243.0
1,53543,47.0
1,53582,39.0
1,53620,38.0
1,53768,148.0
1,54032,264.0
1,54042,10.0
1,54317,275.0
1,54370,53.0
1,54400,30.0
1,54667,267.0
1,55071,404.0
1,55309,238.0
1,55325,16.0
1,55369,44.0
1,55416,47.0
1,55721,305.0
1,55980,259.0
1,56362,382.0
1,56392,30.0
1,56509,117.0
1,56760,251.0
1,56874,114.0
1,56954,80.0
1,56986,32.0
1,57042,56.0
1,57073,31.0
1,57264,191.0
1,57621,357.0
1,57883,262.0
1,58008,125.0
1,58167,159.0
1,58193,26.0
1,58375,182.0
1,58506,131.0
1,58520,14.0
1,58706,186.0
1,58733,27.0
1,58816,83.0
1,59031,215.0
1,59187,156.0
1,59318,131.0
1,59574,256.0
1,59606,32.0
1,59769,163.0
1,59995,226.0
1,60172,177.0
1,60305,133.0
1,60581,276.0
1,60664,83.0
1,60868,204.0
1,60973,105.0
1,61013,40.0
1,61064,51.0
1,61106,42.0
1,61127,21.0
1,61188,61.0
1,61326,138.0
1,61381,55.0
1,61524,143.0
1,61553,29.0
1,61642,89.0
1,61745,103.0
1,61992,247.0
1,62132,140.0
1,62601,469.0
1,62652,51.0
1,62895,243.0
1,63013,118.0
1,63068,55.0
1,63145,77.0
1,63559,414.0
1,63816,257.0
1,63933,117.0
1,64088,155.0
1,64197,109.0
1,64403,206.0
1,64617,214.0
1,65064,447.0
1,65265,201.0
1,65338,73.0
1,65371,33.0
1,65471,100.0
1,65668,197.0
1,65785,117.0
1,65818,33.0
1,65851,33.0
1,65942,91.0
1,65982,40.0
1,66010,28.0
1,66119,109.0
1,66159,40.0
1,66224,65.0
1,66281,57.0
1,66301,20.0
1,66487,186.0
1,66722,235.0
1,66736,14.0
1,66868,132.0
1,66881,13.0
1,66958,77.0
1,66988,30.0
1,67135,147.0
1,67227,92.0
1,67242,15.0
1,67268,26.0
1,67561,293.0
1,67613,52.0
1,67724,111.0
1,67826,102.0
1,67955,129.0
1,68160,205.0
1,68428,268.0
1,68454,26.0
1,68576,122.0
1,68603,27.0
1,68657,54.0
1,68677,20.0
1,68774,97.0
1,68798,24.0
1,68858,60.0
1,68870,12.0
1,68963,93.0
1,69030,67.0
1,69065,35.0
1,69130,65.0
1,69185,55.0
1,69269,84.0
1,69315,46.0
1,69354,39.0
1,69364,10.0
1,69428,64.0
1,69438,10.0
1,69453,15.0
1,69501,48.0
1,69578,77.0
1,69730,152.0
1,69863,133.0
1,69911,48.0
1,69947,36.0
1,69961,14.0
1,70028,67.0
1,70044,16.0
1,70079,35.0
1,70117,38.0
1,70151,34.0
1,70321,170.0
1,70471,150.0
1,70508,37.0
1,70574,66.0
1,70664,90.0
1,70695,31.0
1,70717,22.0
1,70736,19.0
1,70759,23.0
1,71215,456.0
1,71281,66.0
1,71294,13.0
1,71522,228.0
1,71535,13.0
1,71554,19.0
1,71593,39.0
1,71712,119.0
1,71742,30.0
1,72031,289.0
1,72075,44.0
1,72110,35.0
1,72131,21.0
1,72177,46.0
1,72196,19.0
1,72248,52.0
1,72300,52.0
1,72322,22.0
1,72361,39.0
1,72377,16.0
1,72388,11.0
1,72424,36.0
1,72503,79.0
1,72630,127.0
1,72651,21.0
1,72919,268.0
1,72933,14.0
1,72945,12.0
1,72988,43.0
1,72999,11.0
1,73042,43.0
1,73053,11.0
1,73066,13.0
1,73081,15.0
1,73124,43.0
1,73157,33.0
1,73259,102.0
1,73366,107.0
1,73422,56.0
1,73439,17.0
1,73477,38.0
1,73488,11.0
1,73507,19.0
1,73536,29.0
1,73605,69.0
1,73678,73.0
1,73752,74.0
1,73948,196.0
1,73962,14.0
1,73999,37.0
1,74023,24.0
1,74100,77.0
1,74259,159.0
1,74414,155.0
1,74451,37.0
1,74482,31.0
1,74524,42.0
1,74567,43.0
1,74594,27.0
1,74640,46.0
1,74661,21.0
1,74676,15.0
1,74694,18.0
1,74718,24.0
1,74735,17.0
1,74767,32.0
1,74836,69.0
1,74851,15.0
1,74963,112.0
1,74999,36.0
1,75053,54.0
1,75168,115.0
1,75289,121.0
1,75412,123.0
1,75471,59.0
1,75569,98.0
1,75673,104.0
1,75687,14.0
1,75700,13.0
1,75715,15.0
1,75736,21.0
1,75806,70.0
1,75833,27.0
1,75952,119.0
1,75963,11.0
1,75981,18.0
1,76083,102.0
1,76116,33.0
1,76210,94.0
1,76321,111.0
1,76425,104.0
1,76448,23.0
1,76485,37.0
1,76593,108.0
1,76629,36.0
1,76643,14.0
1,76656,13.0
1,76665,9.0
1,76769,104.0
1,76798,29.0
1,76915,117.0
1,76925,10.0
1,76945,20.0
1,76988,43.0
1,77108,120.0
1,77158,50.0
1,77267,109.0
1,77290,23.0
1,77454,164.0
1,77495,41.0
1,77521,26.0
1,77774,253.0
1,77887,113.0
1,78145,258.0
1,78261,116.0
1,78276,15.0
1,78302,26.0
1,78558,256.0
1,78678,120.0
1,78851,173.0
1,79122,271.0
1,79245,123.0
1,79255,10.0
1,79268,13.0
1,79285,17.0
1,79414,129.0
1,79545,131.0
1,79559,14.0
1,79752,193.0
1,80041,289.0
1,80265,224.0
1,80275,10.0
1,80289,14.0
1,80350,61.0
1,80473,123.0
1,80486,13.0
1,80509,23.0
1,80597,88.0
1,80635,38.0
1,80661,26.0
1,80786,125.0
1,80799,13.0
1,80897,98.0
1,80914,17.0
1,81149,235.0
1,81164,15.0
1,81263,99.0
1,81291,28.0
1,81367,76.0
1,81457,90.0
1,81471,14.0
1,81504,33.0
1,81814,310.0
1,81925,111.0
1,81941,16.0
1,81984,43.0
1,82076,92.0
1,82091,15.0
1,82102,11.0
1,82116,14.0
1,82391,275.0
1,82484,93.0
1,82498,14.0
1,82753,255.0
1,82775,22.0
1,82870,95.0
1,83091,221.0
1,83101,10.0
1,83174,73.0
1,83185,11.0
1,83201,16.0
1,83216,15.0
1,83234,18.0
1,83250,16.0
1,83301,51.0
1,83331,30.0
1,83357,26.0
1,83389,32.0
1,83438,49.0
1,83460,22.0
1,83480,20.0
1,83742,262.0
1,83753,11.0
1,83844,91.0
1,83860,16.0
1,83871,11.0
1,83947,76.0
1,83963,16.0
1,84007,44.0
1,84048,41.0
1,84068,20.0
1,84083,15.0
1,84184,101.0
1,84197,13.0
1,84206,9.0
1,84331,125.0
1,84420,89.0
1,84435,15.0
1,84614,179.0
1,84653,39.0
1,84697,44.0
1,84789,92.0
1,84808,19.0
1,84908,100.0
1,84927,19.0
1,84937,10.0
1,84948,11.0
1,84963,15.0
1,85152,189.0
1,85186,34.0
1,85211,25.0
1,85225,14.0
1,85247,22.0
1,85262,15.0
1,85290,28.0
1,85322,32.0
1,85337,15.0
1,85364,27.0
1,85484,120.0
1,85499,15.0
1,85697,198.0
1,85713,16.0
1,85738,25.0
1,85754,16.0
1,85764,10.0
1,85778,14.0
1,85790,12.0
1,85801,11.0
1,85983,182.0
1,85993,10.0
1,86072,79.0
1,86338,266.0
1,86574,236.0
1,86739,165.0
1,86834,95.0
1,86852,18.0
1,87088,236.0
1,87111,23.0
1,87141,30.0
1,87276,135.0
1,87293,17.0
1,87392,99.0
1,87411,19.0
1,87430,19.0
1,87461,31.0
1,87490,29.0
1,87521,31.0
1,87826,305.0
1,87893,67.0
1,87909,16.0
1,87928,19.0
1,87947,19.0
1,88022,75.0
1,88095,73.0
1,88114,19.0
1,88283,169.0
1,88783,500.0
1,88853,70.0
1,88969,116.0
1,89054,85.0
1,89140,86.0
1,89155,15.0
1,89498,343.0
1,89598,100.0
1,89614,16.0
1,89644,30.0
1,89657,13.0
1,89667,10.0
1,89843,176.0
1,89870,27.0
1,89885,15.0
1,90136,251.0
1,90147,11.0
1,90169,22.0
1,90190,21.0
1,90202,12.0
1,90316,114.0
1,90329,13.0
1,90341,12.0
1,90506,165.0
1,90527,21.0
1,90541,14.0
1,90602,61.0
1,90698,96.0
1,90892,194.0
1,90979,87.0
1,91227,248.0
1,91492,265.0
1,91506,14.0
1,91611,105.0
1,91723,112.0
1,91738,15.0
1,91755,17.0
1,91863,108.0
1,91959,96.0
1,91976,17.0
1,92008,32.0
1,92311,303.0
1,92393,82.0
1,92512,119.0
1,92607,95.0
1,92630,23.0
1,92671,41.0
1,92711,40.0
1,92868,157.0
1,92902,34.0
1,93388,486.0
1,93399,11.0
1,93415,16.0
1,93506,91.0
1,93591,85.0
1,93616,25.0
1,93813,197.0
1,93847,34.0
1,93894,47.0
1,94134,240.0
1,94146,12.0
1,94225,79.0
1,94273,48.0
1,94426,153.0
1,94572,146.0
1,94583,11.0
1,94640,57.0
1,94767,127.0
1,94800,33.0
1,94901,101.0
1,94932,31.0
1,95020,88.0
1,95082,62.0
1,95097,15.0
1,95176,79.0
1,95256,80.0
1,95268,12.0
1,95347,79.0
1,95428,81.0
1,95488,60.0
1,95609,121.0
1,95631,22.0
1,95704,73.0
1,95796,92.0
1,96049,253.0
1,96216,167.0
1,96382,166.0
1,96499,117.0
1,96619,120.0
1,96772,153.0
1,97023,251.0
1,97191,168.0
1,97671,480.0
1,97922,251.0
1,98219,297.0
1,98530,311.0
1,98930,400.0
1,99218,288.0
1,99512,294.0
1,99908,396.0
1,100115,207.0
1,100580,465.0
1,100991,411.0
1,101441,450.0
1,101786,345.0
1,102286,500.0
1,102544,258.0
1,102816,272.0
1,103316,500.0
1,103460,144.0
1,103960,500.0
1,104354,394.0
1,104854,500.0
1,104888,34.0
1,105065,177.0
1,105220,155.0
1,105381,161.0
1,105545,164.0
1,105717,172.0
1,105891,174.0
1,106062,171.0
1,106304,242.0
1,106545,241.0
1,106752,207.0
1,106978,226.0
1,107181,203.0
1,107376,195.0
1,107589,213.0
1,107832,243.0
1,108332,500.0
1,108832,500.0
1,109332,500.0
1,109832,500.0
1,110058,226.0
1,110306,248.0
1,110500,194.0
1,110631,131.0
1,110734,103.0
1,110875,141.0
1,111056,181.0
1,111072,16.0
1,111097,25.0
1,111210,113.0
1,111441,231.0
1,111459,18.0
1,111695,236.0
1,111705,10.0
1,111726,21.0
1,111740,14.0
1,111753,13.0
1,111767,14.0
1,111780,13.0
1,111791,11.0
1,111804,13.0
1,111813,9.0
1,111824,11.0
1,111834,10.0
1,111843,9.0
1,111852,9.0
1,111864,12.0
1,111876,12.0
1,111887,11.0
1,111901,14.0
1,111917,16.0
1,111926,9.0
1,111936,10.0
1,111947,11.0
1,111957,10.0
1,111969,12.0
1,111982,13.0
1,111995,13.0
1,112004,9.0
1,112014,10.0
1,112024,10.0
1,112037,13.0
1,112046,9.0
1,112057,11.0
1,112070,13.0
1,112080,10.0
1,112090,10.0
1,112100,10.0
1,112115,15.0
1,112128,13.0
1,112137,9.0
1,112146,9.0
1,112155,9.0
1,112165,10.0
1,112177,12.0
1,112186,9.0
1,112195,9.0
1,112206,11.0
1,112215,9.0
1,112226,11.0
1,112238,12.0
1,112249,11.0
1,112260,11.0
1,112272,12.0
1,112281,9.0
1,112290,9.0
1,112299,9.0
1,112308,9.0
1,112318,10.0
1,112326,8.0
1,112338,12.0
1,112350,12.0
1,112360,10.0
1,112373,13.0
1,112384,11.0
1,112397,13.0
1,112408,11.0
1,112420,12.0
1,112433,13.0
1,112444,11.0
1,112454,10.0
1,112464,10.0
1,112477,13.0
1,112491,14.0
1,112503,12.0
1,112523,20.0
1,112552,29.0
1,112675,123.0
1,112687,12.0
1,112703,16.0
1,112714,11.0
1,112725,11.0
1,112737,12.0
1,112749,12.0
1,112758,9.0
1,112767,9.0
1,112778,11.0
1,112792,14.0
1,112805,13.0
1,112815,10.0
1,112826,11.0
1,112835,9.0
1,112847,12.0
1,112859,12.0
1,112874,15.0
1,112883,9.0
1,112894,11.0
1,112906,12.0
1,112922,16.0
1,112933,11.0
1,112944,11.0
1,112953,9.0
1,112968,15.0
1,112982,14.0
1,112991,9.0
1,113003,12.0
1,113015,12.0
1,113028,13.0
1,113040,12.0
1,113052,12.0
1,113063,11.0
1,113072,9.0
1,113083,11.0
1,113091,8.0
1,113101,10.0
1,113118,17.0
1,113127,9.0
1,113139,12.0
1,113148,9.0
1,113159,11.0
1,113171,12.0
1,113183,12.0
1,113192,9.0
1,113202,10.0
1,113212,10.0
1,113222,10.0
1,113236,14.0
1,113263,27.0
1,113274,11.0
1,113283,9.0
1,113291,8.0
1,113304,13.0
1,113314,10.0
1,113323,9.0
1,113333,10.0
1,113342,9.0
1,113351,9.0
1,113365,14.0
1,113376,11.0
1,113385,9.0
1,113395,10.0
1,113404,9.0
1,113416,12.0
1,113427,11.0
1,113436,9.0
1,113447,11.0
1,113457,10.0
1,113468,11.0
1,113481,13.0
1,113491,10.0
1,113504,13.0
1,113516,12.0
1,113528,12.0
1,113538,10.0
1,113559,21.0
1,113575,16.0
1,113593,18.0
1,113610,17.0
1,113634,24.0
1,113658,24.0
1,113680,22.0
1,113698,18.0
1,113724,26.0
1,113754,30.0
1,113788,34.0
1,113816,28.0
1,113854,38.0
1,113889,35.0
1,113932,43.0
1,113980,48.0
1,114004,24.0
1,114056,52.0
1,114102,46.0
1,114147,45.0
1,114202,55.0
1,114236,34.0
1,114289,53.0
1,114337,48.0
1,114393,56.0
1,114454,61.0
1,114511,57.0
1,114578,67.0
1,114653,75.0
1,114718,65.0
1,114802,84.0
1,114899,97.0
1,115005,106.0
1,115171,166.0
1,115445,274.0
1,115894,449.0
1,116281,387.0
1,116564,283.0
1,116862,298.0
1,117189,327.0
1,117490,301.0
1,117718,228.0
1,118066,348.0
1,118310,244.0
1,118535,225.0
1,118783,248.0
1,119255,472.0
1,119755,500.0
1,119951,196.0
1,120307,356.0
1,120504,197.0
1,120853,349.0
1,121073,220.0
1,121351,278.0
1,121578,227.0
1,121823,245.0
1,122054,231.0
1,122305,251.0
1,122496,191.0
1,122714,218.0
1,122908,194.0
1,123114,206.0
1,123313,199.0
1,123813,500.0
1,124313,500.0
1,124813,500.0
1,125313,500.0
1,125813,500.0
1,126313,500.0
1,126813,500.0
1,127313,500.0
1,127813,500.0
1,128313,500.0
1,128743,430.0
1,129243,500.0
1,129743,500.0
1,130243,500.0
1,130743,500.0
1,131110,367.0
1,131610,500.0
1,131738,128.0
1,132238,500.0
1,132728,490.0
1,132912,184.0
1,133227,315.0
1,133420,193.0
