Run ID,Total Steps,Episode Reward
1,13444,23.0
1,13468,24.0
1,13494,26.0
1,13527,33.0
1,13543,16.0
1,13563,20.0
1,13588,25.0
1,13607,19.0
1,13667,60.0
1,13691,24.0
1,13763,72.0
1,13777,14.0
1,13797,20.0
1,13815,18.0
1,13880,65.0
1,13897,17.0
1,13922,25.0
1,13951,29.0
1,13979,28.0
1,14103,124.0
1,14136,33.0
1,14262,126.0
1,14313,51.0
1,14343,30.0
1,14353,10.0
1,14369,16.0
1,14394,25.0
1,14410,16.0
1,14439,29.0
1,14519,80.0
1,14545,26.0
1,14556,11.0
1,14568,12.0
1,14648,80.0
1,14666,18.0
1,14790,124.0
1,14804,14.0
1,14817,13.0
1,14832,15.0
1,14853,21.0
1,14883,30.0
1,14903,20.0
1,14916,13.0
1,14949,33.0
1,14986,37.0
1,14997,11.0
1,15014,17.0
1,15027,13.0
1,15039,12.0
1,15148,109.0
1,15172,24.0
1,15186,14.0
1,15199,13.0
1,15211,12.0
1,15326,115.0
1,15337,11.0
1,15350,13.0
1,15379,29.0
1,15438,59.0
1,15468,30.0
1,15543,75.0
1,15559,16.0
1,15571,12.0
1,15611,40.0
1,15622,11.0
1,15636,14.0
1,15653,17.0
1,15729,76.0
1,15755,26.0
1,15805,50.0
1,15819,14.0
1,15860,41.0
1,15888,28.0
1,15937,49.0
1,15954,17.0
1,15973,19.0
1,16002,29.0
1,16035,33.0
1,16079,44.0
1,16136,57.0
1,16157,21.0
1,16194,37.0
1,16207,13.0
1,16231,24.0
1,16311,80.0
1,16389,78.0
1,16405,16.0
1,16427,22.0
1,16448,21.0
1,16460,12.0
1,16481,21.0
1,16501,20.0
1,16517,16.0
1,16531,14.0
1,16560,29.0
1,16605,45.0
1,16631,26.0
1,16647,16.0
1,16660,13.0
1,16679,19.0
1,16690,11.0
1,16704,14.0
1,16802,98.0
1,16850,48.0
1,16864,14.0
1,16882,18.0
1,16893,11.0
1,16913,20.0
1,16948,35.0
1,16960,12.0
1,16972,12.0
1,17044,72.0
1,17072,28.0
1,17127,55.0
1,17147,20.0
1,17172,25.0
1,17248,76.0
1,17284,36.0
1,17359,75.0
1,17378,19.0
1,17402,24.0
1,17429,27.0
1,17451,22.0
1,17495,44.0
1,17507,12.0
1,17520,13.0
1,17540,20.0
1,17625,85.0
1,17655,30.0
1,17700,45.0
1,17731,31.0
1,17757,26.0
1,17814,57.0
1,17839,25.0
1,17905,66.0
1,17942,37.0
1,17955,13.0
1,17975,20.0
1,18003,28.0
1,18036,33.0
1,18054,18.0
1,18096,42.0
1,18125,29.0
1,18139,14.0
1,18155,16.0
1,18169,14.0
1,18190,21.0
1,18200,10.0
1,18215,15.0
1,18269,54.0
1,18316,47.0
1,18328,12.0
1,18351,23.0
1,18365,14.0
1,18381,16.0
1,18404,23.0
1,18491,87.0
1,18599,108.0
1,18608,9.0
1,18627,19.0
1,18658,31.0
1,18695,37.0
1,18787,92.0
1,18805,18.0
1,18819,14.0
1,18847,28.0
1,18857,10.0
1,18878,21.0
1,18903,25.0
1,18912,9.0
1,18944,32.0
1,18960,16.0
1,18978,18.0
1,18994,16.0
1,19005,11.0
1,19025,20.0
1,19037,12.0
1,19060,23.0
1,19084,24.0
1,19095,11.0
1,19157,62.0
1,19169,12.0
1,19201,32.0
1,19237,36.0
1,19274,37.0
1,19307,33.0
1,19318,11.0
1,19332,14.0
1,19436,104.0
1,19538,102.0
1,19554,16.0
1,19574,20.0
1,19608,34.0
1,19628,20.0
1,19649,21.0
1,19696,47.0
1,19733,37.0
1,19760,27.0
1,19787,27.0
1,19811,24.0
1,19858,47.0
1,19887,29.0
1,19898,11.0
1,19934,36.0
1,19961,27.0
1,19996,35.0
1,20040,44.0
1,20091,51.0
1,20108,17.0
1,20124,16.0
1,20184,60.0
1,20260,76.0
1,20283,23.0
1,20379,96.0
1,20398,19.0
1,20423,25.0
1,20447,24.0
1,20471,24.0
1,20511,40.0
1,20529,18.0
1,20542,13.0
1,20554,12.0
1,20591,37.0
1,20646,55.0
1,20684,38.0
1,20723,39.0
1,20764,41.0
1,20778,14.0
1,20875,97.0
1,20889,14.0
1,20912,23.0
1,20949,37.0
1,20986,37.0
1,21009,23.0
1,21061,52.0
1,21090,29.0
1,21128,38.0
1,21181,53.0
1,21206,25.0
1,21239,33.0
1,21252,13.0
1,21292,40.0
1,21318,26.0
1,21432,114.0
1,21464,32.0
1,21487,23.0
1,21519,32.0
1,21529,10.0
1,21555,26.0
1,21568,13.0
1,21585,17.0
1,21657,72.0
1,21685,28.0
1,21715,30.0
1,21738,23.0
1,21769,31.0
1,21793,24.0
1,21905,112.0
