Episode,Return
1,22.0
2,22.0
3,17.0
4,13.0
5,35.0
6,28.0
7,20.0
8,14.0
9,17.0
10,27.0
11,15.0
12,16.0
13,15.0
14,32.0
15,36.0
16,14.0
17,11.0
18,20.0
19,46.0
20,47.0
21,13.0
22,18.0
23,11.0
24,15.0
25,8.0
26,26.0
27,15.0
28,12.0
29,9.0
30,15.0
31,29.0
32,19.0
33,14.0
34,32.0
35,16.0
36,11.0
37,33.0
38,26.0
39,27.0
40,19.0
41,32.0
42,16.0
43,13.0
44,15.0
45,25.0
46,20.0
47,15.0
48,22.0
49,20.0
50,24.0
51,14.0
52,18.0
53,15.0
54,27.0
55,26.0
56,29.0
57,15.0
58,12.0
59,19.0
60,31.0
61,18.0
62,14.0
63,12.0
64,27.0
65,13.0
66,11.0
67,10.0
68,15.0
69,13.0
70,39.0
71,20.0
72,13.0
73,9.0
74,28.0
75,26.0
76,21.0
77,22.0
78,44.0
79,11.0
80,19.0
81,13.0
82,29.0
83,13.0
84,23.0
85,21.0
86,15.0
87,17.0
88,14.0
89,25.0
90,18.0
91,11.0
92,33.0
93,14.0
94,18.0
95,13.0
96,46.0
97,12.0
98,22.0
99,17.0
100,17.0
101,12.0
102,13.0
103,62.0
104,13.0
105,11.0
106,13.0
107,18.0
108,18.0
109,19.0
110,12.0
111,23.0
112,10.0
113,24.0
114,14.0
115,29.0
116,33.0
117,18.0
118,12.0
119,16.0
120,34.0
121,21.0
122,15.0
123,21.0
124,15.0
125,16.0
126,28.0
127,20.0
128,9.0
129,29.0
130,12.0
131,11.0
132,19.0
133,16.0
134,15.0
135,11.0
136,24.0
137,29.0
138,15.0
139,12.0
140,20.0
141,16.0
142,30.0
143,17.0
144,16.0
145,14.0
146,17.0
147,23.0
148,10.0
149,16.0
150,9.0
151,19.0
152,41.0
153,16.0
154,21.0
155,23.0
156,19.0
157,10.0
158,11.0
159,16.0
160,32.0
161,10.0
162,43.0
163,15.0
164,12.0
165,11.0
166,13.0
167,16.0
168,42.0
169,50.0
170,29.0
171,27.0
172,24.0
173,29.0
174,22.0
175,8.0
176,11.0
177,32.0
178,25.0
179,19.0
180,28.0
181,62.0
182,29.0
183,15.0
184,12.0
185,79.0
186,11.0
187,14.0
188,16.0
189,27.0
190,22.0
191,40.0
192,25.0
193,17.0
194,12.0
195,65.0
196,30.0
197,16.0
198,44.0
199,15.0
200,11.0
201,14.0
202,13.0
203,18.0
204,38.0
205,30.0
206,16.0
207,21.0
208,14.0
209,20.0
210,26.0
211,28.0
212,13.0
213,13.0
214,26.0
215,29.0
216,17.0
217,29.0
218,13.0
219,24.0
220,10.0
221,9.0
222,19.0
223,11.0
224,37.0
225,26.0
226,16.0
227,15.0
228,26.0
229,42.0
230,44.0
231,10.0
232,40.0
233,12.0
234,9.0
235,16.0
236,30.0
237,16.0
238,18.0
239,18.0
240,10.0
241,18.0
242,13.0
243,41.0
244,53.0
245,11.0
246,12.0
247,26.0
248,20.0
249,22.0
250,24.0
251,27.0
252,12.0
253,19.0
254,16.0
255,56.0
256,16.0
257,12.0
258,15.0
259,15.0
260,18.0
261,12.0
262,32.0
263,24.0
264,18.0
265,27.0
266,16.0
267,10.0
268,16.0
269,19.0
270,12.0
271,20.0
272,25.0
273,15.0
274,27.0
275,28.0
276,10.0
277,14.0
278,15.0
279,17.0
280,17.0
281,12.0
282,14.0
283,18.0
284,19.0
285,16.0
286,20.0
287,36.0
288,18.0
289,29.0
290,14.0
291,16.0
292,24.0
293,40.0
294,19.0
295,23.0
296,19.0
297,27.0
298,12.0
299,18.0
300,16.0
301,11.0
302,16.0
303,21.0
304,10.0
305,13.0
306,26.0
307,14.0
308,25.0
309,22.0
310,22.0
311,15.0
312,19.0
313,19.0
314,24.0
315,27.0
316,18.0
317,34.0
318,33.0
319,11.0
320,13.0
321,13.0
322,13.0
323,15.0
324,17.0
325,34.0
326,20.0
327,26.0
328,11.0
329,17.0
330,16.0
331,24.0
332,19.0
333,13.0
334,12.0
335,19.0
336,18.0
337,18.0
338,33.0
339,13.0
340,24.0
341,10.0
342,20.0
343,28.0
344,9.0
