Episode,Return
1,24.0
2,28.0
3,16.0
4,16.0
5,19.0
6,14.0
7,19.0
8,17.0
9,25.0
10,13.0
11,22.0
12,16.0
13,12.0
14,27.0
15,13.0
16,21.0
17,28.0
18,52.0
19,27.0
20,15.0
21,35.0
22,35.0
23,67.0
24,11.0
25,15.0
26,9.0
27,17.0
28,11.0
29,9.0
30,45.0
31,17.0
32,11.0
33,18.0
34,16.0
35,26.0
36,20.0
37,29.0
38,18.0
39,22.0
40,12.0
41,16.0
42,13.0
43,13.0
44,19.0
45,20.0
46,15.0
47,25.0
48,105.0
49,39.0
50,21.0
51,19.0
52,20.0
53,21.0
54,25.0
55,17.0
56,18.0
57,18.0
58,38.0
59,24.0
60,16.0
61,18.0
62,25.0
63,25.0
64,12.0
65,10.0
66,34.0
67,19.0
68,14.0
69,12.0
70,23.0
71,15.0
72,27.0
73,11.0
74,13.0
75,17.0
76,53.0
77,18.0
78,41.0
79,18.0
80,19.0
81,19.0
82,25.0
83,26.0
84,11.0
85,21.0
86,11.0
87,27.0
88,21.0
89,11.0
90,19.0
91,17.0
92,14.0
93,13.0
94,14.0
95,17.0
96,17.0
97,19.0
98,11.0
99,17.0
100,10.0
101,28.0
102,18.0
103,17.0
104,16.0
105,51.0
106,21.0
107,52.0
108,46.0
109,20.0
110,13.0
111,28.0
112,19.0
113,11.0
114,63.0
115,20.0
116,12.0
117,38.0
118,20.0
119,13.0
120,20.0
121,29.0
122,28.0
123,17.0
124,13.0
125,13.0
126,12.0
127,41.0
128,14.0
129,26.0
130,14.0
131,19.0
132,30.0
133,11.0
134,22.0
135,20.0
136,29.0
137,12.0
138,20.0
139,14.0
140,19.0
141,20.0
142,20.0
143,28.0
144,52.0
145,20.0
146,16.0
147,32.0
148,12.0
149,21.0
150,40.0
151,45.0
152,13.0
153,10.0
154,14.0
155,31.0
156,36.0
157,23.0
158,14.0
159,12.0
160,23.0
161,11.0
162,28.0
163,20.0
164,25.0
165,27.0
166,19.0
167,39.0
168,21.0
169,33.0
170,17.0
171,10.0
172,19.0
173,15.0
174,13.0
175,22.0
176,17.0
177,11.0
178,19.0
179,29.0
180,20.0
181,19.0
182,14.0
183,18.0
184,19.0
185,39.0
186,30.0
187,20.0
188,18.0
189,20.0
190,50.0
191,47.0
192,35.0
193,52.0
194,17.0
195,16.0
196,23.0
197,43.0
198,14.0
199,11.0
200,14.0
201,50.0
202,37.0
203,20.0
204,14.0
205,12.0
206,13.0
207,13.0
208,29.0
209,18.0
210,10.0
211,42.0
212,18.0
213,19.0
214,25.0
215,32.0
216,23.0
217,27.0
218,25.0
219,9.0
220,11.0
221,15.0
222,21.0
223,32.0
224,32.0
225,44.0
226,20.0
227,61.0
228,44.0
229,13.0
230,19.0
231,29.0
232,17.0
233,29.0
234,23.0
235,18.0
236,11.0
237,22.0
238,18.0
239,20.0
240,12.0
241,25.0
242,19.0
243,15.0
244,14.0
245,24.0
246,10.0
247,15.0
248,31.0
249,18.0
250,11.0
251,20.0
252,96.0
253,44.0
254,16.0
255,19.0
256,8.0
257,31.0
258,14.0
259,11.0
260,16.0
261,32.0
262,10.0
263,16.0
264,33.0
265,15.0
266,22.0
267,23.0
268,33.0
269,21.0
270,17.0
271,11.0
272,21.0
273,24.0
274,16.0
275,12.0
276,24.0
277,17.0
278,32.0
279,17.0
280,19.0
281,30.0
282,20.0
283,12.0
284,11.0
285,25.0
286,44.0
287,34.0
288,15.0
289,41.0
290,21.0
291,46.0
292,19.0
293,17.0
294,16.0
295,13.0
296,15.0
297,22.0
298,18.0
299,11.0
300,19.0
301,14.0
302,12.0
303,27.0
304,18.0
305,14.0
306,17.0
307,16.0
308,18.0
309,13.0
310,17.0
311,14.0
312,17.0
313,10.0
314,36.0
315,14.0
316,10.0
317,12.0
318,28.0
319,26.0
320,10.0
321,16.0
322,17.0
323,23.0
324,30.0
325,11.0
326,20.0
327,24.0
328,22.0
329,19.0
