Episode,Return
1,46.0
2,25.0
3,23.0
4,31.0
5,17.0
6,27.0
7,37.0
8,34.0
9,18.0
10,29.0
11,26.0
12,14.0
13,66.0
14,33.0
15,28.0
16,28.0
17,59.0
18,17.0
19,16.0
20,18.0
21,30.0
22,10.0
23,69.0
24,19.0
25,61.0
26,38.0
27,37.0
28,53.0
29,26.0
30,18.0
31,41.0
32,16.0
33,16.0
34,28.0
35,53.0
36,16.0
37,34.0
38,61.0
39,36.0
40,25.0
41,18.0
42,59.0
43,19.0
44,73.0
45,16.0
46,19.0
47,23.0
48,31.0
49,15.0
50,16.0
51,25.0
52,21.0
53,34.0
54,31.0
55,35.0
56,38.0
57,43.0
58,25.0
59,129.0
60,33.0
61,23.0
62,64.0
63,68.0
64,30.0
65,37.0
66,43.0
67,113.0
68,65.0
69,103.0
70,33.0
71,93.0
72,45.0
73,91.0
74,22.0
75,30.0
76,42.0
77,30.0
78,52.0
79,95.0
80,40.0
81,132.0
82,56.0
83,38.0
84,26.0
85,34.0
86,19.0
87,47.0
88,67.0
89,127.0
90,77.0
91,46.0
92,23.0
93,45.0
94,56.0
95,113.0
96,152.0
97,33.0
98,46.0
99,116.0
100,36.0
101,40.0
102,42.0
103,62.0
104,34.0
105,49.0
106,72.0
107,81.0
108,78.0
109,80.0
110,171.0
111,30.0
112,113.0
113,26.0
114,61.0
115,72.0
116,50.0
117,153.0
118,25.0
119,52.0
120,159.0
121,112.0
122,72.0
123,83.0
124,175.0
125,81.0
126,61.0
127,104.0
128,128.0
129,112.0
130,35.0
131,104.0
132,22.0
133,84.0
134,69.0
135,45.0
136,113.0
137,81.0
138,81.0
139,105.0
140,86.0
141,45.0
142,166.0
143,79.0
144,120.0
145,93.0
146,85.0
147,81.0
148,109.0
149,42.0
150,124.0
151,190.0
152,36.0
153,110.0
154,152.0
155,124.0
156,70.0
157,32.0
158,71.0
159,135.0
160,84.0
161,65.0
162,77.0
163,169.0
164,102.0
165,90.0
166,276.0
167,65.0
168,120.0
169,215.0
170,189.0
171,215.0
172,271.0
173,108.0
174,500.0
175,266.0
176,61.0
