Episode,Return
1,18.0
2,37.0
3,33.0
4,19.0
5,24.0
6,11.0
7,36.0
8,13.0
9,31.0
10,69.0
11,50.0
12,12.0
13,29.0
14,36.0
15,12.0
16,21.0
17,17.0
18,15.0
19,29.0
20,51.0
21,14.0
22,17.0
23,26.0
24,11.0
25,25.0
26,22.0
27,14.0
28,10.0
29,33.0
30,31.0
31,19.0
32,15.0
33,12.0
34,17.0
35,19.0
36,28.0
37,24.0
38,10.0
39,20.0
40,16.0
41,25.0
42,23.0
43,13.0
44,16.0
45,52.0
46,29.0
47,38.0
48,28.0
49,12.0
50,9.0
51,37.0
52,14.0
53,12.0
54,22.0
55,17.0
56,18.0
57,18.0
58,23.0
59,15.0
60,10.0
61,14.0
62,16.0
63,36.0
64,13.0
65,13.0
66,43.0
67,14.0
68,16.0
69,13.0
70,17.0
71,13.0
72,12.0
73,13.0
74,13.0
75,21.0
76,14.0
77,31.0
78,26.0
79,12.0
80,31.0
81,11.0
82,22.0
83,17.0
84,13.0
85,17.0
86,23.0
87,18.0
88,17.0
89,14.0
90,13.0
91,15.0
92,12.0
93,28.0
94,18.0
95,28.0
96,18.0
97,24.0
98,27.0
99,13.0
100,15.0
101,13.0
102,14.0
103,25.0
104,31.0
105,29.0
106,14.0
107,13.0
108,19.0
109,24.0
110,17.0
111,15.0
112,22.0
113,31.0
114,12.0
115,26.0
116,20.0
117,12.0
118,15.0
119,32.0
120,29.0
121,13.0
122,35.0
123,13.0
124,17.0
125,31.0
126,49.0
127,26.0
128,23.0
129,34.0
130,26.0
131,18.0
132,44.0
133,21.0
134,24.0
135,23.0
136,28.0
137,13.0
138,25.0
139,13.0
140,19.0
141,13.0
142,15.0
143,9.0
144,16.0
145,21.0
146,42.0
147,16.0
148,29.0
149,17.0
150,17.0
151,16.0
152,20.0
153,13.0
154,15.0
155,38.0
156,12.0
157,17.0
158,24.0
159,13.0
160,14.0
161,47.0
162,16.0
163,19.0
164,24.0
165,9.0
166,21.0
167,9.0
168,19.0
169,25.0
170,26.0
171,31.0
172,19.0
173,30.0
174,16.0
175,18.0
176,15.0
177,13.0
178,11.0
179,47.0
180,14.0
181,15.0
182,14.0
183,30.0
184,27.0
185,12.0
186,11.0
187,22.0
188,48.0
189,14.0
190,40.0
191,30.0
192,19.0
193,13.0
194,26.0
195,20.0
196,9.0
197,11.0
198,35.0
199,30.0
200,23.0
201,23.0
202,24.0
203,11.0
204,24.0
205,16.0
206,35.0
207,60.0
208,35.0
209,28.0
210,20.0
211,27.0
212,13.0
213,111.0
214,24.0
215,24.0
216,16.0
217,56.0
218,21.0
219,45.0
220,45.0
221,35.0
222,55.0
223,29.0
224,30.0
225,38.0
226,17.0
227,19.0
228,36.0
229,18.0
230,25.0
231,29.0
232,29.0
233,28.0
234,18.0
235,47.0
236,15.0
237,13.0
238,23.0
239,24.0
240,107.0
241,24.0
242,32.0
243,21.0
244,114.0
245,15.0
246,20.0
247,10.0
248,49.0
249,75.0
250,40.0
251,17.0
252,55.0
253,19.0
254,39.0
255,20.0
256,55.0
257,81.0
258,19.0
259,20.0
260,29.0
261,25.0
262,31.0
263,56.0
264,28.0
265,15.0
266,31.0
267,20.0
268,28.0
269,13.0
270,94.0
271,61.0
272,81.0
273,19.0
274,25.0
275,28.0
276,30.0
277,32.0
