Episode,Return
1,21.0
2,25.0
3,27.0
4,23.0
5,13.0
6,26.0
7,22.0
8,16.0
9,12.0
10,12.0
11,25.0
12,23.0
13,24.0
14,36.0
15,14.0
16,17.0
17,21.0
18,16.0
19,19.0
20,19.0
21,21.0
22,27.0
23,21.0
24,18.0
25,17.0
26,14.0
27,13.0
28,32.0
29,12.0
30,9.0
31,17.0
32,25.0
33,26.0
34,30.0
35,12.0
36,14.0
37,14.0
38,20.0
39,12.0
40,29.0
41,19.0
42,22.0
43,19.0
44,15.0
45,47.0
46,23.0
47,26.0
48,20.0
49,19.0
50,12.0
51,39.0
52,20.0
53,39.0
54,15.0
55,23.0
56,14.0
57,13.0
58,18.0
59,18.0
60,32.0
61,18.0
62,13.0
63,34.0
64,18.0
65,18.0
66,22.0
67,61.0
68,29.0
69,12.0
70,35.0
71,11.0
72,22.0
73,15.0
74,25.0
75,27.0
76,14.0
77,21.0
78,23.0
79,17.0
80,18.0
81,25.0
82,16.0
83,42.0
84,21.0
85,15.0
86,12.0
87,20.0
88,15.0
89,22.0
90,11.0
91,30.0
92,35.0
93,11.0
94,19.0
95,24.0
96,23.0
97,30.0
98,20.0
99,11.0
100,10.0
101,15.0
102,12.0
103,30.0
104,29.0
105,12.0
106,15.0
107,28.0
108,11.0
109,12.0
110,20.0
111,10.0
112,16.0
113,22.0
114,49.0
115,10.0
116,42.0
117,17.0
118,15.0
119,33.0
120,21.0
121,13.0
122,11.0
123,13.0
124,17.0
125,16.0
126,21.0
127,16.0
128,17.0
129,32.0
130,44.0
131,15.0
132,17.0
133,26.0
134,34.0
135,25.0
136,15.0
137,17.0
138,40.0
139,34.0
140,30.0
141,37.0
142,23.0
143,14.0
144,15.0
145,29.0
146,30.0
147,20.0
148,15.0
149,29.0
150,23.0
151,26.0
152,19.0
153,17.0
154,17.0
155,12.0
156,18.0
157,15.0
158,39.0
159,13.0
160,21.0
161,12.0
162,34.0
163,19.0
164,31.0
165,10.0
166,18.0
167,11.0
168,30.0
169,18.0
170,28.0
171,95.0
172,17.0
173,11.0
174,13.0
175,20.0
176,76.0
177,22.0
178,15.0
179,15.0
180,12.0
181,18.0
182,22.0
