Episode,Return
1,22.0
2,22.0
3,21.0
4,17.0
5,12.0
6,14.0
7,16.0
8,16.0
9,27.0
10,21.0
11,22.0
12,10.0
13,22.0
14,16.0
15,35.0
16,19.0
17,14.0
18,18.0
19,12.0
20,21.0
21,17.0
22,28.0
23,50.0
24,15.0
25,12.0
26,16.0
27,9.0
28,11.0
29,31.0
30,13.0
31,13.0
32,14.0
33,10.0
34,15.0
35,19.0
36,11.0
37,24.0
38,13.0
39,11.0
40,19.0
41,39.0
42,12.0
43,34.0
44,18.0
45,32.0
46,23.0
47,18.0
48,14.0
49,24.0
50,28.0
51,31.0
52,28.0
53,14.0
54,16.0
55,50.0
56,30.0
57,21.0
58,15.0
59,12.0
60,64.0
61,24.0
62,15.0
63,20.0
64,22.0
65,15.0
66,11.0
67,28.0
68,34.0
69,21.0
70,16.0
71,23.0
72,33.0
73,101.0
74,70.0
75,21.0
76,52.0
77,15.0
78,26.0
79,17.0
80,15.0
81,27.0
82,13.0
83,38.0
84,38.0
85,17.0
86,35.0
87,20.0
88,29.0
89,84.0
90,39.0
91,29.0
92,56.0
93,30.0
94,22.0
95,29.0
96,22.0
97,41.0
98,73.0
99,32.0
100,45.0
101,22.0
102,37.0
103,38.0
104,43.0
105,41.0
106,62.0
107,30.0
108,69.0
109,44.0
110,95.0
111,67.0
112,20.0
113,27.0
114,73.0
115,39.0
116,24.0
117,101.0
118,136.0
119,67.0
120,105.0
121,44.0
122,68.0
123,49.0
124,37.0
125,70.0
126,175.0
127,24.0
128,83.0
129,109.0
130,155.0
131,57.0
132,101.0
133,64.0
134,27.0
135,50.0
136,86.0
137,43.0
138,49.0
139,59.0
140,52.0
141,141.0
142,60.0
143,25.0
144,36.0
145,42.0
146,39.0
147,41.0
148,183.0
149,99.0
150,54.0
151,43.0
152,65.0
153,39.0
154,144.0
155,42.0
156,69.0
157,48.0
158,68.0
159,103.0
160,111.0
161,114.0
162,59.0
163,70.0
164,43.0
165,47.0
166,131.0
167,62.0
168,144.0
169,61.0
170,69.0
171,47.0
172,59.0
173,94.0
174,48.0
175,77.0
176,84.0
177,62.0
178,61.0
179,88.0
180,75.0
181,102.0
182,67.0
183,47.0
184,27.0
185,34.0
186,29.0
187,32.0
188,44.0
189,41.0
190,44.0
191,39.0
192,48.0
193,42.0
194,27.0
195,57.0
196,92.0
197,90.0
198,74.0
199,83.0
200,78.0
201,149.0
202,60.0
203,60.0
204,30.0
205,65.0
206,71.0
207,54.0
208,74.0
209,97.0
210,50.0
211,53.0
212,58.0
213,73.0
214,56.0
215,55.0
216,56.0
217,54.0
218,37.0
219,76.0
220,51.0
221,66.0
222,44.0
223,42.0
224,45.0
225,70.0
226,66.0
227,42.0
228,39.0
229,48.0
230,45.0
231,29.0
232,37.0
233,39.0
234,33.0
235,29.0
236,25.0
237,27.0
238,37.0
239,41.0
240,49.0
241,27.0
242,41.0
243,32.0
244,34.0
245,24.0
246,52.0
247,57.0
248,50.0
249,53.0
250,69.0
251,45.0
252,45.0
253,71.0
254,116.0
255,78.0
256,100.0
257,61.0
258,74.0
259,61.0
260,115.0
261,82.0
262,55.0
263,71.0
264,66.0
265,87.0
266,83.0
267,75.0
268,199.0
269,67.0
270,78.0
271,55.0
272,235.0
273,58.0
274,56.0
275,55.0
276,64.0
277,111.0
278,139.0
279,65.0
280,62.0
281,71.0
282,137.0
283,66.0
284,154.0
285,86.0
286,40.0
287,40.0
288,70.0
289,94.0
290,88.0
291,87.0
292,68.0
293,82.0
294,125.0
295,74.0
296,85.0
297,76.0
298,97.0
299,91.0
300,128.0
301,74.0
302,43.0
303,101.0
304,65.0
305,57.0
306,110.0
307,54.0
308,63.0
309,62.0
310,114.0
311,83.0
312,121.0
313,105.0
314,131.0
315,106.0
316,102.0
317,64.0
318,55.0
319,58.0
320,64.0
321,64.0
322,84.0
323,88.0
324,230.0
325,97.0
326,109.0
327,80.0
328,78.0
329,174.0
330,84.0
331,68.0
332,50.0
333,108.0
334,169.0
335,94.0
336,237.0
337,160.0
338,26.0
339,85.0
340,58.0
341,359.0
342,89.0
343,187.0
344,359.0
