Episode,Return
1,15.0
2,22.0
3,15.0
4,13.0
5,43.0
6,22.0
7,17.0
8,37.0
9,18.0
10,15.0
11,16.0
12,24.0
13,36.0
14,38.0
15,30.0
16,20.0
17,22.0
18,26.0
19,38.0
20,18.0
21,18.0
22,61.0
23,9.0
24,11.0
25,11.0
26,16.0
27,25.0
28,43.0
29,22.0
30,21.0
31,71.0
32,18.0
33,20.0
34,22.0
35,51.0
36,10.0
37,19.0
38,11.0
39,22.0
40,26.0
41,28.0
42,34.0
43,32.0
44,11.0
45,36.0
46,14.0
47,31.0
48,50.0
49,12.0
50,9.0
51,19.0
52,10.0
53,19.0
54,19.0
55,13.0
56,46.0
57,15.0
58,11.0
59,19.0
60,20.0
61,20.0
62,10.0
63,64.0
64,23.0
65,23.0
66,25.0
67,20.0
68,51.0
69,14.0
70,72.0
71,14.0
72,20.0
73,20.0
74,13.0
75,26.0
76,17.0
77,24.0
78,22.0
79,27.0
80,32.0
81,25.0
82,26.0
83,24.0
84,45.0
85,11.0
86,25.0
87,17.0
88,36.0
89,18.0
90,38.0
91,16.0
92,19.0
93,27.0
94,22.0
95,16.0
96,12.0
97,19.0
98,25.0
99,30.0
100,25.0
101,27.0
102,16.0
103,19.0
104,16.0
105,14.0
106,13.0
107,9.0
108,16.0
109,10.0
110,16.0
111,14.0
112,42.0
113,22.0
114,78.0
115,24.0
116,23.0
117,13.0
118,13.0
119,34.0
120,21.0
121,33.0
122,49.0
123,91.0
124,17.0
125,12.0
126,11.0
127,36.0
128,31.0
129,27.0
130,29.0
131,12.0
132,11.0
133,12.0
134,18.0
135,20.0
136,14.0
137,14.0
138,26.0
139,17.0
140,24.0
141,12.0
142,16.0
143,20.0
144,44.0
145,32.0
146,22.0
147,14.0
148,21.0
149,36.0
150,44.0
151,45.0
152,12.0
153,26.0
154,10.0
155,32.0
156,21.0
157,23.0
158,15.0
159,31.0
160,28.0
161,16.0
162,15.0
163,23.0
164,20.0
165,22.0
166,16.0
167,20.0
168,44.0
169,28.0
170,20.0
171,29.0
172,20.0
173,21.0
174,16.0
175,12.0
176,58.0
177,20.0
178,59.0
179,37.0
180,22.0
181,17.0
182,11.0
183,38.0
184,13.0
185,19.0
186,39.0
187,37.0
188,36.0
189,21.0
190,44.0
191,48.0
192,20.0
193,10.0
194,14.0
195,30.0
196,22.0
197,13.0
198,30.0
199,16.0
200,20.0
201,12.0
202,23.0
203,25.0
204,23.0
205,18.0
206,12.0
207,46.0
208,32.0
209,10.0
210,29.0
211,30.0
212,22.0
213,24.0
214,41.0
215,18.0
216,26.0
217,15.0
218,42.0
219,31.0
220,25.0
221,15.0
222,25.0
223,17.0
224,23.0
225,11.0
226,28.0
227,41.0
228,21.0
229,27.0
230,27.0
231,39.0
232,34.0
233,19.0
234,32.0
235,31.0
236,18.0
237,16.0
238,14.0
239,18.0
240,43.0
241,21.0
242,59.0
243,35.0
244,15.0
245,22.0
246,38.0
247,16.0
248,12.0
249,23.0
250,21.0
251,25.0
252,52.0
253,22.0
254,9.0
255,19.0
256,11.0
257,32.0
258,22.0
259,19.0
260,15.0
261,42.0
262,17.0
263,35.0
264,40.0
265,17.0
266,18.0
267,19.0
268,46.0
269,52.0
270,45.0
271,23.0
272,13.0
273,47.0
274,29.0
275,21.0
276,22.0
277,23.0
278,25.0
279,13.0
280,43.0
281,15.0
282,13.0
283,29.0
284,16.0
285,15.0
286,14.0
287,40.0
288,34.0
289,20.0
290,17.0
291,16.0
292,11.0
293,35.0
294,19.0
295,16.0
296,31.0
297,12.0
298,24.0
299,49.0
300,23.0
301,38.0
302,15.0
303,15.0
304,18.0
305,13.0
306,11.0
307,38.0
308,22.0
309,27.0
310,11.0
311,19.0
312,58.0
313,29.0
314,19.0
315,25.0
316,42.0
317,39.0
318,15.0
319,13.0
320,29.0
321,16.0
322,39.0
323,14.0
324,25.0
325,25.0
326,29.0
327,25.0
328,18.0
329,46.0
330,64.0
331,16.0
332,24.0
333,34.0
334,23.0
335,27.0
336,17.0
337,13.0
338,22.0
339,17.0
340,68.0
341,22.0
342,39.0
343,35.0
344,31.0
345,9.0
346,17.0
347,35.0
348,20.0
349,52.0
350,18.0
351,42.0
352,23.0
353,32.0
354,20.0
355,42.0
356,24.0
357,15.0
358,16.0
359,14.0
360,18.0
361,35.0
362,15.0
363,28.0
364,22.0
365,42.0
366,34.0
367,10.0
368,24.0
369,31.0
370,35.0
371,31.0
372,28.0
373,17.0
374,25.0
375,22.0
376,48.0
377,20.0
378,13.0
379,70.0
380,70.0
381,21.0
382,13.0
383,22.0
384,108.0
385,29.0
386,28.0
387,24.0
388,23.0
389,36.0
390,59.0
391,23.0
392,42.0
393,29.0
394,31.0
395,29.0
396,21.0
397,21.0
398,22.0
399,18.0
400,10.0
401,19.0
402,22.0
403,30.0
404,66.0
405,38.0
406,20.0
407,18.0
408,10.0
409,22.0
410,28.0
411,36.0
412,26.0
413,15.0
414,31.0
415,38.0
416,27.0
417,29.0
418,43.0
419,21.0
420,23.0
421,16.0
422,23.0
423,15.0
424,33.0
425,25.0
426,21.0
427,32.0
428,27.0
429,37.0
430,19.0
431,34.0
432,38.0
433,20.0
434,20.0
435,31.0
436,12.0
437,35.0
438,14.0
439,25.0
440,49.0
441,67.0
442,14.0
443,19.0
444,34.0
445,23.0
446,20.0
447,17.0
448,15.0
449,38.0
450,36.0
451,41.0
452,26.0
453,46.0
454,16.0
455,43.0
456,53.0
457,45.0
458,35.0
459,77.0
460,12.0
461,44.0
462,15.0
463,33.0
464,73.0
465,24.0
466,33.0
467,36.0
468,21.0
469,22.0
470,15.0
471,37.0
472,21.0
473,39.0
474,32.0
475,19.0
476,60.0
477,24.0
478,21.0
479,56.0
480,70.0
481,53.0
482,23.0
483,25.0
484,39.0
485,49.0
486,17.0
487,23.0
488,27.0
489,31.0
490,17.0
491,20.0
492,21.0
493,32.0
494,23.0
495,29.0
496,21.0
497,24.0
498,34.0
499,25.0
500,25.0
501,72.0
502,36.0
503,38.0
504,9.0
505,44.0
506,40.0
507,24.0
508,12.0
509,53.0
510,26.0
511,23.0
512,28.0
513,19.0
514,44.0
515,14.0
516,17.0
517,19.0
518,21.0
519,42.0
520,17.0
521,12.0
522,65.0
523,14.0
524,31.0
525,16.0
526,25.0
527,11.0
528,18.0
529,28.0
530,31.0
531,17.0
532,19.0
533,57.0
534,29.0
535,21.0
536,34.0
537,30.0
538,28.0
539,61.0
540,45.0
541,83.0
542,26.0
543,26.0
544,35.0
545,45.0
546,30.0
547,22.0
548,37.0
549,28.0
550,78.0
551,22.0
552,46.0
553,20.0
554,22.0
555,21.0
556,19.0
557,25.0
558,63.0
559,35.0
560,54.0
561,22.0
562,60.0
563,21.0
564,47.0
565,39.0
566,20.0
567,32.0
568,32.0
569,50.0
570,16.0
571,35.0
572,13.0
573,62.0
574,51.0
575,37.0
576,13.0
577,77.0
578,15.0
579,32.0
580,35.0
581,35.0
582,13.0
583,58.0
584,48.0
585,45.0
586,16.0
587,16.0
588,57.0
589,105.0
590,16.0
591,17.0
592,34.0
593,75.0
594,33.0
595,22.0
596,12.0
597,60.0
598,39.0
599,25.0
600,31.0
601,22.0
602,40.0
603,55.0
604,27.0
605,18.0
606,55.0
607,23.0
608,24.0
609,22.0
610,75.0
611,35.0
612,29.0
613,24.0
614,35.0
615,106.0
616,25.0
617,30.0
618,49.0
619,41.0
620,24.0
621,14.0
622,91.0
623,31.0
624,21.0
625,45.0
626,33.0
627,40.0
628,26.0
629,28.0
630,24.0
631,17.0
632,20.0
633,26.0
634,34.0
635,49.0
636,50.0
637,44.0
638,32.0
