Episode,Return
1,19.0
2,11.0
3,26.0
4,11.0
5,17.0
6,13.0
7,35.0
8,13.0
9,13.0
10,15.0
11,17.0
12,17.0
13,12.0
14,22.0
15,16.0
16,38.0
17,20.0
18,39.0
19,13.0
20,45.0
21,31.0
22,11.0
23,16.0
24,16.0
25,15.0
26,22.0
27,22.0
28,62.0
29,31.0
30,10.0
31,10.0
32,17.0
33,69.0
34,13.0
35,35.0
36,17.0
37,12.0
38,32.0
39,39.0
40,23.0
41,10.0
42,23.0
43,24.0
44,15.0
45,53.0
46,20.0
47,83.0
48,17.0
49,30.0
50,23.0
51,22.0
52,46.0
53,39.0
54,34.0
55,57.0
56,34.0
57,20.0
58,57.0
59,25.0
60,48.0
61,12.0
62,44.0
63,15.0
64,61.0
65,23.0
66,32.0
67,100.0
68,57.0
69,40.0
70,66.0
71,30.0
72,84.0
73,86.0
74,27.0
75,43.0
76,45.0
77,35.0
78,32.0
79,67.0
80,36.0
81,30.0
82,100.0
83,74.0
84,38.0
85,26.0
86,63.0
87,52.0
88,39.0
89,65.0
90,18.0
91,22.0
92,137.0
93,74.0
94,82.0
95,13.0
96,21.0
97,42.0
98,48.0
99,48.0
100,38.0
101,35.0
102,34.0
103,125.0
104,57.0
105,20.0
106,98.0
107,37.0
108,123.0
109,122.0
110,86.0
111,53.0
112,77.0
113,28.0
114,44.0
115,64.0
116,32.0
117,28.0
118,35.0
119,88.0
120,42.0
121,66.0
122,91.0
123,49.0
124,102.0
125,32.0
126,75.0
127,76.0
128,75.0
129,114.0
130,71.0
131,45.0
132,44.0
133,46.0
134,138.0
135,105.0
136,115.0
137,113.0
138,29.0
139,52.0
140,138.0
141,36.0
142,111.0
143,149.0
144,154.0
145,94.0
146,149.0
147,49.0
148,43.0
149,46.0
150,124.0
151,43.0
152,37.0
153,119.0
154,93.0
155,198.0
156,131.0
157,84.0
158,51.0
159,201.0
160,110.0
161,88.0
162,135.0
163,30.0
164,52.0
165,57.0
166,97.0
167,43.0
168,27.0
169,30.0
170,49.0
171,97.0
172,72.0
173,64.0
174,45.0
175,95.0
176,160.0
177,100.0
178,89.0
179,43.0
180,68.0
181,96.0
182,130.0
183,72.0
184,44.0
185,140.0
186,88.0
187,167.0
188,66.0
189,41.0
190,32.0
191,94.0
192,117.0
193,46.0
194,119.0
195,57.0
196,100.0
197,126.0
198,68.0
199,78.0
200,123.0
201,104.0
202,52.0
203,122.0
204,61.0
205,86.0
206,60.0
207,140.0
208,207.0
209,261.0
210,82.0
211,94.0
212,155.0
213,219.0
214,48.0
215,58.0
216,135.0
217,148.0
218,43.0
219,208.0
220,107.0
221,69.0
222,139.0
223,48.0
224,57.0
225,52.0
226,77.0
227,69.0
228,83.0
229,88.0
230,111.0
231,145.0
232,192.0
233,147.0
234,183.0
235,34.0
236,39.0
237,136.0
238,131.0
239,265.0
240,220.0
241,167.0
242,289.0
243,145.0
244,74.0
245,62.0
246,176.0
247,153.0
248,188.0
249,79.0
250,120.0
251,126.0
252,77.0
253,231.0
254,296.0
255,143.0
256,80.0
257,182.0
258,118.0
259,144.0
260,73.0
261,137.0
262,55.0
263,83.0
264,166.0
265,101.0
266,183.0
267,142.0
268,110.0
269,79.0
270,188.0
271,226.0
272,97.0
273,143.0
274,339.0
275,67.0
276,31.0
277,70.0
278,171.0
279,132.0
280,216.0
281,257.0
282,71.0
283,142.0
284,215.0
285,102.0
286,81.0
287,75.0
288,70.0
289,143.0
290,223.0
291,195.0
292,80.0
293,232.0
294,108.0
295,177.0
296,164.0
297,32.0
298,131.0
299,180.0
300,111.0
301,129.0
302,94.0
303,147.0
304,66.0
305,368.0
306,161.0
307,349.0
308,169.0
309,113.0
310,86.0
311,134.0
312,182.0
313,201.0
314,74.0
315,207.0
316,200.0
317,276.0
318,222.0
319,139.0
320,271.0
321,344.0
322,34.0
323,158.0
324,221.0
325,260.0
326,140.0
327,180.0
328,176.0
329,214.0
330,212.0
331,234.0
332,189.0
333,310.0
334,330.0
335,138.0
336,126.0
337,141.0
338,117.0
339,95.0
340,74.0
341,44.0
342,87.0
343,111.0
344,137.0
345,39.0
346,136.0
347,123.0
348,109.0
349,120.0
350,120.0
351,77.0
352,80.0
353,87.0
354,110.0
355,113.0
356,134.0
357,103.0
358,163.0
359,105.0
360,121.0
361,105.0
362,135.0
363,125.0
364,128.0
365,147.0
366,115.0
367,207.0
368,147.0
369,189.0
370,178.0
371,139.0
372,140.0
373,229.0
374,255.0
375,231.0
376,194.0
377,139.0
378,163.0
379,200.0
380,201.0
381,257.0
382,116.0
383,230.0
384,216.0
385,136.0
386,196.0
387,112.0
388,141.0
389,142.0
390,100.0
391,260.0
392,156.0
393,144.0
394,137.0
395,116.0
396,112.0
397,118.0
398,222.0
399,183.0
400,240.0
401,253.0
402,204.0
403,375.0
404,182.0
405,263.0
406,238.0
407,296.0
408,334.0
409,185.0
410,420.0
411,371.0
412,253.0
413,67.0
414,400.0
415,143.0
416,133.0
417,106.0
418,148.0
419,128.0
420,120.0
421,91.0
422,142.0
423,95.0
424,37.0
425,79.0
426,141.0
427,102.0
428,124.0
429,103.0
430,78.0
431,119.0
432,110.0
433,105.0
434,129.0
435,500.0
436,114.0
437,97.0
438,103.0
439,156.0
440,94.0
441,333.0
442,124.0
443,165.0
444,140.0
445,156.0
446,221.0
447,133.0
448,107.0
449,142.0
450,219.0
451,179.0
452,152.0
453,289.0
454,376.0
455,159.0
456,176.0
457,275.0
458,159.0
459,281.0
460,139.0
461,123.0
462,133.0
463,115.0
464,181.0
465,220.0
466,188.0
467,253.0
468,282.0
469,203.0
470,145.0
471,108.0
472,395.0
473,95.0
474,265.0
475,214.0
476,186.0
477,144.0
478,157.0
479,174.0
480,228.0
481,196.0
482,201.0
483,231.0
484,154.0
485,142.0
486,197.0
487,257.0
488,208.0
489,255.0
490,386.0
491,500.0
492,317.0
493,430.0
494,203.0
495,254.0
496,148.0
497,202.0
498,288.0
499,500.0
500,308.0
501,334.0
502,415.0
503,108.0
504,315.0
505,231.0
506,302.0
507,239.0
508,191.0
509,136.0
510,238.0
511,111.0
512,182.0
513,239.0
514,120.0
515,31.0
516,190.0
517,259.0
518,175.0
519,254.0
520,500.0
521,319.0
522,336.0
523,299.0
524,370.0
525,442.0
526,276.0
527,301.0
528,300.0
529,234.0
530,260.0
531,202.0
532,500.0
533,371.0
534,336.0
535,340.0
536,159.0
537,500.0
538,500.0
539,221.0
540,224.0
541,257.0
542,228.0
543,190.0
544,161.0
545,120.0
546,165.0
547,204.0
548,271.0
549,451.0
550,377.0
551,402.0
552,500.0
553,483.0
554,500.0
555,393.0
556,500.0
557,432.0
558,334.0
559,500.0
560,270.0
561,247.0
562,500.0
563,72.0
564,497.0
565,433.0
566,183.0
567,496.0
568,368.0
569,140.0
570,500.0
571,500.0
572,408.0
573,500.0
574,500.0
575,500.0
576,500.0
577,500.0
578,368.0
579,258.0
580,302.0
581,413.0
582,436.0
583,292.0
584,355.0
585,500.0
586,293.0
587,204.0
588,500.0
589,353.0
590,223.0
591,358.0
592,359.0
593,367.0
594,330.0
595,356.0
596,318.0
597,241.0
598,445.0
599,410.0
600,500.0
601,500.0
602,214.0
603,449.0
604,409.0
605,334.0
606,244.0
607,304.0
608,295.0
609,325.0
610,320.0
611,196.0
612,460.0
613,265.0
614,446.0
615,221.0
616,176.0
617,113.0
618,334.0
619,422.0
620,466.0
621,500.0
622,500.0
623,463.0
624,460.0
625,202.0
626,264.0
627,210.0
628,500.0
629,500.0
630,500.0
631,500.0
632,500.0
633,500.0
634,500.0
635,500.0
636,330.0
637,500.0
638,445.0
639,358.0
640,364.0
641,282.0
642,246.0
643,306.0
644,282.0
645,318.0
646,232.0
647,218.0
648,249.0
649,109.0
650,279.0
651,315.0
652,362.0
653,483.0
654,500.0
655,500.0
656,500.0
657,500.0
658,500.0
659,500.0
660,500.0
661,442.0
662,500.0
663,500.0
664,500.0
665,500.0
666,500.0
667,500.0
668,500.0
669,500.0
670,419.0
671,500.0
672,500.0
673,500.0
674,500.0
675,500.0
676,500.0
677,500.0
678,309.0
679,265.0
680,231.0
681,343.0
682,500.0
683,382.0
684,500.0
685,500.0
686,500.0
687,500.0
688,500.0
689,500.0
690,500.0
691,344.0
692,500.0
693,500.0
694,500.0
695,275.0
696,500.0
697,500.0
698,385.0
699,218.0
700,109.0
701,118.0
702,109.0
703,155.0
704,104.0
705,150.0
706,132.0
707,158.0
708,128.0
709,172.0
710,235.0
711,265.0
712,247.0
713,199.0
714,288.0
715,311.0
716,296.0
717,228.0
718,302.0
719,228.0
720,220.0
721,263.0
722,206.0
723,366.0
724,334.0
725,398.0
726,500.0
727,500.0
728,500.0
729,194.0
730,120.0
731,500.0
732,500.0
733,500.0
734,500.0
735,500.0
736,500.0
737,500.0
738,500.0
739,500.0
740,500.0
741,500.0
742,500.0
743,500.0
744,500.0
745,129.0
746,500.0
747,500.0
748,500.0
749,500.0
750,452.0
751,368.0
752,386.0
753,500.0
754,402.0
755,389.0
756,322.0
757,320.0
758,388.0
759,396.0
760,500.0
761,484.0
762,472.0
763,336.0
764,498.0
765,500.0
766,500.0
767,500.0
768,500.0
769,500.0
770,500.0
771,500.0
772,500.0
773,500.0
774,500.0
775,500.0
776,500.0
777,500.0
778,500.0
779,500.0
780,500.0
781,500.0
782,500.0
783,500.0
784,500.0
785,500.0
786,500.0
787,500.0
788,500.0
789,500.0
790,488.0
791,500.0
792,422.0
793,367.0
794,336.0
795,307.0
796,331.0
797,295.0
798,357.0
799,383.0
800,388.0
801,403.0
802,397.0
803,500.0
804,481.0
805,500.0
806,500.0
807,500.0
808,500.0
809,500.0
810,500.0
811,500.0
812,500.0
813,448.0
814,336.0
815,229.0
816,177.0
817,172.0
818,140.0
819,186.0
820,172.0
821,213.0
822,169.0
823,130.0
824,246.0
825,126.0
826,218.0
827,241.0
828,145.0
829,358.0
830,126.0
831,135.0
832,138.0
833,133.0
834,124.0
835,122.0
836,98.0
837,113.0
838,96.0
839,133.0
840,83.0
841,100.0
842,149.0
843,103.0
844,178.0
845,163.0
846,179.0
847,212.0
848,314.0
849,500.0
850,500.0
851,300.0
852,305.0
853,251.0
854,246.0
855,314.0
856,276.0
857,325.0
858,212.0
859,252.0
860,205.0
861,373.0
862,500.0
863,434.0
864,500.0
865,500.0
866,423.0
867,368.0
868,307.0
869,292.0
870,332.0
871,500.0
872,500.0
873,500.0
874,500.0
875,500.0
876,500.0
877,500.0
878,500.0
879,500.0
880,500.0
881,500.0
882,500.0
883,500.0
884,500.0
885,500.0
886,500.0
887,500.0
888,469.0
889,500.0
890,500.0
891,500.0
892,500.0
893,500.0
894,500.0
895,500.0
896,500.0
897,500.0
898,500.0
899,500.0
900,500.0
901,301.0
902,500.0
903,500.0
904,500.0
905,500.0
906,500.0
907,500.0
908,500.0
909,500.0
910,446.0
911,232.0
912,279.0
913,500.0
914,500.0
915,500.0
916,380.0
917,500.0
918,500.0
919,500.0
920,500.0
921,394.0
922,414.0
923,500.0
924,332.0
925,194.0
926,476.0
927,208.0
928,330.0
929,331.0
930,329.0
931,321.0
932,177.0
933,338.0
934,212.0
935,391.0
936,283.0
937,323.0
938,343.0
939,475.0
940,356.0
941,257.0
942,366.0
943,322.0
944,348.0
945,500.0
946,327.0
947,145.0
948,346.0
949,99.0
950,107.0
951,335.0
952,90.0
953,72.0
954,96.0
955,72.0
956,88.0
957,103.0
958,82.0
959,115.0
960,75.0
961,89.0
962,79.0
963,71.0
964,94.0
965,84.0
966,86.0
967,73.0
968,67.0
969,34.0
970,94.0
971,78.0
972,92.0
973,44.0
974,43.0
975,89.0
976,45.0
977,88.0
978,86.0
979,92.0
980,46.0
981,75.0
982,47.0
983,56.0
984,93.0
985,110.0
986,88.0
987,80.0
988,63.0
989,87.0
990,70.0
991,93.0
992,111.0
993,112.0
994,52.0
995,134.0
996,112.0
997,121.0
998,105.0
999,121.0
1000,294.0
