Episode,Mean Total Reward,Std Dev,Smoothed Mean Return
495,21.8,7.984985911070852,22.07
496,19.2,8.49470423263812,22.21
497,17.0,5.253570214625479,21.7
498,20.4,6.56048778674269,21.509999999999998
499,18.0,4.604345773288535,21.47
500,24.8,9.703607576566563,21.62
501,18.0,5.830951894845301,21.59
502,21.8,8.726969691708572,21.830000000000002
503,30.6,10.594338110519223,22.240000000000002
504,20.2,5.230678732248808,21.32
505,19.2,10.457533169921097,20.830000000000002
506,21.4,2.870540018881465,20.96
507,26.4,7.735631842325487,20.979999999999997
508,29.6,18.18350901228913,21.36
509,17.6,4.841487374764082,21.259999999999998
510,25.2,14.878171930717832,21.79
511,21.2,6.764613810115105,21.479999999999997
512,16.4,8.93532316147547,21.389999999999997
513,31.4,18.11739495622922,22.06
514,19.2,6.823488843692792,21.97
515,18.2,4.874423042781577,21.79
516,22.0,12.727922061357855,21.93
517,19.8,9.516301802696255,22.07
518,16.0,2.0976176963403033,21.85
519,16.2,3.7629775444453557,21.759999999999998
520,21.0,5.966573556070519,21.57
521,14.2,4.955804677345546,21.38
522,17.0,8.17312669668102,21.139999999999997
523,23.0,9.979979959899719,20.759999999999998
524,21.4,9.728309205612248,20.82
525,20.2,7.6000000000000005,20.869999999999997
526,22.4,8.777243302996677,20.919999999999998
527,21.8,5.035871324805669,20.69
528,15.2,1.9390719429665315,19.97
529,22.0,7.615773105863909,20.189999999999998
530,20.6,12.142487389328432,19.96
531,27.8,6.615134163416491,20.29
532,22.8,7.138627319029899,20.610000000000003
533,15.4,7.002856560004639,19.81
534,14.0,1.4142135623730951,19.55
535,25.4,11.909659944767524,19.91
536,25.0,7.92464510246358,20.06
537,22.4,6.248199740725323,20.19
538,29.8,13.555810562264435,20.880000000000003
539,16.0,2.6832815729997477,20.87
540,14.2,5.192301994298868,20.53
541,27.0,15.709869509324385,21.17
542,18.8,3.3105890714493698,21.26
543,31.4,9.891410415102591,21.68
544,31.4,9.156418513807678,22.18
545,21.2,5.528109984434102,22.23
546,26.6,19.39690696992693,22.44
547,25.6,8.522910301065007,22.630000000000003
548,28.0,14.628738838327793,23.270000000000003
549,21.2,7.249827584156742,23.23
550,22.6,9.951884243699782,23.330000000000002
551,17.8,5.775811631277461,22.83
552,23.0,7.402702209328699,22.839999999999996
553,25.0,9.423375191511797,23.32
554,24.0,14.656056768449009,23.82
555,34.2,12.718490476467716,24.26
556,19.2,8.997777503361595,23.970000000000002
557,19.6,3.0066592756745814,23.83
558,23.8,13.044539087296263,23.529999999999998
559,23.2,9.907572861200668,23.889999999999997
560,24.0,7.014271166700073,24.38
561,20.6,11.77454882362802,24.06
562,20.0,5.440588203494177,24.119999999999997
563,21.4,6.406246951218788,23.619999999999997
564,22.0,7.4565407529228995,23.15
565,23.0,7.974960814950754,23.24
566,14.2,3.249615361854384,22.62
567,34.6,21.10544953323667,23.07
568,33.4,13.305637902783918,23.34
569,17.6,6.280127387243033,23.16
570,18.2,8.908422980528035,22.939999999999998
571,27.8,12.576167937809991,23.44
572,25.2,6.43117407632541,23.55
573,28.2,15.68948692596415,23.71
574,19.0,6.164414002968976,23.46
575,18.2,6.523802572120037,22.66
576,30.8,15.816447135814036,23.240000000000002
577,25.6,9.707728879609277,23.54
578,17.8,9.303762679690404,23.240000000000002
579,27.4,11.892854997854805,23.45
580,30.6,15.932357013323546,23.78
581,26.0,7.4565407529228995,24.05
582,15.2,3.7629775444453557,23.81
583,20.2,3.9698866482558417,23.75
584,26.2,14.864723340849636,23.96
585,28.4,9.830564581955606,24.23
586,22.4,10.403845442911962,24.639999999999997
587,16.0,2.3664319132398464,23.71
588,19.2,10.457533169921097,23.0
589,26.6,5.9531504264548865,23.45
590,29.0,10.315037566582102,23.990000000000002
591,29.2,22.103393404633596,24.06
592,23.4,7.116178749862878,23.970000000000002
593,18.2,4.1182520563948,23.47
594,33.0,34.24032710124131,24.169999999999998
595,25.8,9.516301802696255,24.55
596,24.8,6.8527366796047255,24.25
597,12.8,0.9797958971132712,23.61
598,21.2,4.214261501141095,23.78
599,22.8,7.782030583337488,23.55
600,20.4,8.2365041127896,23.04
601,32.4,17.681628884240276,23.36
602,19.8,4.707440918375928,23.59
603,18.0,3.3466401061363023,23.48
604,22.8,7.573638491504595,23.31
605,38.0,19.3597520645281,23.79
606,22.2,8.930845424706442,23.78
607,24.8,14.455448799674121,24.220000000000002
608,18.4,9.372299611087985,24.18
609,23.8,11.249888888340186,24.04
610,18.2,5.30659966456864,23.5
611,26.4,10.461357464497617,23.360000000000003
612,18.0,4.1952353926806065,23.09
613,15.0,5.830951894845301,22.93
614,23.4,7.735631842325486,22.45
615,19.0,7.0992957397195395,22.11
616,17.6,5.083306010855534,21.75
617,18.8,8.182909018191513,22.05
618,16.2,2.2271057451320084,21.8
619,24.8,7.30479294709987,21.9
620,21.2,9.368030742904295,21.94
621,27.6,14.458215657542254,21.7
622,23.0,4.427188724235731,21.86
623,25.2,8.588364221433556,22.22
624,19.0,7.293833011524188,22.029999999999998
625,21.6,10.9288608738514,21.21
626,21.4,11.689311356961968,21.169999999999998
627,20.4,10.209799214480176,20.95
628,19.0,7.874007874011811,20.98
629,13.4,2.727636339397171,20.46
630,18.4,4.31740662898458,20.470000000000002
631,23.8,6.881860213634101,20.339999999999996
632,36.0,16.649324310613927,21.24
633,21.8,10.979981785048643,21.58
634,29.4,10.480458005259122,21.880000000000003
635,13.6,4.029888335921977,21.61
636,19.6,9.911609354691093,21.71
637,20.4,5.782732917920384,21.79
638,13.2,2.039607805437114,21.639999999999997
639,18.6,8.2365041127896,21.330000000000002
640,18.2,5.706137047074843,21.18
641,34.6,16.788091017146648,21.53
642,15.2,3.7629775444453557,21.14
643,18.0,4.8166378315169185,20.78
644,20.4,5.713142742834281,20.85
645,23.0,13.65283853270081,20.919999999999998
646,26.8,15.702229141112417,21.19
647,24.6,5.499090833947008,21.4
648,21.0,11.29601699715435,21.5
649,23.8,10.514751542475931,22.020000000000003
650,30.8,19.26032190800559,22.639999999999997
651,24.4,10.32666451474047,22.67
652,23.4,13.001538370516007,22.04
653,22.4,13.001538370516005,22.07
654,23.8,13.43726162579266,21.79
655,22.2,11.461239025515521,22.220000000000002
656,37.0,30.72458299147443,23.09
657,29.6,10.11137972781163,23.55
658,17.2,3.655133376499413,23.75
659,20.4,5.986651818838306,23.84
660,15.0,2.0,23.68
661,22.4,14.527215837867903,23.07
662,21.4,7.116178749862878,23.380000000000003
663,21.0,8.78635305459552,23.53
664,21.6,13.836184445142381,23.59
665,15.2,4.915282290977803,23.2
666,21.4,13.893883546366725,22.93
667,16.8,5.6,22.54
668,23.8,11.855800268223145,22.68
669,18.0,8.78635305459552,22.389999999999997
670,19.2,4.308131845707603,21.810000000000002
671,18.6,7.310266752998826,21.52
672,17.8,6.3999999999999995,21.240000000000002
673,18.2,7.520638270785266,21.029999999999998
674,24.2,5.5641710972974225,21.05
675,12.8,2.9257477676655586,20.58
676,15.6,4.17612260356422,19.509999999999998
677,21.2,6.273754856543249,19.09
678,25.0,8.17312669668102,19.48
679,21.6,10.131140113531153,19.54
680,30.6,19.179155351578963,20.32
681,19.0,4.979959839195493,20.15
682,15.8,4.166533331199932,19.869999999999997
683,25.6,7.031358332498779,20.1
684,20.6,8.309031231136396,20.05
685,32.0,16.780941570722426,20.89
686,20.0,6.44980619863884,20.82
687,18.6,6.248199740725324,20.91
688,24.4,10.87382177525455,20.94
689,18.4,9.068627239003707,20.96
690,19.0,11.7983049630021,20.95
691,16.2,5.912698199637793,20.830000000000002
692,23.4,10.384603988597735,21.11
693,20.0,10.079682534683322,21.2
694,28.2,11.08873302050329,21.4
695,17.0,4.427188724235731,21.61
696,24.4,8.890444308357146,22.05
697,15.6,3.7202150475476548,21.77
698,17.0,7.4565407529228995,21.369999999999997
699,15.6,6.280127387243033,21.07
700,24.2,8.997777503361593,20.75
701,14.8,2.4,20.54
702,24.0,5.761944116355173,20.95
703,21.8,11.702991070662234,20.759999999999998
704,24.6,7.9145435749637505,20.96
705,20.0,4.049691346263317,20.36
706,24.0,14.979986648859205,20.56
707,18.8,6.584831053261731,20.57
708,21.2,11.617228585166085,20.41
709,15.8,3.1874754901018454,20.279999999999998
710,22.0,9.654014708917737,20.43
711,22.8,8.704022058795578,20.759999999999998
712,23.4,5.238320341483518,20.759999999999998
713,27.6,9.264987857520376,21.14
714,20.6,8.777243302996677,20.76
715,15.6,3.8781438859330635,20.69
716,30.2,16.557777628655362,20.979999999999997
717,20.2,12.073110618229256,21.21
718,22.2,7.782030583337488,21.470000000000002
719,23.8,10.906878563548785,21.880000000000003
720,20.2,7.652450587883597,21.68
721,16.2,5.114684741017769,21.75
722,21.4,6.2801273872430325,21.619999999999997
723,14.6,5.238320341483518,21.259999999999998
724,19.6,7.08801805866774,21.01
725,18.4,7.337574531137657,20.93
726,15.4,5.122499389946279,20.5
