Episode,Return
1,-292.60792011596465
2,-417.06952105993327
3,-533.6496482401337
4,-371.44229384497896
5,-350.0048150868656
6,-330.94742062022624
7,-190.58871026403094
8,-393.4567499871325
9,-175.248119997506
10,-270.2165071526022
11,-364.1844271242115
12,-450.1101525907474
13,-155.85709352770638
14,-94.99487896867072
15,-222.25920839542184
16,-143.35537000221984
17,-132.03380383984032
18,-163.59755926183755
19,-312.6131434164301
20,-224.9843244960939
21,-580.9504158951767
22,-710.821557307758
23,-354.26514261916157
24,-424.3363165546294
25,-545.8590203631458
26,-517.8854290569074
27,-424.2018090365498
28,-601.0733978510029
29,-508.9954475128228
30,-574.2133819001175
31,-288.7412999028683
32,-395.65017653803693
33,-447.92150217845636
34,-467.63125033515655
35,-293.7290593252651
36,-525.3240760014753
37,-568.4753217160102
38,-367.08557865200635
39,-613.3465638503012
40,-608.6176996508582
41,-683.9203007686743
42,-435.41521156117886
43,-641.775214085476
44,-601.7210781459719
45,-654.8268296863844
46,-586.6043393665432
47,-493.0834182512231
48,-350.7271656092769
49,-334.89897010733165
50,-209.62886594903412
51,-205.70225410256802
52,-279.20590336171836
53,-413.3253757611553
54,-414.2833101514677
55,-306.98010863305376
56,-312.63239788078187
57,-318.73743766752847
58,-343.30245728221564
59,-309.99825909667805
60,-366.7095691691809
61,-329.4992365787227
62,-319.04726865294924
63,-274.4133923380204
64,-278.3177186154382
65,-206.5941867790656
66,-214.0541127173174
67,-247.44658311526243
68,-339.34278049012886
69,-317.67720966665587
70,-296.5301348339211
71,-269.44424207430393
72,-206.4013891516966
73,-336.2066461477272
74,-362.3652591347961
75,-404.6833634609586
76,-326.5551141678305
77,-311.93069803956763
78,-391.87568326623176
79,-338.02964534528473
80,-342.1564673501072
81,-299.0290720265321
82,-240.38075756811065
83,-301.92499299996814
84,-303.1920859803378
85,-360.25763117947054
86,-220.96256471345066
87,-379.09606517423526
88,-361.38949055183224
89,-417.0774698252154
90,-362.7235782019936
91,-369.106480368793
92,-389.1036978268371
93,-290.85358371248924
94,-334.4684089018324
95,-269.31649223508316
96,-378.47687586032475
97,-116.29177358098093
98,155.2583114251172
99,167.7715816621383
100,16.40571346501484
101,17.180981442771156
102,84.47209756294143
103,114.31220293343198
104,382.15348828488766
105,627.6431243382343
106,528.9390888016105
107,655.7297867425052
108,294.51912849899225
109,371.64154123736995
110,15.039869508585276
111,-15.201691030823653
112,185.6594909893208
113,-351.33549246374594
114,-62.09618767355326
115,-16.596590395901572
116,35.43042595185755
117,18.67762311919903
118,29.597776511856978
119,-279.18897506922406
120,-455.8510661042459
121,-611.8265577751579
122,-687.5463837678583
123,-681.8388477857674
124,-581.6417255356085
125,-356.62354090569767
126,-626.4992852438427
127,-491.47317157047536
128,-315.4669804654259
129,-166.02441855601208
130,-97.01040038306019
131,-1.6111348780031776
132,-229.5760755661285
133,-874.8574857618222
134,-990.8813842933827
135,-477.22292223049385
136,-415.3561173933376
137,-656.2425887859273
138,-843.8977241227569
139,-493.2366389201458
140,-920.1194600675688
141,-566.7785613838672
142,-919.6612657519823
143,-463.80630409913084
144,-429.4111446409028
145,-443.84585133628514
146,-1016.1092091096411
147,-1039.758883211475
148,-374.2205654762692
149,288.3287112575478
150,-623.1809416615142
151,-974.8162653824712
152,-223.58338887203604
153,-480.0360499664933
154,230.2849658782911
155,-75.94931076065735
156,-61.812205923603514
157,-137.9467087046835
158,327.56211889301795
159,318.88626279194034
160,168.06664277240577
161,-159.4363573917282
162,-167.5568332530751
163,190.6444051471056
164,-48.97020427988384
165,113.60382247052878
166,-459.83780739898157
167,-226.54686604692583
168,117.99972233191977
169,-295.8798087720741
170,151.5132772245717
171,151.57943284483179
172,297.06162243951917
173,7.792091430656384
174,-136.05473053432104
175,-220.92332303378288
176,-328.7608581883516
177,-484.11209467063384
178,-515.5976972748458
179,-556.2824967769045
180,-594.4495834910823
181,-636.047703614449
182,-634.4462493706351
183,-601.8502024131648
184,-555.7335854900128
185,-581.1001279901078
186,-522.2789698036108
187,-586.2882551145011
188,-607.2094562875972
189,-589.1367208993585
190,-605.6668196860204
191,-571.7100367897083
192,-573.0954503186414
193,-540.9634725305377
194,-462.72005518761557
195,-467.7589613737094
196,-457.1967890147477
197,-476.5580273726369
198,-658.361260922346
199,-555.494523383746
200,-498.0507825675655
201,-494.42443937563604
202,-519.59104101219
203,-543.2160958889588
204,-547.322957840361
205,-531.370516553169
206,-536.4406007352437
207,-514.5380410918061
208,-527.1273256539428
209,-526.5110063358169
210,-516.9494656677387
211,-504.81876525066747
212,-506.5852367199499
213,-473.53225055543993
214,-463.14536511868914
215,-411.89650282783236
216,-447.5937267352031
217,-436.9360827439117
218,-458.8670694963543
219,-459.9874391216082
220,-464.8874729694482
221,-466.4326843190852
222,-513.599945830814
223,-513.784998004343
224,-520.3708015429011
225,-519.8606122677506
226,-510.5151768991591
227,-466.82828688822264
228,-438.74835518168766
229,-497.4355557629237
230,-354.5995650095529
231,-244.07817609910686
232,-446.0109119307231
233,-449.18898522366527
234,-396.002259733248
235,-415.86227773699386
236,-379.83486810197
237,-313.3534078397021
238,-345.04576860667095
239,-285.74520533813603
240,-238.16135825852538
241,-207.28489232734492
242,-281.8826132843837
243,-307.0485719730406
244,-249.9817568983069
245,-316.26855116752563
246,-336.58578796144127
247,-356.7110347669111
248,-321.52127972725503
249,-228.88091534655615
250,-45.72513695464214
251,-85.62570175172702
252,-78.23583334503867
253,133.30943691364376
254,-64.11560176781356
255,60.22415951345081
256,-203.95283278871267
257,59.35121209154663
258,128.04792596605677
259,97.15349777512877
260,54.2674731455228
261,-91.67899143421327
262,315.3835360595107
263,43.02830957365954
264,-35.485453742909854
265,-62.73626205282196
266,-107.56883636252215
267,-126.33672047615367
268,-34.87701957451067
269,-168.82803719407286
270,-37.6805533231156
271,-219.02258445148823
272,-351.0153694333602
273,-321.2793051977443
274,-245.85474354229513
275,-129.6480876122246
276,-163.77563442823936
277,-174.42258624827173
278,-191.8069920076171
279,-156.15771336515002
280,-200.27475688674397
281,-143.22394736209867
282,-111.53031664192345
283,-160.51325116667857
284,-104.99565694446052
285,-125.9486450551699
286,-121.95513100810903
287,-146.26955861225528
288,-107.4582802686328
289,-98.86993852891958
290,-115.1332223312653
291,-125.37581928894562
292,-189.36113453555566
293,-218.73116250153512
294,-183.38826051979572
295,-222.54422770063803
296,-173.39314935998738
297,-197.24044137237027
298,-159.392298266647
299,-110.3306156923142
300,-76.48165114801571
301,-145.85910042370423
302,-4.949767393661347
303,12.144562496707785
304,78.70444150783254
305,171.46886746605745
306,218.93553680854114
307,165.4359599859498
308,358.6758745112653
309,253.44465164812559
310,311.62916891131135
311,96.94133455312682
312,174.907319982304
313,-52.46234810336644
314,-16.925841306895443
315,-61.02458503121719
316,-28.66297361618002
317,-15.689387047079268
318,14.249511130761267
319,-36.28983808254992
320,-13.318075561116224
321,15.766812718210868
322,65.76754450080081
323,-33.198926893841104
324,61.22406281550604
325,92.3238601522514
326,45.68847586902079
327,139.10361399606595
328,275.0353234270342
329,339.49015098718905
330,241.81111917318978
331,77.02454107492778
332,157.43896934161086
333,214.52551239236985
334,145.44945773981084
335,153.39670210810368
336,258.57920717888317
337,99.5133822985943
338,191.35725831485428
339,196.68321405625016
340,178.76424010885452
341,239.89706270041953
342,272.0341993100238
343,232.17445774610238
344,82.49730364079358
345,57.43743604649218
346,63.21595910301633
347,21.276949424753568
348,73.47297332881199
349,-11.051506024126688
350,41.13667606374289
351,95.43469452411291
352,69.23141000284143
353,111.35069844751831
354,113.36910896490858
355,20.15606804930846
356,90.92550257174625
357,72.58795479097125
358,81.20004875175533
359,66.81501982897137
360,44.079719039622425
361,24.755622807096948
362,59.970749650707134
363,136.21300260900878
364,258.82641574222157
365,175.3167657697091
366,113.80754607073598
367,121.40071331549991
368,51.024236007498985
369,97.54637886200388
370,102.31852749261823
371,113.50337798259847
372,123.24656645623361
373,68.4005181702414
374,83.36052826347424
375,34.59543618893082
376,76.09966634223694
377,186.71668570099908
378,238.85573044850287
379,82.40003027194804
380,91.8984033501469
381,70.60775796353151
382,112.10849591101183
383,186.70824183539008
384,171.14240539469384
385,174.98188115817734
