Episode,Return
1,15.0
2,20.0
3,9.0
4,16.0
5,15.0
6,20.0
7,13.0
8,21.0
9,16.0
10,39.0
11,20.0
12,14.0
13,14.0
14,28.0
15,39.0
16,15.0
17,13.0
18,12.0
19,17.0
20,22.0
21,41.0
22,13.0
23,22.0
24,47.0
25,16.0
26,23.0
27,25.0
28,12.0
29,15.0
30,13.0
31,16.0
32,10.0
33,20.0
34,9.0
35,19.0
36,23.0
37,13.0
38,17.0
39,32.0
40,22.0
41,29.0
42,17.0
43,22.0
44,26.0
45,15.0
46,16.0
47,27.0
48,20.0
49,11.0
50,30.0
51,13.0
52,24.0
53,20.0
54,28.0
55,22.0
56,22.0
57,30.0
58,16.0
59,12.0
60,30.0
61,44.0
62,17.0
63,20.0
64,20.0
65,22.0
66,10.0
67,23.0
68,15.0
69,24.0
70,9.0
71,22.0
72,18.0
73,11.0
74,17.0
75,25.0
76,18.0
77,25.0
78,24.0
79,20.0
80,10.0
81,29.0
82,43.0
83,17.0
84,28.0
85,20.0
86,52.0
87,22.0
88,11.0
89,14.0
90,28.0
91,18.0
92,13.0
93,22.0
94,19.0
95,11.0
96,60.0
97,15.0
98,51.0
99,21.0
100,12.0
101,20.0
102,35.0
103,18.0
104,26.0
105,24.0
106,16.0
107,20.0
108,14.0
109,13.0
110,17.0
111,34.0
112,21.0
113,19.0
114,11.0
115,23.0
116,31.0
117,34.0
118,9.0
119,43.0
120,24.0
121,28.0
122,11.0
123,17.0
124,24.0
125,10.0
126,44.0
127,14.0
128,21.0
129,14.0
130,12.0
131,27.0
132,21.0
133,16.0
134,31.0
135,14.0
136,88.0
137,17.0
138,28.0
139,20.0
140,23.0
141,22.0
142,32.0
143,52.0
144,20.0
145,31.0
146,18.0
147,14.0
148,13.0
149,38.0
150,32.0
151,22.0
152,34.0
153,18.0
154,59.0
155,34.0
156,62.0
157,25.0
158,25.0
159,27.0
160,24.0
161,15.0
162,68.0
163,25.0
164,79.0
165,52.0
166,16.0
167,18.0
168,19.0
169,20.0
170,27.0
171,15.0
172,23.0
173,29.0
174,37.0
175,14.0
176,21.0
177,22.0
178,10.0
179,66.0
180,45.0
181,48.0
182,25.0
183,87.0
184,14.0
185,30.0
186,100.0
187,11.0
188,10.0
189,12.0
190,23.0
191,84.0
192,19.0
193,44.0
194,42.0
195,99.0
196,32.0
197,51.0
198,76.0
199,32.0
200,59.0
201,33.0
202,17.0
203,19.0
204,50.0
205,22.0
206,23.0
207,70.0
208,13.0
209,17.0
210,27.0
211,114.0
212,25.0
213,69.0
214,55.0
215,59.0
216,26.0
217,40.0
218,47.0
219,36.0
220,15.0
221,36.0
222,82.0
223,66.0
224,29.0
225,21.0
226,51.0
227,50.0
228,14.0
229,62.0
230,39.0
231,52.0
232,27.0
233,67.0
234,78.0
235,24.0
236,67.0
237,20.0
238,21.0
239,50.0
240,30.0
241,17.0
242,38.0
243,47.0
244,15.0
245,49.0
246,17.0
247,14.0
248,28.0
249,87.0
250,35.0
251,27.0
252,51.0
253,37.0
254,60.0
255,45.0
256,45.0
257,41.0
258,19.0
259,21.0
260,76.0
261,33.0
262,29.0
263,41.0
264,25.0
265,66.0
266,51.0
267,36.0
268,40.0
269,50.0
270,16.0
271,28.0
272,44.0
273,40.0
274,27.0
275,40.0
276,54.0
277,129.0
278,227.0
279,33.0
280,72.0
281,47.0
282,42.0
283,23.0
284,78.0
285,108.0
286,32.0
287,22.0
288,34.0
289,99.0
290,100.0
291,44.0
292,53.0
293,63.0
294,93.0
295,44.0
296,11.0
297,38.0
298,38.0
299,47.0
300,53.0
301,29.0
302,40.0
303,34.0
304,93.0
305,19.0
306,19.0
307,83.0
308,27.0
309,28.0
310,28.0
311,38.0
312,24.0
313,26.0
314,31.0
315,26.0
316,33.0
317,97.0
318,66.0
319,109.0
320,29.0
321,104.0
322,115.0
323,59.0
324,38.0
325,42.0
326,73.0
327,112.0
328,60.0
329,35.0
330,59.0
331,92.0
332,10.0
333,44.0
334,53.0
335,95.0
336,27.0
337,34.0
338,102.0
339,64.0
340,84.0
341,65.0
342,21.0
343,114.0
344,57.0
345,93.0
346,44.0
347,56.0
348,77.0
349,21.0
350,22.0
351,22.0
352,42.0
353,23.0
354,42.0
355,84.0
356,48.0
357,60.0
358,33.0
359,60.0
360,111.0
361,32.0
362,32.0
363,133.0
364,130.0
365,19.0
366,40.0
367,40.0
368,72.0
369,24.0
370,53.0
371,84.0
372,38.0
373,71.0
374,47.0
375,90.0
376,45.0
377,13.0
378,32.0
379,55.0
380,19.0
381,24.0
382,36.0
383,23.0
384,49.0
385,65.0
386,53.0
387,27.0
388,59.0
389,75.0
390,22.0
391,92.0
392,18.0
393,80.0
394,14.0
395,53.0
396,33.0
397,135.0
398,39.0
399,38.0
400,23.0
401,71.0
402,61.0
403,53.0
404,74.0
405,56.0
406,78.0
407,22.0
408,78.0
409,33.0
410,64.0
411,43.0
412,75.0
413,28.0
414,74.0
415,84.0
416,32.0
417,31.0
418,38.0
419,20.0
420,24.0
421,48.0
422,39.0
423,103.0
424,26.0
425,67.0
426,40.0
427,24.0
428,72.0
429,74.0
430,57.0
431,44.0
432,86.0
433,83.0
434,36.0
435,39.0
436,40.0
437,60.0
438,105.0
439,58.0
440,72.0
441,45.0
442,87.0
443,45.0
444,46.0
445,111.0
446,50.0
447,119.0
448,17.0
449,50.0
450,154.0
451,75.0
452,90.0
453,90.0
454,36.0
455,36.0
456,64.0
457,64.0
458,124.0
459,23.0
460,39.0
461,39.0
462,26.0
463,26.0
464,85.0
465,122.0
466,65.0
467,44.0
468,47.0
469,45.0
470,68.0
471,28.0
472,99.0
473,28.0
474,48.0
475,22.0
476,43.0
477,100.0
478,38.0
479,59.0
480,36.0
481,69.0
482,92.0
483,137.0
484,36.0
485,37.0
486,92.0
487,38.0
488,99.0
489,97.0
490,27.0
491,53.0
492,118.0
493,36.0
494,47.0
495,63.0
496,71.0
497,107.0
498,73.0
499,73.0
500,165.0
501,79.0
502,47.0
503,79.0
504,28.0
505,34.0
506,69.0
507,71.0
508,55.0
509,30.0
510,19.0
511,96.0
512,53.0
513,115.0
514,27.0
515,41.0
516,44.0
517,49.0
518,76.0
519,25.0
520,69.0
521,119.0
522,131.0
523,53.0
524,26.0
525,82.0
526,92.0
527,220.0
528,50.0
529,23.0
530,109.0
531,55.0
532,235.0
533,63.0
534,62.0
535,113.0
536,84.0
537,42.0
538,118.0
539,32.0
540,69.0
541,40.0
542,129.0
543,53.0
544,47.0
545,41.0
546,176.0
547,108.0
548,64.0
549,120.0
550,102.0
551,50.0
552,91.0
553,128.0
554,104.0
555,41.0
556,98.0
557,30.0
558,76.0
559,121.0
560,138.0
561,233.0
562,86.0
563,54.0
564,32.0
565,66.0
566,108.0
567,25.0
568,175.0
569,179.0
570,25.0
571,96.0
572,58.0
573,36.0
574,83.0
575,44.0
576,38.0
577,44.0
578,142.0
579,80.0
580,131.0
581,83.0
582,201.0
583,84.0
584,53.0
585,69.0
586,30.0
587,159.0
588,125.0
589,18.0
590,82.0
591,105.0
592,187.0
593,157.0
594,83.0
595,115.0
596,166.0
597,49.0
598,105.0
599,137.0
600,38.0
601,104.0
602,104.0
603,68.0
604,103.0
605,112.0
606,27.0
607,102.0
608,136.0
609,61.0
610,66.0
611,128.0
612,77.0
613,41.0
614,289.0
615,74.0
616,142.0
617,138.0
618,145.0
619,82.0
620,52.0
621,58.0
622,125.0
623,126.0
624,41.0
625,38.0
626,113.0
627,261.0
628,100.0
629,221.0
630,122.0
631,201.0
632,103.0
633,149.0
634,31.0
635,74.0
636,266.0
637,149.0
638,66.0
639,239.0
640,91.0
641,53.0
642,140.0
643,95.0
644,116.0
645,78.0
646,104.0
647,132.0
648,20.0
649,149.0
650,41.0
651,60.0
652,90.0
653,58.0
654,61.0
655,147.0
656,103.0
657,74.0
658,94.0
659,84.0
660,83.0
661,161.0
662,112.0
663,111.0
664,149.0
665,82.0
666,90.0
667,49.0
668,108.0
669,99.0
670,106.0
671,30.0
672,112.0
673,45.0
674,100.0
675,68.0
676,100.0
677,163.0
678,68.0
679,163.0
680,261.0
681,96.0
682,97.0
683,106.0
684,141.0
685,103.0
686,91.0
687,127.0
688,180.0
689,112.0
690,20.0
691,82.0
692,108.0
693,81.0
694,80.0
695,67.0
696,90.0
697,132.0
698,135.0
699,160.0
700,71.0
701,199.0
702,40.0
703,144.0
704,137.0
705,134.0
706,151.0
707,294.0
708,115.0
709,187.0
710,141.0
711,62.0
712,112.0
713,79.0
714,123.0
715,116.0
716,84.0
717,116.0
718,192.0
719,191.0
720,125.0
721,186.0
722,42.0
723,239.0
724,131.0
725,340.0
726,108.0
727,104.0
728,113.0
729,122.0
730,146.0
731,95.0
732,95.0
733,82.0
734,176.0
735,61.0
736,149.0
737,50.0
738,125.0
739,90.0
740,207.0
741,135.0
742,268.0
743,337.0
744,131.0
745,85.0
746,95.0
747,123.0
748,218.0
749,107.0
750,105.0
751,130.0
752,122.0
753,58.0
754,34.0
755,210.0
756,74.0
757,139.0
758,100.0
759,235.0
760,37.0
761,137.0
762,59.0
763,60.0
764,26.0
765,92.0
766,357.0
767,87.0
768,81.0
769,92.0
770,110.0
771,245.0
772,146.0
773,120.0
774,91.0
775,88.0
776,34.0
777,108.0
778,98.0
779,56.0
780,124.0
781,119.0
782,106.0
783,122.0
784,100.0
785,43.0
786,126.0
787,124.0
788,130.0
789,124.0
790,96.0
791,101.0
792,71.0
793,137.0
794,336.0
795,288.0
796,247.0
797,120.0
798,130.0
799,35.0
800,180.0
801,163.0
802,42.0
803,131.0
804,154.0
805,62.0
806,70.0
807,375.0
808,196.0
809,235.0
810,148.0
811,40.0
812,126.0
813,25.0
814,229.0
815,150.0
816,46.0
817,59.0
818,116.0
819,18.0
820,149.0
821,84.0
822,339.0
823,127.0
824,139.0
825,188.0
826,107.0
827,210.0
828,48.0
829,210.0
830,247.0
831,147.0
832,96.0
833,149.0
834,162.0
835,69.0
836,81.0
837,96.0
838,243.0
839,133.0
840,254.0
841,363.0
842,175.0
843,77.0
844,148.0
845,234.0
846,91.0
847,125.0
848,240.0
849,260.0
