Episode,Mean Total Reward,Std Dev,Smoothed Mean Return
121,98.2,55.14127310826256,84.72
122,92.2,35.33496851562203,87.7
123,106.8,34.71829488900629,89.36
124,69.8,14.593149077563758,89.46000000000001
125,120.2,73.49938775255207,89.83000000000001
126,133.2,50.499108903029175,90.78999999999999
127,123.6,79.62562401639312,93.38
128,115.6,30.13038333642637,97.03
129,136.4,78.28818557100426,99.42999999999999
130,114.0,63.94685293272844,101.26
131,127.6,47.69318609612908,102.3
132,99.6,65.7407027647256,102.77000000000001
133,127.8,85.34260366311776,104.58
134,144.2,63.17404530343138,107.53
135,122.2,51.886028948070404,110.48999999999998
136,140.2,60.53560935515558,113.11000000000001
137,147.2,65.77355091524252,115.67999999999999
138,119.8,68.29172717101245,117.94000000000001
139,140.8,55.919227462474836,118.83
140,109.4,59.361940669085264,119.43999999999998
141,143.0,43.7584277596899,121.67999999999999
142,133.8,54.34850503923728,123.76000000000002
143,125.2,80.83167695897444,124.67999999999999
144,107.8,77.41679404366987,126.58
145,97.4,68.38011406834592,125.44000000000001
146,86.2,73.55650888942459,123.09
147,102.0,59.30935845210265,122.00999999999999
148,152.8,53.161640305769346,123.86999999999998
149,132.2,70.74008764484252,123.66
150,170.2,30.478845122477985,126.46999999999998
151,165.0,38.241338888694784,128.33999999999997
152,161.8,54.274856056925664,131.45
153,141.6,56.733059145440066,132.14
154,144.8,58.79931972395599,132.17000000000002
155,165.6,44.0345319039501,134.34
156,200.0,0.0,137.32999999999998
157,189.0,22.0,139.42000000000002
158,164.2,69.12712926196197,141.64
159,131.6,84.818865825947,141.18
160,146.6,65.42660009506837,143.04000000000002
161,129.4,71.17752454251271,142.35999999999999
162,145.2,63.65972038895553,142.93
163,125.2,74.44568489845466,142.93
164,157.4,40.642834546817724,145.41
165,120.8,71.4070024577422,146.58
166,128.8,59.52276875280585,148.70999999999998
167,107.0,70.52091888227208,148.95999999999998
168,171.6,32.21552420805845,149.89999999999998
169,192.6,13.35065541462291,152.92000000000002
170,184.0,14.477568856683085,153.61
171,169.4,39.332429368143536,153.82999999999998
172,144.8,61.061935770167,152.98
173,177.4,20.352886773133683,154.77
174,152.8,59.8578315678074,155.17
175,146.4,65.75591228171045,154.20999999999998
176,169.8,60.400000000000006,152.7
177,183.6,29.890466707631045,152.43
178,150.6,62.717142792062845,151.75
179,154.8,49.32098944668487,152.91000000000003
180,180.8,24.19421418438714,154.62
181,171.8,41.54226763189511,156.74
182,170.8,39.53428891481419,158.02
183,155.8,73.88206818978472,159.55
184,161.2,39.00461511154802,159.74
185,187.8,12.544321424453376,163.08999999999997
186,163.0,53.44155686354955,164.8
187,193.0,8.62554346113913,169.1
188,171.8,34.573978654473656,169.11
189,155.8,68.16568051446417,167.27
190,192.4,12.419339757008018,167.69
191,178.6,36.20828634442674,168.15000000000003
192,191.0,18.0,170.46
193,138.6,74.53214071794798,168.52
194,158.2,55.650336926203785,168.79000000000002
195,145.2,69.20809201242294,168.73000000000002
196,157.2,54.23430648583975,168.1
197,119.8,82.18613021672209,164.91000000000003
198,162.6,74.80000000000001,165.51000000000002
199,128.0,79.98249808551869,164.17000000000002
200,133.0,79.50345904424536,161.78
201,145.2,74.16306358289145,160.45
202,144.4,75.08022376098782,159.13
203,153.0,71.84149218940263,158.99
204,128.4,87.87627666213447,157.35
205,151.0,72.92187600439254,155.51000000000002
206,125.8,90.88982341274516,153.65
207,140.8,62.869388417575685,151.04000000000002
208,159.0,71.96110060303414,150.4
209,125.0,91.86947262284681,148.85999999999999
210,113.4,85.38992914858285,144.91000000000003
211,76.8,78.1265639843453,139.82
212,119.8,89.2331776863292,136.26
213,86.4,92.76335483368419,133.65
214,97.8,85.3191654905274,130.63
215,110.2,83.3580230091861,128.88
216,93.4,73.90155614058476,125.69000000000001
217,12.0,1.6733200530681511,120.3
218,52.2,74.25739020461197,114.78
219,49.4,75.33020642478022,110.85
220,50.2,74.98373156892102,106.71
221,87.8,91.63929288247482,103.84
222,85.6,91.39496703867232,100.9
223,59.0,72.96848634856009,96.2
224,71.8,77.50716095948812,93.36999999999999
225,54.8,74.18193850257622,88.56
226,71.2,73.93348361872313,85.83
227,51.4,74.47039680302503,81.36
228,80.0,83.34266614405853,77.41
229,77.8,84.04617778340666,75.05
230,54.2,73.97134580362858,72.09
231,49.4,75.34613460556552,70.72
232,36.4,34.71368606184022,66.55
233,53.0,68.08230313378066,64.88
234,85.4,91.94694122155451,64.26
235,83.0,88.773870029418,62.9
236,87.4,91.97521405248263,62.6
237,57.8,73.73031940796133,64.89
238,84.8,90.43760279883584,66.52000000000001
239,81.8,87.43317448200082,68.14
240,68.0,76.28105924802041,69.03
241,68.0,76.06576102294646,68.03999999999999
242,85.4,83.21201836273411,68.03
243,82.0,87.26282140751582,69.17999999999999
244,32.0,41.525895535195865,67.19
245,49.0,75.51688552899941,66.9
246,85.8,93.24462450994159,67.63000000000001
247,83.0,86.07438643406063,69.21000000000001
248,51.4,74.6393997832244,67.78
249,19.8,17.679366504487657,64.88
250,11.0,1.2649110640673518,62.71999999999999
251,49.2,75.4119353948697,62.71
252,23.4,21.341040274550814,62.06
253,27.4,34.82298091777899,60.779999999999994
254,10.8,1.7204650534085253,57.05
255,30.6,39.737136283330734,54.42999999999999
256,12.0,3.521363372331802,50.660000000000004
257,10.4,1.8547236990991407,48.29
258,47.8,76.10624153116483,46.440000000000005
259,49.0,75.50629112862053,44.8
260,49.0,75.54071749725442,43.85
261,49.0,75.50629112862053,42.9
262,46.4,73.30647993185868,40.95
263,50.6,74.83207868287504,39.38
264,26.8,33.10830711468045,39.12
265,44.2,67.90994036221797,38.88
266,36.2,53.90139144771682,36.4
267,50.0,75.08661665037252,34.75
268,48.0,76.00789432683949,34.58
269,49.8,75.1276247461611,36.08
270,50.2,74.9517177921894,38.04
271,48.2,75.90098813586027,37.99
272,42.2,61.408142782533325,38.92999999999999
273,39.0,58.50470066584394,39.510000000000005
274,48.4,71.80417815141399,41.39
275,40.8,60.11455730519855,41.9
276,45.0,69.01304224565094,43.55
277,47.8,76.10624153116483,45.42
278,40.2,53.91252173660587,45.04
279,40.2,57.92546935502551,44.6
280,43.4,62.86048043087167,44.32
281,49.0,74.51979602763282,44.32
282,41.4,61.34036191611523,44.07
283,50.0,75.02799477528372,44.04
284,51.0,74.6404715955091,45.25
285,50.4,74.97893037380568,45.559999999999995
286,77.2,82.78502280002103,47.61
287,49.8,75.15956359639137,47.6
288,40.6,61.72390136729855,47.230000000000004
289,43.0,66.00303023346731,46.89
290,48.8,75.6185162509818,46.82
291,35.8,53.10894463270758,46.2
292,48.6,75.72476477348741,46.519999999999996
293,49.4,75.33286135545363,47.040000000000006
294,50.0,75.0066663703967,47.12
295,49.0,75.56189515886959,47.53
296,48.6,72.31210133857265,47.71
297,49.4,75.32755140053338,47.790000000000006
298,21.6,16.930445948054647,46.86
299,31.4,25.44484230644788,46.42
300,32.6,37.850231174987556,45.88
301,35.2,46.41292923313503,45.19
302,46.2,68.42631072913402,45.43
303,48.2,75.90889275967606,45.339999999999996
304,48.6,75.70627450878824,45.22
305,35.2,44.986220112385524,44.46
306,48.6,75.70627450878824,43.03
307,50.2,74.97572940625521,43.05
308,48.6,71.29263636589687,43.45
309,50.6,74.74650493501352,43.83
310,54.8,61.52202857513722,44.13
311,56.2,73.03533391448279,45.15
312,42.0,61.02130775393133,44.82
313,48.8,75.62380577569472,44.79
314,48.2,75.90362310193105,44.7
315,48.8,75.60793609139188,44.69
316,48.8,75.6158713498694,44.7
317,48.2,75.9141620516225,44.64
318,48.2,75.90362310193105,45.97
319,42.8,66.11021101161302,46.54
320,17.0,11.541230437002806,45.76
321,47.8,76.10624153116483,46.39
322,47.2,74.90367147209808,46.44
323,23.6,25.207935258564913,45.209999999999994
324,10.2,1.7204650534085253,43.290000000000006
325,17.8,14.661514246489002,42.42
326,47.2,68.93881345076953,42.35
327,47.0,72.50379300422841,42.190000000000005
328,49.2,75.4119353948697,42.22
329,11.4,2.33238075793812,40.260000000000005
330,10.4,1.3564659966250536,38.040000000000006
331,10.0,1.5491933384829668,35.730000000000004
332,11.0,1.7888543819998317,34.18
333,11.4,1.3564659966250536,32.31
334,12.4,2.5768197453450252,30.52
335,10.6,1.2,28.610000000000003
336,12.4,2.244994432064365,26.79
337,13.4,4.223742416388575,25.05
338,17.2,11.373653766490346,23.5
339,31.0,41.02194534636308,22.91
340,26.2,30.908898395122396,23.369999999999997
341,12.8,3.4292856398964493,21.62
342,14.0,3.7416573867739413,19.96
343,13.4,6.468384651518491,19.450000000000003
344,13.0,5.621387729022079,19.59
345,14.6,8.754427451295715,19.43
346,15.6,11.288932633336067,17.85
347,18.6,17.749366185867032,16.43
348,22.0,21.080796948882174,15.069999999999999
349,18.8,17.151093259614676,15.440000000000001
350,25.0,29.010342983149993,16.169999999999998
351,24.8,27.10276738637588,16.91
352,37.2,55.40180502474626,18.22
353,28.8,36.62458190887645,19.09
354,22.8,24.636558201177372,19.61
355,42.0,63.00793600809346,21.18
356,48.8,74.61474385133275,23.000000000000004
357,29.6,37.21612553719154,23.81
358,34.6,49.204064872731806,24.68
359,29.0,38.50194800266605,24.580000000000002
360,31.8,41.61442057748732,24.860000000000003
361,30.0,40.50185180951607,25.72
362,44.0,69.50395672190182,27.22
363,36.6,51.72852211304708,28.380000000000003
364,48.4,75.81187242114522,30.15
365,32.2,41.42173342582369,31.03
366,35.0,47.019145036888965,32.0
367,50.0,75.01466523287296,33.57
368,50.0,75.07063340614624,34.97
369,49.2,75.4119353948697,36.49
370,48.4,69.32128100374372,37.660000000000004
371,49.8,75.11697544496849,38.910000000000004
372,50.6,74.73044894820318,39.58
373,53.0,66.81017886519987,40.79
374,52.0,74.21859605247191,42.25
375,55.2,72.79395579304645,42.910000000000004
376,57.4,72.10436879967814,43.34
377,61.8,71.25840301325871,44.95
378,95.6,83.9871418730272,48.0
379,102.8,84.89381602920203,51.69
380,90.8,76.42617352713663,54.64
381,79.0,71.86654298072226,57.089999999999996
382,81.0,67.78495408274613,58.94
383,124.2,92.43029806291874,63.31999999999999
384,108.2,84.69569056333386,66.31
385,94.6,73.35011929097321,69.42999999999999
386,103.2,76.04051551640086,72.84
387,96.2,66.43914508781701,75.15
388,102.8,77.60773157360032,77.78999999999999
389,71.4,54.942151395809034,78.9
390,103.4,77.72927376477925,81.65
391,96.4,74.31177564827797,83.97999999999999
392,88.8,72.85163004353437,85.89
393,83.0,59.28574870911221,87.39
394,92.2,69.35243326661292,89.4
395,80.6,62.20803806583197,90.66999999999999
396,94.2,74.24392231017971,92.51
397,104.8,84.75234510029796,94.66
398,92.0,72.87523584867496,94.47999999999999
399,79.0,66.75627311346852,93.28999999999999
400,95.2,77.52522170235954,93.51
401,99.2,82.61815781049587,94.52000000000001
402,103.6,84.41469066459936,95.65
403,84.6,69.981711896752,93.67
404,83.4,70.50276590318992,92.42999999999999
405,85.8,70.7768323676611,91.99000000000001
406,93.4,70.07025046337425,91.5
407,93.6,75.36205941984335,91.37
408,91.0,71.89436695597229,90.78
409,92.2,74.5101335390026,91.82
410,83.0,71.35264536091147,90.8
411,72.8,69.7291904441748,89.62
412,104.4,84.98140973177605,90.4
413,87.0,71.52901509177936,90.6
414,107.0,81.33142074253959,91.34
415,83.4,72.57988702113003,91.48
416,80.0,72.0749609781372,90.77000000000001
417,88.2,75.69782031208032,89.94000000000001
418,104.2,79.23988894489946,90.55
419,95.2,86.39305527645148,91.36
420,98.8,85.04445896118101,91.54
421,99.8,85.29103118147887,91.57000000000001
422,108.8,82.33929802955574,91.83000000000001
423,107.8,84.41421681209866,92.99
424,95.2,83.22115115762338,93.58000000000001
425,90.4,78.9191991849892,93.80999999999999
426,103.2,84.4544847832251,94.3
427,104.8,84.55625346477929,94.85999999999999
428,112.8,84.59408962805854,95.95
429,86.8,81.39385726208091,95.68
430,107.2,84.60118202483935,96.89000000000001
431,111.0,84.11420807449832,98.8
432,100.6,84.78820672711505,98.61
433,87.2,71.45180193669016,98.62
434,89.8,67.79793507179993,97.76
435,77.4,70.85647465122719,97.46000000000001
436,75.6,59.24390263984978,97.24
437,86.8,69.20809201242294,97.16999999999999
438,97.6,74.50530182476949,96.84
439,73.8,66.64653029228154,95.77000000000001
440,71.4,54.40808763410087,94.39999999999999
441,71.4,61.843673888280605,92.97999999999999
442,67.0,48.92034341661963,90.89
443,57.8,59.9779959651871,88.39
444,74.0,56.83660792130368,87.33
445,64.8,54.806568949351316,86.04999999999998
446,61.2,51.5573467121806,83.95
447,55.0,53.422841556772326,81.46
448,78.2,61.28751912094337,79.72999999999999
449,95.4,66.98238574431342,80.16
450,63.0,46.424131655853294,77.95
451,63.2,51.94381580130593,75.55999999999999
452,60.4,49.204064872731806,73.55
453,55.8,55.52440904683273,71.97999999999999
454,48.4,58.153589743024455,69.91
455,53.0,51.18984274248164,68.69
456,47.4,48.775403637489255,67.28
457,46.6,44.27911471563089,65.27000000000001
458,50.8,50.00159997440082,62.92999999999999
459,52.4,53.42134404898476,61.86
460,51.4,58.670605928352224,60.86
461,49.0,45.082147242561554,59.739999999999995
462,45.0,39.30903204099536,58.64
463,61.0,51.23670559276816,58.8
464,59.2,50.14937686552047,58.06
465,51.4,50.78424952679718,57.39000000000001
466,59.4,51.305360343730165,57.3
467,54.4,44.991554763088594,57.27
468,55.4,50.598814215354885,56.129999999999995
469,41.4,26.477159968546477,53.42999999999999
470,28.2,15.509996776273036,51.69
471,33.8,14.770240350109406,50.22
472,28.4,19.365949499056327,48.62
473,28.8,16.809521111560557,47.269999999999996
474,32.4,21.077001684300352,46.47
475,36.2,25.396062686959958,45.629999999999995
476,52.8,73.77099701102053,45.9
477,53.6,73.3228477352046,46.25
478,48.2,35.81284685695903,46.12
479,74.6,64.51232440394627,47.230000000000004
480,70.0,55.39314036954396,48.160000000000004
481,86.6,65.72548972811082,50.040000000000006
482,77.4,67.20595211735342,51.65999999999999
483,91.6,65.25825618264712,53.19
484,87.2,69.24564968285011,54.589999999999996
485,81.8,59.03016178192298,56.10999999999999
486,95.2,59.867854479678826,57.9
487,111.0,56.07138307550475,60.73
488,92.4,66.15315563145873,62.580000000000005
489,90.6,60.71441344524379,65.03999999999999
490,71.8,43.75568534487833,67.22
491,100.4,67.57691913664013,70.55
492,103.0,61.58571262882325,74.28
493,91.8,68.45553301231391,77.42999999999999
494,94.8,70.64106454464003,80.55
495,74.8,50.93682361514114,82.48
496,93.6,57.021399491769756,84.52000000000001
497,103.2,61.99483849482955,87.0
498,98.2,63.590565337949315,89.5
499,85.2,48.499072156073254,90.03
500,106.8,80.69299845711522,91.87
501,81.4,47.339623995126956,91.61
502,102.4,70.409090322202,92.86
503,104.8,76.65350611681113,93.52000000000001
504,94.0,62.00322572253802,93.86
505,80.8,53.20300743379081,93.81
506,69.2,35.15906710935317,92.51
507,70.4,73.49721083143224,90.48
508,60.6,40.46529377132953,88.89
509,86.2,59.91126772152297,88.67
510,85.0,63.58616201658974,89.33000000000001
511,82.6,41.22426469932484,88.44
512,89.4,41.28244178824698,87.76
513,113.0,64.83209081928486,88.82000000000001
514,133.8,67.36586672789122,90.77000000000001
515,74.2,29.150643217603278,90.74
516,121.6,70.61048080844657,92.14
517,104.8,55.883450144027435,92.22
518,84.0,28.726294574831613,91.50999999999999
519,74.6,71.43276559114872,90.98
520,64.0,42.927846440276966,88.84
521,65.6,46.80427330917552,88.05
522,87.2,72.57382448238484,87.28999999999999
523,67.2,41.053136299191564,85.41
524,94.6,49.18780336628177,85.44
525,81.2,40.02699089364575,85.46000000000001
526,87.8,46.049538542747634,86.39
527,107.8,50.58616411628777,88.25999999999999
528,91.4,59.22364392706683,89.8
529,83.0,27.985710639538887,89.64
530,116.2,75.95630322757947,91.2
531,104.8,65.24231755540265,92.31
532,100.2,61.48625862743642,92.85
533,89.4,61.265324613520164,91.67
534,96.2,59.623485305708186,89.78999999999999
535,105.2,55.578413075581786,91.34
536,91.6,51.31315620774072,89.84
537,96.8,60.555429153792645,89.44
538,101.4,59.731398778197054,90.31
539,112.0,74.8010695110705,92.17999999999999
540,121.6,60.44369280578413,95.06
541,106.2,63.14237879586103,97.09
542,116.4,74.24446107286388,98.55
543,108.2,67.59408258124375,100.6
544,123.4,72.50820643209981,102.04
545,88.0,63.444463903480184,102.38000000000001
546,95.2,61.061935770167,102.75
547,78.8,59.55971793082972,101.30000000000001
548,77.8,45.18141210719293,100.62
549,120.0,56.97718841782209,102.47
550,93.2,49.06077863222311,101.32000000000001
551,73.6,54.14277421780306,99.76
552,90.6,62.98444252353116,99.28
553,83.6,63.23480054526938,98.99
554,77.0,64.04685784642366,98.03
555,77.8,63.36686831460112,96.66
556,96.4,52.8794856253349,96.9
557,102.4,68.86101945222711,97.17999999999999
558,94.8,65.80395124914612,96.85
559,87.6,67.20892797835717,95.63000000000001
560,89.2,66.43914508781701,94.00999999999999
561,84.6,64.07058607504695,92.93
562,65.6,67.91641922245311,90.39
563,62.0,69.84840728320152,88.08
564,83.8,64.74689181729111,86.1
565,113.8,75.02372957938042,87.39
566,111.4,73.1289272449692,88.2
567,102.6,80.39054670793078,89.39
568,81.6,72.86315941544122,89.58
569,68.8,71.66979838118704,87.02
570,61.2,70.10106989197811,85.41999999999999
571,65.4,68.84359084184962,85.01
572,61.8,41.03364473209759,83.57000000000001
573,50.8,47.73007437664433,81.92999999999999
574,66.2,69.68041331679945,81.39
575,70.4,63.49362172691049,81.02
576,88.0,68.03234524841841,80.6
577,76.0,40.7332787779231,79.28
578,71.4,41.08332995267059,78.11
579,77.2,42.57417057324781,77.59
580,77.6,42.47163759498803,77.00999999999999
581,64.2,56.65827388828573,75.99
582,67.8,49.19512170937277,76.1
583,58.2,35.15906710935317,75.91
584,65.2,46.08861030666904,74.98
585,60.6,44.40540507640934,72.32
586,78.4,30.196688560171626,70.67
587,75.8,49.905510717755405,69.33
588,67.8,11.178550889985695,68.64
589,60.4,40.26214102603089,68.22
590,77.6,20.809613163151305,69.03999999999999
591,89.2,57.58610943621734,70.22999999999999
592,100.4,27.72435752186153,72.16
593,113.2,45.722642093387385,75.28
594,105.6,53.65668644260471,77.25
595,136.0,66.53720763602873,80.53
596,109.4,80.75543325374461,81.6
597,111.6,79.61055206440915,83.38000000000001
598,98.6,83.14950390711901,84.74
599,114.0,73.37301956441482,86.58
600,121.0,80.16732501462177,88.75
601,112.4,75.94366333012913,91.16
602,122.6,84.58746952120036,93.9
603,126.4,89.04964907286272,97.31
604,95.4,77.55926766028674,98.82000000000001
605,103.0,71.14211129844264,100.94000000000001
606,117.2,83.78639507700518,102.88
607,111.4,79.39672537327972,104.66
608,68.6,68.2395779588356,104.7
609,73.0,71.08023635301166,105.33
610,74.4,77.22331254226278,105.17
611,76.4,75.75117160810122,104.53
612,91.8,66.11928614254694,104.1
613,83.8,68.70924246416926,102.63
614,78.2,69.57700769650847,101.26
615,94.6,73.85011848331727,99.19
616,71.0,69.20693606857625,97.27000000000001
617,75.8,73.23769521223343,95.47999999999999
618,75.8,73.191256308387,94.34
619,74.0,73.7319469429636,92.34
620,73.6,70.39488617790357,89.97
621,80.2,66.11323619367002,88.36
622,79.8,67.0742871747438,86.22
623,84.2,67.61183328382687,84.11
624,82.8,73.71132884435065,83.48
625,66.4,70.15582655774216,81.65
626,69.6,68.8610194522271,79.27000000000001
627,75.8,70.90951981222267,77.49
628,63.2,69.34954938570257,77.22
629,115.6,64.67642538050475,79.35
630,111.2,80.7821762519431,81.19
631,111.6,72.84119713458861,82.94999999999999
632,106.2,72.75548089319457,83.66999999999999
633,104.6,78.93186935579317,84.71000000000001
634,91.2,70.47098693788813,85.35999999999999
635,90.4,68.24543940806593,85.15
636,120.4,69.65227921611755,87.62
637,101.4,57.21048854886663,88.9
638,119.6,71.04533763731439,91.09
639,100.8,77.67728110586776,92.43
640,91.8,68.14220424964252,93.34
641,102.6,72.34528319109685,94.46
642,81.0,60.62342781466584,94.52
643,56.2,65.49015193141638,93.11999999999999
644,44.8,69.10397962491017,91.22
645,49.4,59.22364392706683,90.37
646,66.2,47.06336154589895,90.2
647,30.0,40.0,87.91
648,35.4,50.8157455913027,86.52
649,98.8,76.29259466029453,85.68
650,82.6,70.09022756419043,84.25
651,89.8,68.59854225856407,83.16
652,98.4,79.67082276467339,82.77000000000001
653,74.2,72.09826627596534,81.25
654,71.4,55.181881084283454,80.26
655,91.2,68.90399117612854,80.3
656,128.2,42.020947157340466,80.69
657,113.0,76.55063683601855,81.27000000000001
658,125.6,65.1171252436715,81.57
659,136.0,66.58828725834597,83.33
660,121.2,75.57354034316508,84.8
661,84.0,72.80934006018734,83.87
662,97.0,74.62975277997376,84.67
663,110.8,84.63190887602619,87.4
664,95.6,73.19453531514493,89.94000000000001
665,57.8,72.55453121618248,90.36
666,74.2,72.09826627596533,90.75999999999999
667,65.2,72.23960132780358,92.52
668,51.4,74.05025320685947,93.32000000000001
669,50.0,75.04931711881194,90.88
670,50.4,74.97893037380568,89.27000000000001
671,59.0,71.92218016717791,87.72999999999999
672,67.6,58.789795032811604,86.19
673,51.0,40.16466108409232,85.03
674,49.4,48.185474989876354,83.92999999999999
675,74.2,76.86975998401451,83.08
676,73.0,72.21080251596709,80.32
677,92.0,67.36467917239716,79.27
678,71.2,45.0395381859095,76.55
679,95.6,71.18033436279995,74.53
680,106.0,63.24239084664652,73.77
681,40.8,43.5724683716679,71.61
682,36.4,47.42826161688829,68.58
683,36.2,48.54029254135167,64.85
684,37.6,48.95957516155548,61.95
685,39.8,54.17896270694004,61.05
686,31.8,42.611735472754454,58.93000000000001
687,41.0,53.175182181164175,57.720000000000006
688,20.0,8.854377448471462,56.15
689,19.8,10.684568311354464,54.64
690,42.6,56.30843631286523,54.25
691,96.8,59.61006626401282,56.14000000000001
692,93.4,68.36256285424062,57.42999999999999
693,82.6,46.517093632341215,59.010000000000005
694,75.4,80.07396580662156,60.31
695,77.8,80.97505788821643,60.489999999999995
696,66.6,69.5948273939953,60.17
697,78.6,81.00518501923194,59.5
698,82.2,69.8037248289803,60.05
699,71.2,70.00114284781357,58.830000000000005
700,61.0,70.64842531861555,56.580000000000005
701,68.8,76.46018571779693,57.98
702,69.4,75.7749298910926,59.63000000000001
703,77.4,75.70627450878824,61.69
704,85.0,82.3407554009556,64.06
705,79.0,72.6773692424265,66.02
706,79.2,78.47394472052491,68.39
707,82.0,78.13577925636885,70.44
708,85.0,65.47671341782512,73.69
709,65.2,68.90689370447633,75.96000000000001
710,61.8,69.93825848560999,76.92
711,58.4,72.13487367424996,75.0
712,91.8,67.93055277266629,74.92
713,126.2,54.14572928680525,77.1
714,113.4,55.16375621728455,79.0
715,83.8,66.1827772158286,79.3
716,79.2,68.2565747748889,79.92999999999999
717,103.6,75.2983399551411,81.18
718,106.4,73.6983039153548,82.39
719,104.8,74.49402660616487,84.07000000000001
720,116.2,77.30045278004522,86.83
721,99.2,76.57257994869966,88.35
722,96.8,80.72025768046086,89.72
723,75.8,68.3707539815088,89.64000000000001
724,95.6,74.53482407572987,90.17
725,63.2,69.88390372610849,89.38000000000001
726,102.6,82.26931384179645,90.55
